"receiver_player_id","receiver_player_name","posteam","season","numGames","totalEPA","avgEPA","totalTD","numTgt","numRec","numYards","numFD","FDperTgt","recPerGame","tgtPerGame","yardsPerGame","catchPct","YAC","YACperRec","aDoT","player","tgt_share","wr_rank","num_rz_opps","conversion","explosive_rate","player_position","avg_separation","avg_intended_air_yards","catch_percentage","yac_above_expected","third_down_targets","third_down_conversions","third_down_rate","EPA_rank","td_rank","tgt_rank","YPG_rank","conversion_rank","explosive_rank","sep_rank","intended_air_rank","catch_rank","third_down_rank","yacOE_rank","yac_rank","myRank","myRankNum","TE_tier"
"00-0024389","D.Walker","TEN",2017,16,1.47684087693084,0.0133048727651426,4,111,74,807,43,0.387387387387387,4.625,6.9375,50.4375,0.666666666666667,248,3.35135135135135,9.10810810810811,"Delanie Walker",0.209433962264151,1,12,0.167,0.171171171171171,"TE",2.70760346307459,9.00212832475333,66.547619047619,0.238298100368978,34,11,0.323529411764706,0.327868852459016,0.639344262295082,0.943396226415094,0.950819672131147,0.271186440677966,0.616666666666667,0.327868852459016,0.655737704918033,0.59016393442623,0.383333333333333,0.508196721311475,0.180327868852459,0.644719998423124,12,3
"00-0031387","E.Ebron","DET",2017,16,8.1648167545601,0.0949397297041873,5,86,53,574,30,0.348837209302326,3.3125,5.375,35.875,0.616279069767442,258,4.86792452830189,7.31395348837209,"Eric Ebron",0.138486312399356,3,12,0.167,0.127906976744186,"TE",3.08313897908291,7.90468338982292,58.0199838920769,2.21922827406808,29,13,0.448275862068966,0.60655737704918,0.721311475409836,0.735849056603774,0.819672131147541,0.271186440677966,0.45,0.655737704918033,0.508196721311475,0.262295081967213,0.566666666666667,0.967213114754098,0.459016393442623,0.644195446739977,13,4
"00-0035644","N.Fant","DEN",2021,16,15.2359714873621,0.16742825810288,4,91,68,670,29,0.318681318681319,4.25,5.6875,41.875,0.747252747252747,319,4.69117647058824,6,"Noah Fant",0.165454545454545,4,17,0.235,0.142857142857143,"TE",4.50607773961537,5.50498464806798,75.8722142055475,0.605256553155793,24,4,0.166666666666667,0.78125,0.5625,0.842105263157895,0.8125,0.467741935483871,0.483333333333333,0.90625,0.390625,0.75,0.114754098360656,0.625,0.5,0.64406798245614,12,3
"00-0027981","K.Rudolph","MIN",2018,16,24.2145880849867,0.288268905773652,4,84,64,634,32,0.380952380952381,4,5.25,39.625,0.761904761904762,249,3.890625,6.35365853658537,"Kyle Rudolph",0.12962962962963,3,17,0.176,0.166666666666667,"TE",3.60202917741683,6.1414923941799,77.4465253581107,0.0858250599152759,20,12,0.6,0.842105263157895,0.578947368421053,0.755102040816326,0.719298245614035,0.375,0.491228070175439,0.824561403508772,0.280701754385965,0.824561403508772,0.821428571428571,0.298245614035088,0.31578947368421,0.643687790905836,13,4
"00-0027061","J.Cook","GB",2016,10,15.4228569353402,0.302408959516474,1,51,30,377,19,0.372549019607843,3,5.1,37.7,0.588235294117647,147,4.9,9.86274509803922,"Jared Cook",0.141274238227147,4,10,0.1,0.196078431372549,"TE",2.79616039094324,11.2264616095596,59.2744437842477,-0.742364648736333,16,10,0.625,0.633333333333333,0.133333333333333,0.666666666666667,0.65,0.0862068965517241,0.75,0.45,0.916666666666667,0.25,0.85,0.383333333333333,0.75,0.642916666666667,15,4
"00-0037838","I.Likely","BAL",2023,13,32.1941993946376,0.80485498486594,5,40,30,411,15,0.375,2.30769230769231,3.07692307692308,31.6153846153846,0.75,216,7.2,6.225,"Isaiah Likely",0.0747663551401869,6,7,0.286,0.25,"TE",4.99141485704459,4.22404761904762,73.8095238095238,1.91708938805173,9,3,0.333333333333333,0.898305084745763,0.915254237288136,0.446428571428571,0.64406779661017,0.631578947368421,0.982456140350877,0.915254237288136,0.11864406779661,0.610169491525424,0.210526315789474,0.864406779661017,0.898305084745763,0.642085882078077,17,5
"00-0031273","C.Brate","TB",2016,15,40.3342363305042,0.497953534944496,8,81,57,660,40,0.493827160493827,3.8,5.4,44,0.703703703703704,136,2.3859649122807,9.74074074074074,"Cameron Brate",0.139414802065404,4,17,0.471,0.185185185185185,"TE",2.57866776669746,10.2585731481481,71.537037037037,-0.364274189537049,26,16,0.615384615384615,0.983333333333333,0.933333333333333,0.645833333333333,0.766666666666667,0.862068965517241,0.696428571428571,0.3,0.8,0.75,0.816666666666667,0.6,0.0666666666666667,0.635254120879121,16,4
"00-0034829","M.Gesicki","MIA",2021,17,18.9550175485181,0.167743518128478,2,113,73,782,40,0.353982300884956,4.29411764705882,6.64705882352941,46,0.646017699115044,221,3.02739726027397,9.35714285714286,"Mike Gesicki",0.172256097560976,3,12,0.167,0.168141592920354,"TE",2.79168265212549,8.92025294150294,63.9991952491953,-0.675352428234138,28,13,0.464285714285714,0.796875,0.28125,0.87719298245614,0.828125,0.306451612903226,0.616666666666667,0.140625,0.765625,0.5,0.622950819672131,0.15625,0.09375,0.634618186090226,13,4
"00-0030470","V.McDonald","SF",2016,10,16.4856759107186,0.366348353571525,4,45,24,391,13,0.288888888888889,2.4,4.5,39.1,0.533333333333333,207,8.625,9.75555555555555,"Vance McDonald",0.120967741935484,3,6,0.333,0.177777777777778,"TE",2.49678477675333,10.9331203703704,47.7777777777778,1.59498959263822,8,2,0.25,0.683333333333333,0.8,0.541666666666667,0.7,0.637931034482759,0.660714285714286,0.25,0.883333333333333,0.1,0.0666666666666667,0.983333333333333,0.966666666666667,0.634285714285714,17,5
"00-0037838","I.Likely","BAL",2024,15,27.7064997333677,0.47769827126496,6,58,42,477,26,0.448275862068966,2.8,3.86666666666667,31.8,0.724137931034483,256,6.0952380952381,8.05172413793103,"Isaiah Likely",0.124731182795699,4,13,0.385,0.172413793103448,"TE",4.3588543123031,10.1449171455939,71.6522988505747,1.42523933317155,10,3,0.3,0.839285714285714,0.821428571428571,0.596153846153846,0.571428571428571,0.763636363636364,0.703703703703704,0.785714285714286,0.964285714285714,0.357142857142857,0.203703703703704,0.892857142857143,0.910714285714286,0.633687932437932,14,4
"00-0033895","G.Everett","LAC",2022,15,2.29937710534946,0.0261292852880621,5,88,58,557,29,0.329545454545455,3.86666666666667,5.86666666666667,37.1333333333333,0.659090909090909,326,5.62068965517241,5.64367816091954,"Gerald Everett",0.123076923076923,5,18,0.278,0.147727272727273,"TE",3.56698247467158,6.11727985312899,65.026455026455,1.0469718154321,25,12,0.48,0.384615384615385,0.784615384615385,0.638297872340426,0.769230769230769,0.483870967741935,0.475409836065574,0.523076923076923,0.384615384615385,0.446153846153846,0.734375,0.876923076923077,0.71875,0.633157459888385,13,4
"00-0035229","T.Hockenson","DET",2021,12,5.46785234076034,0.0635796783809341,5,86,61,585,32,0.372093023255814,5.08333333333333,7.16666666666667,48.75,0.709302325581395,199,3.26229508196721,7.33333333333333,"T.J. Hockenson",0.189010989010989,2,12,0.333,0.127906976744186,"TE",2.90739323419538,7.72719757094757,71.0598043931377,0.080903475249926,21,8,0.380952380952381,0.484375,0.84375,0.912280701754386,0.875,0.596774193548387,0.383333333333333,0.203125,0.6875,0.671875,0.377049180327869,0.328125,0.125,0.63250469924812,14,4
"00-0032392","A.Hooper","ATL",2018,16,30.4307543199067,0.338119492443407,5,90,71,662,30,0.333333333333333,4.4375,5.625,41.375,0.788888888888889,237,3.33802816901408,6.79545454545454,"Austin Hooper",0.135542168674699,4,15,0.267,0.144444444444444,"TE",3.26833732738235,6.51367045454545,83.6590909090909,0.0111547467276962,22,9,0.409090909090909,0.912280701754386,0.754385964912281,0.775510204081633,0.789473684210526,0.517857142857143,0.385964912280702,0.543859649122807,0.368421052631579,0.929824561403509,0.517857142857143,0.280701754385965,0.210526315789474,0.632434169840185,14,4
"00-0025418","G.Olsen","CAR",2019,14,9.27205009175513,0.111711446888616,3,83,52,597,35,0.421686746987952,3.71428571428571,5.92857142857143,42.6428571428571,0.626506024096386,201,3.86538461538462,9,"Greg Olsen",0.137645107794362,4,15,0.133,0.216867469879518,"TE",2.6665256707799,9.40054144229754,62.9222538978637,-0.372743656151563,19,8,0.421052631578947,0.580645161290323,0.451612903225806,0.796296296296296,0.82258064516129,0.189655172413793,0.737704918032787,0.193548387096774,0.758064516129032,0.403225806451613,0.467741935483871,0.161290322580645,0.290322580645161,0.628955924389975,11,3
"00-0033090","H.Henry","NE",2021,16,34.4443843149253,0.459258457532338,9,75,50,603,34,0.453333333333333,3.125,4.6875,37.6875,0.666666666666667,144,2.88,9.68,"Hunter Henry",0.132978723404255,2,18,0.5,0.173333333333333,"TE",2.48824572550744,9.7774037037037,64.4444444444444,-0.147211199722498,28,14,0.5,0.9375,0.953125,0.719298245614035,0.75,0.870967741935484,0.666666666666667,0.046875,0.875,0.515625,0.655737704918033,0.28125,0.078125,0.628782894736842,15,4
"00-0031260","L.Thomas","WAS",2020,16,6.80825584664163,0.0613356382580327,6,111,72,670,36,0.324324324324324,4.5,6.9375,41.875,0.648648648648649,288,4,7,"Logan Thomas",0.169724770642202,2,18,0.333,0.117117117117117,"TE",2.89075578799606,7.70349401986902,62.9150016650017,0.754391954939785,30,9,0.3,0.396551724137931,0.724137931034483,0.910714285714286,0.810344827586207,0.543859649122807,0.350877192982456,0.362068965517241,0.53448275862069,0.310344827586207,0.140350877192982,0.724137931034483,0.396551724137931,0.628153465560453,14,4
"00-0033288","G.Kittle","SF",2017,15,14.0183305016148,0.222513182565315,2,63,43,515,22,0.349206349206349,2.86666666666667,4.2,34.3333333333333,0.682539682539683,265,6.16279069767442,6.88888888888889,"George Kittle",0.101123595505618,3,16,0.125,0.206349206349206,"TE",2.94945562477465,7.07653514739229,69.4331065759637,1.6440824450918,19,6,0.31578947368421,0.770491803278688,0.327868852459016,0.547169811320755,0.770491803278688,0.23728813559322,0.783333333333333,0.60655737704918,0.39344262295082,0.721311475409836,0.35,0.934426229508197,0.786885245901639,0.627425901205225,14,4
"00-0033895","G.Everett","SEA",2021,15,10.8636543869333,0.172438958522751,4,63,48,478,27,0.428571428571429,3.2,4.2,31.8666666666667,0.761904761904762,249,5.1875,5.23809523809524,"Gerald Everett",0.130977130977131,3,8,0.375,0.126984126984127,"TE",4.72956945837459,4.97678117913832,76.9160997732426,0.190954348994742,18,9,0.5,0.671875,0.640625,0.68421052631579,0.65625,0.725806451612903,0.35,0.96875,0.25,0.78125,0.655737704918033,0.46875,0.640625,0.622927631578947,16,4
"00-0025418","G.Olsen","CAR",2018,9,21.8033465814248,0.573772278458547,4,38,27,291,18,0.473684210526316,3,4.22222222222222,32.3333333333333,0.710526315789474,84,3.11111111111111,8.86842105263158,"Greg Olsen",0.118012422360248,5,6,0.667,0.210526315789474,"TE",2.90247991153854,7.91419047619048,65.952380952381,-0.394162249551726,7,5,0.714285714285714,0.807017543859649,0.859649122807018,0.714285714285714,0.614035087719298,0.946428571428571,0.68421052631579,0.333333333333333,0.543859649122807,0.43859649122807,0.910714285714286,0.12280701754386,0.157894736842105,0.620802005012531,15,4
"00-0034383","D.Schultz","DAL",2020,16,13.0815434454332,0.14698363421835,4,89,63,615,34,0.382022471910112,3.9375,5.5625,38.4375,0.707865168539326,279,4.42857142857143,6.56179775280899,"Dalton Schultz",0.13049853372434,4,14,0.214,0.134831460674157,"TE",3.07423713697236,6.81614529159979,72.6262707330123,1.14964681737865,18,9,0.5,0.620689655172414,0.431034482758621,0.714285714285714,0.741379310344828,0.280701754385965,0.403508771929825,0.482758620689655,0.224137931034483,0.689655172413793,0.543859649122807,0.844827586206897,0.517241379310345,0.620298591305851,15,4
"00-0033110","T.Higbee","LA",2021,15,4.0907171427228,0.048126084032033,7,85,61,560,33,0.388235294117647,4.06666666666667,5.66666666666667,37.3333333333333,0.717647058823529,275,4.50819672131148,5.38823529411765,"Tyler Higbee",0.147826086956522,5,20,0.25,0.117647058823529,"TE",3.07541930639787,5.52795293117247,69.9814925970388,-1.4279980590206,21,11,0.523809523809524,0.4375,0.890625,0.771929824561403,0.734375,0.483870967741935,0.25,0.28125,0.40625,0.609375,0.80327868852459,0.09375,0.421875,0.619210134711779,17,5
"00-0033885","D.Njoku","CLE",2021,15,21.5071245886562,0.40579480355955,4,53,36,475,18,0.339622641509434,2.4,3.53333333333333,31.6666666666667,0.679245283018868,247,6.86111111111111,8.15094339622642,"David Njoku",0.0986964618249535,4,9,0.333,0.169811320754717,"TE",2.57123064716831,10.9511989218329,69.5849056603774,2.82973142863636,12,4,0.333333333333333,0.84375,0.640625,0.491228070175439,0.640625,0.596774193548387,0.633333333333333,0.078125,0.953125,0.59375,0.245901639344262,1,0.890625,0.614629934210526,18,5
"00-0027061","J.Cook","LAC",2021,16,6.27793171492949,0.0738580201756409,6,85,48,568,31,0.364705882352941,3,5.3125,35.5,0.564705882352941,238,4.95833333333333,8.25301204819277,"Jared Cook",0.124816446402349,4,15,0.267,0.176470588235294,"TE",2.60367425329532,8.85664913224326,55.2657056798623,0.811246922523252,27,11,0.407407407407407,0.515625,0.8125,0.649122807017544,0.703125,0.532258064516129,0.683333333333333,0.09375,0.75,0.125,0.508196721311475,0.71875,0.59375,0.614589729532164,19,5
"00-0034159","W.Dissly","LAC",2024,15,15.4636899360343,0.241620155250536,2,64,50,481,24,0.375,3.33333333333333,4.26666666666667,32.0666666666667,0.78125,303,6.06,4.609375,"Will Dissly",0.132505175983437,4,8,0.125,0.1875,"TE",2.94340595849259,5.34160545183983,71.9517721861472,0.715764314619658,12,4,0.333333333333333,0.625,0.446428571428571,0.634615384615385,0.589285714285714,0.290909090909091,0.796296296296296,0.0892857142857143,0.303571428571429,0.392857142857143,0.222222222222222,0.642857142857143,0.892857142857143,0.61454008954009,15,4
"00-0035229","T.Hockenson","DET",2019,12,8.62641518540677,0.146210426871301,2,59,32,367,19,0.322033898305085,2.66666666666667,4.91666666666667,30.5833333333333,0.542372881355932,200,6.25,7.71186440677966,"T.J. Hockenson",0.127429805615551,4,7,0.143,0.152542372881356,"TE",2.38031585248765,8.18872646911872,56.4247455530748,1.48716351687966,12,6,0.5,0.548387096774194,0.338709677419355,0.685185185185185,0.580645161290323,0.206896551724138,0.459016393442623,0.0645161290322581,0.564516129032258,0.209677419354839,0.661290322580645,0.806451612903226,0.854838709677419,0.614408406291008,12,3
"00-0030472","J.Reed","WAS",2018,13,-1.19855538776839,-0.0142685165210523,3,84,54,562,26,0.30952380952381,4.15384615384615,6.46153846153846,43.2307692307692,0.642857142857143,231,4.27777777777778,6.8452380952381,"Jordan Reed",0.179871520342612,1,7,0.429,0.142857142857143,"TE",3.35108568219265,6.31109704184704,67.4806506624688,0.337404062093918,29,10,0.344827586206897,0.210526315789474,0.543859649122807,0.938775510204082,0.824561403508772,0.714285714285714,0.350877192982456,0.631578947368421,0.31578947368421,0.596491228070175,0.375,0.456140350877193,0.368421052631579,0.613610997938195,16,4
"00-0034270","T.Conklin","MIN",2021,17,11.3405330915289,0.130350955075045,3,87,61,593,26,0.298850574712644,3.58823529411765,5.11764705882353,34.8823529411765,0.701149425287356,326,5.34426229508197,5.33333333333333,"Tyler Conklin",0.137658227848101,3,16,0.188,0.172413793103448,"TE",3.4957032889036,5.16465619868637,70.0472085385879,0.255510640305786,22,5,0.227272727272727,0.6875,0.421875,0.736842105263158,0.671875,0.338709677419355,0.65,0.640625,0.296875,0.625,0.180327868852459,0.515625,0.6875,0.611738935406699,20,5
"00-0031384","R.Rodgers","PHI",2020,8,21.607315667192,0.67522861459975,2,32,24,345,16,0.5,3,4,43.125,0.75,95,3.95833333333333,9.83870967741936,"Richard Rodgers",0.0542372881355932,7,4,0.25,0.375,"TE",3.68232715958318,9.654,68.3333333333333,0.614955218597199,2,2,1,0.775862068965517,0.431034482758621,0.196428571428571,0.827586206896552,0.333333333333333,1,0.724137931034483,0.844827586206897,0.551724137931034,0.982456140350877,0.603448275862069,0.362068965517241,0.60945197044335,16,4
"00-0034981","F.Moreau","LV",2022,14,8.4154774233757,0.155842174506957,2,54,33,420,24,0.444444444444444,2.35714285714286,3.85714285714286,30,0.611111111111111,237,7.18181818181818,8.35185185185185,"Foster Moreau",0.0971223021582734,6,5,0.4,0.222222222222222,"TE",3.20374034572153,8.18457142857143,54.1269841269841,0.948528426202431,12,6,0.5,0.692307692307692,0.338461538461538,0.446808510638298,0.615384615384615,0.67741935483871,0.852459016393443,0.353846153846154,0.769230769230769,0.138461538461538,0.75,0.846153846153846,0.921875,0.607606328479247,14,4
"00-0027696","J.Graham","GB",2018,16,13.991619162682,0.157209204075079,2,89,55,636,32,0.359550561797753,3.4375,5.5625,39.75,0.617977528089888,261,4.74545454545455,9.51685393258427,"Jimmy Graham",0.128427128427128,3,9,0.222,0.157303370786517,"TE",3.03459978421584,9.39012648272452,61.3175819187055,0.566179666086041,20,9,0.45,0.614035087719298,0.245614035087719,0.73469387755102,0.736842105263158,0.428571428571429,0.473684210526316,0.385964912280702,0.789473684210526,0.192982456140351,0.607142857142857,0.543859649122807,0.491228070175439,0.606436627282492,17,5
"00-0038933","D.Kincaid","BUF",2023,16,12.5995076311643,0.138456127814992,2,91,73,673,29,0.318681318681319,4.5625,5.6875,42.0625,0.802197802197802,315,4.31506849315068,5.91208791208791,"Dalton Kincaid",0.158536585365854,2,9,0,0.10989010989011,"TE",3.56882522324133,6.74442278554779,79.6724703867561,0.279881964932418,20,7,0.35,0.677966101694915,0.338983050847458,0.803571428571429,0.779661016949153,0,0.245614035087719,0.542372881355932,0.610169491525424,0.830508474576271,0.280701754385965,0.542372881355932,0.406779661016949,0.606351524998938,18,5
"00-0027675","E.Dickson","CAR",2017,14,16.3417057380576,0.33350419873587,1,49,30,437,22,0.448979591836735,2.14285714285714,3.5,31.2142857142857,0.612244897959184,201,6.7,9.39583333333333,"Ed Dickson",0.0914179104477612,4,6,0.167,0.183673469387755,"TE",3.24315473936595,9.74554166666667,68.75,0.788775434814546,12,6,0.5,0.80327868852459,0.131147540983607,0.452830188679245,0.655737704918033,0.271186440677966,0.733333333333333,0.721311475409836,0.770491803278688,0.672131147540984,0.7,0.819672131147541,0.868852459016393,0.606021754820084,15,4
"00-0035644","N.Fant","DEN",2019,16,-0.397987162154264,-0.00603010851748881,3,66,40,562,24,0.363636363636364,2.5,4.125,35.125,0.606060606060606,330,8.25,7.62121212121212,"Noah Fant",0.121100917431193,2,9,0.111,0.242424242424242,"TE",2.7223088312029,7.88854747474747,47.2323232323232,-0.139988655128128,18,4,0.222222222222222,0.17741935483871,0.370967741935484,0.648148148148148,0.725806451612903,0.137931034482759,0.852459016393443,0.225806451612903,0.532258064516129,0.032258064516129,0.209677419354839,0.274193548387097,1,0.605735256673913,13,4
"00-0032392","A.Hooper","CLE",2020,13,22.4511220534009,0.320730315048584,4,70,46,435,29,0.414285714285714,3.53846153846154,5.38461538461539,33.4615384615385,0.657142857142857,169,3.67391304347826,6.51428571428572,"Austin Hooper",0.166270783847981,4,9,0.444,0.1,"TE",3.21175682121564,7.28975661375661,67.1236171236171,-1.81180231616099,16,7,0.4375,0.793103448275862,0.637931034482759,0.875,0.620689655172414,0.789473684210526,0.228070175438596,0.586206896551724,0.482758620689655,0.517241379310345,0.473684210526316,0,0.275862068965517,0.603537129461585,17,5
"00-0032134","C.Uzomah","CIN",2021,16,19.4237881508718,0.308314097632885,5,63,49,493,24,0.380952380952381,3.0625,3.9375,30.8125,0.777777777777778,300,6.12244897959184,4.34920634920635,"C.J. Uzomah",0.109375,4,7,0.143,0.126984126984127,"TE",3.83883902623262,4.75798456790123,75.9303350970018,1.39152546601997,14,6,0.428571428571429,0.8125,0.734375,0.56140350877193,0.578125,0.290322580645161,0.35,0.796875,0.21875,0.765625,0.524590163934426,0.875,0.78125,0.601824091478697,21,6
"00-0036970","K.Pitts","ATL",2023,17,17.3775567942668,0.193083964380742,3,90,53,667,35,0.388888888888889,3.11764705882353,5.29411764705882,39.2352941176471,0.588888888888889,134,2.52830188679245,11.4333333333333,"Kyle Pitts",0.15817223198594,2,5,0.2,0.177777777777778,"TE",2.37722874100144,11.15198253367,55.3956228956229,0.046287096802081,30,14,0.466666666666667,0.728813559322034,0.525423728813559,0.785714285714286,0.76271186440678,0.31578947368421,0.754385964912281,0.0338983050847458,1,0.0847457627118644,0.543859649122807,0.423728813559322,0.0508474576271186,0.60160549679283,19,5
"00-0030061","Z.Ertz","WAS",2024,17,30.9825414755123,0.333145607263573,7,93,66,658,38,0.408602150537634,3.88235294117647,5.47058823529412,38.7058823529412,0.709677419354839,187,2.83333333333333,7.53846153846154,"Zach Ertz",0.161458333333333,2,23,0.304,0.10752688172043,"TE",3.46376495951591,7.24711736180486,74.024457685172,-0.186789416037184,21,10,0.476190476190476,0.857142857142857,0.857142857142857,0.788461538461538,0.732142857142857,0.654545454545455,0.277777777777778,0.392857142857143,0.732142857142857,0.482142857142857,0.611111111111111,0.25,0.0357142857142857,0.59939713064713,16,4
"00-0030181","J.Doyle","IND",2019,15,2.51203638202538,0.0344114572880188,5,73,43,448,29,0.397260273972603,2.86666666666667,4.86666666666667,29.8666666666667,0.589041095890411,216,5.02325581395349,6.81944444444445,"Jack Doyle",0.134191176470588,5,15,0.267,0.136986301369863,"TE",3.44378124814738,8.38625541125541,53.9430014430014,-0.32772433110675,26,16,0.615384615384615,0.306451612903226,0.612903225806452,0.759259259259259,0.564516129032258,0.53448275862069,0.360655737704918,0.67741935483871,0.596774193548387,0.129032258064516,0.903225806451613,0.17741935483871,0.645161290322581,0.59934884239485,14,4
"00-0036040","J.Johnson","NO",2022,16,15.7723026466218,0.242650809948027,7,65,42,508,26,0.4,2.625,4.0625,31.75,0.646153846153846,166,3.95238095238095,9.23076923076923,"Juwan Johnson",0.1252408477842,3,11,0.455,0.215384615384615,"TE",2.85132703985488,8.67246978021978,67.2435897435897,0.661419872162972,20,9,0.45,0.815384615384615,0.907692307692308,0.659574468085106,0.646153846153846,0.725806451612903,0.819672131147541,0.153846153846154,0.830769230769231,0.569230769230769,0.71875,0.707692307692308,0.25,0.599338762040192,15,4
"00-0030710","T.Burton","CHI",2018,16,14.4668792458107,0.187881548646892,6,77,54,571,29,0.376623376623377,3.375,4.8125,35.6875,0.701298701298701,190,3.51851851851852,8.19736842105263,"Trey Burton",0.140255009107468,3,15,0.333,0.168831168831169,"TE",3.14247029588544,8.38004272043746,65.609984557353,-0.16600234034936,15,6,0.4,0.649122807017544,0.789473684210526,0.816326530612245,0.666666666666667,0.607142857142857,0.543859649122807,0.456140350877193,0.596491228070175,0.421052631578947,0.464285714285714,0.210526315789474,0.245614035087719,0.599169351951307,18,5
"00-0027061","J.Cook","NO",2020,15,28.561888541882,0.476031475698034,7,60,37,504,27,0.45,2.46666666666667,4,33.6,0.616666666666667,124,3.35135135135135,11.45,"Jared Cook",0.11472275334608,4,15,0.4,0.2,"TE",2.247198564882,10.4371904761905,61.4550264550265,0.281661993683492,20,12,0.6,0.879310344827586,0.844827586206897,0.625,0.637931034482759,0.719298245614035,0.68421052631579,0.137931034482759,0.931034482758621,0.241379310344828,0.789473684210526,0.413793103448276,0.189655172413793,0.598563974591652,18,5
"00-0034159","W.Dissly","SEA",2019,6,18.7089231300116,0.692923078889317,4,27,23,262,14,0.518518518518518,3.83333333333333,4.5,43.6666666666667,0.851851851851852,70,3.04347826086957,9.48148148148148,"Will Dissly",0.131707317073171,4,6,0.667,0.185185185185185,"TE",3.25891102553545,7.84108333333333,91.0714285714286,-0.222441466261376,6,1,0.166666666666667,0.774193548387097,0.967741935483871,0.703703703703704,0.838709677419355,0.982758620689655,0.622950819672131,0.564516129032258,0.516129032258065,0.983870967741935,0.0967741935483871,0.209677419354839,0.193548387096774,0.596589595941791,15,4
"00-0034830","H.Hurst","ATL",2020,16,14.6490260439732,0.16459579824689,6,89,56,571,35,0.393258426966292,3.5,5.5625,35.6875,0.629213483146067,245,4.375,6.75,"Hayden Hurst",0.132637853949329,4,16,0.25,0.123595505617978,"TE",3.43235580315896,7.10224350649351,67.5649350649351,-0.410456609170865,17,5,0.294117647058824,0.655172413793103,0.724137931034483,0.732142857142857,0.689655172413793,0.333333333333333,0.385964912280702,0.637931034482759,0.362068965517241,0.53448275862069,0.12280701754386,0.172413793103448,0.482758620689655,0.593003331096504,19,5
"00-0033757","R.Tonyan","GB",2021,8,10.8116566995981,0.372815748262004,2,29,18,204,10,0.344827586206897,2.25,3.625,25.5,0.620689655172414,104,5.77777777777778,9.03448275862069,"Robert Tonyan",0.103571428571429,6,6,0.167,0.206896551724138,"TE",3.22479553931057,9.70057142857143,54.2857142857143,0.325406701514674,9,5,0.555555555555556,0.65625,0.5625,0.508771929824561,0.53125,0.306451612903226,0.866666666666667,0.421875,0.859375,0.109375,0.836065573770492,0.546875,0.75,0.592922149122807,22,6
"00-0024221","V.Davis","WAS",2016,15,11.4548873244947,0.194150632618555,3,59,44,581,22,0.372881355932203,2.93333333333333,3.93333333333333,38.7333333333333,0.745762711864407,236,5.36363636363636,8.89830508474576,"Vernon Davis",0.0937996820349762,6,7,0.143,0.254237288135593,"TE",3.22690518872535,8.316674084323,81.9689457703986,-0.538366995440674,7,4,0.571428571428571,0.583333333333333,0.5,0.333333333333333,0.683333333333333,0.172413793103448,0.892857142857143,0.783333333333333,0.55,0.916666666666667,0.733333333333333,0.45,0.833333333333333,0.592857142857143,18,5
"00-0039066","M.Mayer","LV",2023,12,17.7773883694555,0.433594838279402,2,41,27,306,19,0.463414634146341,2.25,3.41666666666667,25.5,0.658536585365854,164,6.07407407407407,5.675,"Michael Mayer",0.0835030549898167,4,8,0.25,0.170731707317073,"TE",3.65159722735257,4.94491666666667,75.8333333333333,1.20068777728367,17,10,0.588235294117647,0.779661016949153,0.491525423728814,0.5,0.457627118644068,0.456140350877193,0.649122807017544,0.610169491525424,0.23728813559322,0.745762711864407,0.894736842105263,0.813559322033898,0.847457627118644,0.589759231078694,20,5
"00-0022943","B.Watson","BAL",2017,16,11.2602206050754,0.140752757563442,4,80,61,522,31,0.3875,3.8125,5,32.625,0.7625,263,4.31147540983607,5.26582278481013,"Ben Watson",0.134907251264755,3,14,0.214,0.125,"TE",3.24698357032879,5.02520159399906,79.8757618377872,-0.280117253663488,15,7,0.466666666666667,0.704918032786885,0.639344262295082,0.716981132075472,0.672131147540984,0.457627118644068,0.366666666666667,0.737704918032787,0.0819672131147541,0.885245901639344,0.65,0.262295081967213,0.344262295081967,0.589709763893185,16,4
"00-0039144","L.Musgrave","GB",2023,11,12.0297873275131,0.261517115815502,1,46,34,352,14,0.304347826086957,3.09090909090909,4.18181818181818,32,0.739130434782609,169,4.97058823529412,7.47826086956522,"Luke Musgrave",0.116161616161616,5,6,0.167,0.152173913043478,"TE",4.20790731130019,5.16021366459627,76.2587991718426,-0.186261939984333,14,7,0.5,0.627118644067797,0.254237288135593,0.589285714285714,0.661016949152542,0.245614035087719,0.526315789473684,0.88135593220339,0.271186440677966,0.76271186440678,0.614035087719298,0.254237288135593,0.661016949152542,0.588467726519689,21,6
"00-0026281","G.Barnidge","CLE",2016,16,29.4171459308174,0.354423444949607,2,83,55,614,34,0.409638554216867,3.4375,5.1875,38.375,0.662650602409639,240,4.36363636363636,7,"Gary Barnidge",0.130708661417323,2,6,0.333,0.108433734939759,"TE",2.80638681471095,7.71742774874177,71.512049941928,-0.777033750568616,28,12,0.428571428571429,0.85,0.25,0.604166666666667,0.666666666666667,0.637931034482759,0.267857142857143,0.483333333333333,0.483333333333333,0.733333333333333,0.383333333333333,0.366666666666667,0.633333333333333,0.587886904761905,19,5
