"receiver_player_id","receiver_player_name","posteam","season","numGames","totalEPA","avgEPA","totalTD","numTgt","numRec","numYards","numFD","FDperTgt","recPerGame","tgtPerGame","yardsPerGame","catchPct","YAC","YACperRec","aDoT","player","tgt_share","wr_rank","num_rz_opps","conversion","explosive_rate","player_position","avg_separation","avg_intended_air_yards","catch_percentage","yac_above_expected","third_down_targets","third_down_conversions","third_down_rate","EPA_rank","tgt_rank","YPG_rank","td_rank","conversion_rank","explosive_rank","sep_rank","intended_air_rank","catch_rank","third_down_rank","first_down_rank","yacOE_rank","YACperRec_rank","myRank","myRankNum","qbTier"
"00-0035639","P.Campbell","IND",2022,17,-7.99446110652523,-0.0868963163752745,5,92,63,623,32,0.347826086956522,3.70588235294118,5.41176470588235,36.6470588235294,0.684782608695652,276,4.38095238095238,6.3956043956044,"Parris Campbell",0.137931034482759,2,10,0.2,0.108695652173913,"WR",3.28947663521502,7.19284891774892,65.3978243978244,-0.138030507045557,25,13,0.52,0.187919463087248,0.545454545454545,0.476510067114094,0.677852348993289,0.492857142857143,0.138888888888889,0.751677852348993,0.167785234899329,0.624161073825503,0.778523489932886,0.389261744966443,0.288590604026846,0.570469798657718,0.498411192461528,60,8
"00-0036196","G.Davis","BUF",2020,16,13.3581687200175,0.215454334193831,7,62,35,599,27,0.435483870967742,2.1875,3.875,37.4375,0.564516129032258,131,3.74285714285714,15.241935483871,"Gabriel Davis",0.0993589743589744,4,12,0.333,0.241935483870968,"WR",2.85494971386428,16.4962698412698,52.7867383512545,1.01460466394137,13,7,0.538461538461538,0.418181818181818,0.315436241610738,0.448484848484848,0.818181818181818,0.701298701298701,0.759493670886076,0.490909090909091,0.927272727272727,0.151515151515152,0.76969696969697,0.642424242424242,0.757575757575758,0.420731707317073,0.4972034123372,82,8
"00-0037837","C.Austin","PIT",2024,17,24.1411953166755,0.416227505459922,4,58,36,548,18,0.310344827586207,2.11764705882353,3.41176470588235,32.2352941176471,0.620689655172414,152,4.22222222222222,12.3793103448276,"Calvin Austin",0.106032906764168,3,5,0,0.224137931034483,"WR",2.60400754019317,12.4833875205255,67.9146141215107,1.62228925675795,25,10,0.4,0.782894736842105,0.351145038167939,0.407894736842105,0.473684210526316,0,0.713286713286713,0.276315789473684,0.710526315789474,0.68421052631579,0.414473684210526,0.25,0.828947368421053,0.585526315789474,0.496945974876871,70,8
"00-0032464","K.Raymond","DET",2024,9,13.2915539111744,0.604161541417019,2,22,17,215,10,0.454545454545455,1.88888888888889,2.44444444444444,23.8888888888889,0.772727272727273,137,8.05882352941176,8,"Kalif Raymond",0.0588235294117647,7,2,0.5,0.227272727272727,"WR",5.24268944593333,10.2733333333333,66.6666666666667,1.057478334142,7,3,0.428571428571429,0.94078947368421,0.122137404580153,0.269736842105263,0.453947368421053,0.841379310344828,0.734265734265734,0.993421052631579,0.427631578947368,0.611842105263158,0.493421052631579,0.822368421052632,0.69078947368421,0.953947368421053,0.496385128531573,71,8
"00-0032980","M.Johnson","IND",2019,8,8.32963245903375,0.252413104819204,2,33,17,277,12,0.363636363636364,2.125,4.125,34.625,0.515151515151515,43,2.52941176470588,17.3636363636364,"Marcus Johnson",0.12406015037594,4,4,0.25,0.272727272727273,"WR",3.06453180234561,14.4952380952381,54.7619047619048,0.317821615205466,5,1,0.2,0.550295857988166,0.458646616541353,0.502958579881657,0.532544378698225,0.601307189542484,0.886792452830189,0.710059171597633,0.869822485207101,0.272189349112426,0.0952380952380952,0.443786982248521,0.532934131736527,0.220238095238095,0.495838247161389,75,8
"00-0025396","T.Ginn","NO",2018,5,-1.08026041057007,-0.0348471100183895,2,31,17,211,10,0.32258064516129,3.4,6.2,42.2,0.548387096774194,48,2.82352941176471,16.6333333333333,"Ted Ginn Jr.",0.14622641509434,3,5,0.2,0.161290322580645,"WR",2.78205958955677,15.5709126984127,57.6388888888889,0.670696035347577,6,3,0.5,0.175,0.553719008264463,0.59375,0.73125,0.350993377483444,0.403846153846154,0.46875,0.9,0.2875,0.6875,0.26875,0.660377358490566,0.1875,0.4943736093452,61,8
"00-0039919","R.Odunze","CHI",2024,17,16.0611612963145,0.159021398973411,3,101,54,734,37,0.366336633663366,3.17647058823529,5.94117647058824,43.1764705882353,0.534653465346535,253,4.68518518518519,13.8415841584158,"Rome Odunze",0.1578125,3,17,0.176,0.207920792079208,"WR",2.89242534039135,13.7019259947973,54.7554096068948,0.890990927495331,29,11,0.379310344827586,0.414473684210526,0.618320610687023,0.572368421052632,0.355263157894737,0.393103448275862,0.608391608391608,0.513157894736842,0.875,0.243421052631579,0.375,0.480263157894737,0.638157894736842,0.671052631578947,0.492128167166785,72,8
"00-0033282","C.Samuel","CAR",2018,12,8.35417715011863,0.128525802309517,5,65,39,494,24,0.369230769230769,3.25,5.41666666666667,41.1666666666667,0.6,111,2.84615384615385,11.9384615384615,"Curtis Samuel",0.131313131313131,4,9,0.333,0.184615384615385,"WR",2.29059591720643,12.9152037462537,57.964035964036,-0.0540909205520288,10,4,0.4,0.3875,0.421487603305785,0.58125,0.74375,0.701986754966887,0.557692307692308,0.21875,0.74375,0.3125,0.46875,0.4375,0.289308176100629,0.2,0.491869636045772,62,8
"00-0032966","C.Coleman","CLE",2016,10,2.7048328515375,0.0370525048155822,3,73,33,413,18,0.246575342465753,3.3,7.3,41.3,0.452054794520548,97,2.93939393939394,13.8904109589041,"Corey Coleman",0.194666666666667,1,4,0.25,0.10958904109589,"WR",2.74186192302576,15.3403302600368,44.9581381327957,-0.255073605279382,19,5,0.263157894736842,0.245161290322581,0.754716981132076,0.535483870967742,0.638709677419355,0.564625850340136,0.135135135135135,0.645161290322581,0.883870967741936,0.141935483870968,0.12987012987013,0.135483870967742,0.554838709677419,0.193548387096774,0.491503209010337,56,8
"00-0036259","J.Jennings","SF",2021,13,18.1749125136813,0.478287171412666,5,38,24,282,15,0.394736842105263,1.84615384615385,2.92307692307692,21.6923076923077,0.631578947368421,103,4.29166666666667,9.34210526315789,"Jauan Jennings",0.0737864077669903,6,7,0.571,0.131578947368421,"WR",2.68271351609827,9.46841904761905,59.1428571428571,1.63261710542241,11,8,0.727272727272727,0.851190476190476,0.248322147651007,0.238095238095238,0.761904761904762,0.975155279503106,0.24203821656051,0.351190476190476,0.380952380952381,0.380952380952381,0.958333333333333,0.595238095238095,0.898809523809524,0.580838323353293,0.491457607175242,83,8
"00-0034983","H.Renfrow","LV",2022,10,3.0979149620977,0.0607434306293665,3,51,36,330,20,0.392156862745098,3.6,5.1,33,0.705882352941177,149,4.13888888888889,6.78,"Hunter Renfrow",0.136,4,6,0.333,0.0784313725490196,"WR",2.75648268317612,6.10262857142857,69.8285714285714,0.125517789567639,17,10,0.588235294117647,0.302013422818792,0.536363636363636,0.422818791946309,0.704697986577181,0.792857142857143,0.0277777777777778,0.402684563758389,0.10738255033557,0.758389261744966,0.912751677852349,0.570469798657718,0.389261744966443,0.48993288590604,0.491429085565485,61,8
"00-0034686","A.Tate","CIN",2019,12,7.32963234220842,0.0916204042776054,2,80,40,575,29,0.3625,3.33333333333333,6.66666666666667,47.9166666666667,0.5,134,3.35,11.6625,"Auden Tate",0.16597510373444,2,14,0.071,0.2375,"WR",2.05482843402264,11.5820865509491,53.4392274392274,1.14332709699044,23,9,0.391304347826087,0.349112426035503,0.62406015037594,0.662721893491124,0.42603550295858,0.281045751633987,0.761006289308176,0.124260355029586,0.544378698224852,0.236686390532544,0.380952380952381,0.437869822485207,0.790419161676647,0.404761904761905,0.490831337643369,76,8
"00-0026035","D.Amendola","HOU",2021,8,0.934384180080708,0.0239585687200181,3,39,24,250,11,0.282051282051282,3,4.875,31.25,0.615384615384615,105,4.375,8.44736842105263,"Danny Amendola",0.138790035587189,2,4,0.5,0.102564102564103,"WR",3.38098429434373,8.05348148148148,63.4391534391534,1.20099515685419,15,5,0.333333333333333,0.267857142857143,0.563758389261745,0.398809523809524,0.696428571428571,0.869565217391304,0.101910828025478,0.767857142857143,0.226190476190476,0.55952380952381,0.303571428571429,0.208333333333333,0.797619047619048,0.604790419161677,0.490348644973612,84,8
"00-0038124","C.Watson","GB",2024,14,19.813962031478,0.366925222805148,2,54,29,622,21,0.388888888888889,2.07142857142857,3.85714285714286,44.4285714285714,0.537037037037037,149,5.13793103448276,17.811320754717,"Christian Watson",0.121896162528217,5,9,0.111,0.259259259259259,"WR",2.40640843398809,14.9747864630129,55.230607966457,-0.113555768332802,21,6,0.285714285714286,0.703947368421053,0.419847328244275,0.605263157894737,0.322368421052632,0.262068965517241,0.867132867132867,0.164473684210526,0.93421052631579,0.256578947368421,0.164473684210526,0.55921052631579,0.269736842105263,0.723684210526316,0.489967086449107,73,8
"00-0036550","R.Bateman","BAL",2021,12,14.8841516723144,0.218884583416389,1,68,46,515,29,0.426470588235294,3.83333333333333,5.66666666666667,42.9166666666667,0.676470588235294,163,3.54347826086957,8.91176470588235,"Rashod Bateman",0.139917695473251,3,6,0.167,0.176470588235294,"WR",2.72955388787393,9.04090904139434,67.7015250544662,0.706911205492815,14,6,0.428571428571429,0.523809523809524,0.583892617449664,0.619047619047619,0.255952380952381,0.403726708074534,0.484076433121019,0.416666666666667,0.333333333333333,0.708333333333333,0.529761904761905,0.761904761904762,0.630952380952381,0.353293413173653,0.489897015804666,85,8
"00-0027681","B.LaFell","CIN",2017,16,3.67404213339463,0.0412813722853329,3,89,52,548,25,0.280898876404494,3.25,5.5625,34.25,0.584269662921348,239,4.59615384615385,8.69662921348315,"Brandon LaFell",0.162112932604736,2,11,0.182,0.123595505617978,"WR",2.64473049453148,7.83889294974688,57.8735029015928,0.779149891261974,23,10,0.434782608695652,0.370860927152318,0.614035087719298,0.503311258278146,0.463576158940397,0.453900709219858,0.190140845070423,0.562913907284768,0.178807947019868,0.529801324503311,0.615894039735099,0.198675496688742,0.781456953642384,0.633333333333333,0.48936224100479,65,8
"00-0034775","C.Kirk","JAX",2024,8,8.42042643717785,0.179158009301656,1,47,27,367,18,0.382978723404255,3.375,5.875,45.875,0.574468085106383,113,4.18518518518519,13.7021276595745,"Christian Kirk",0.173431734317343,3,5,0.2,0.191489361702128,"WR",2.7281022489128,12.8715808510638,57.1560283687943,1.10730514468106,18,7,0.388888888888889,0.467105263157895,0.656488549618321,0.618421052631579,0.276315789473684,0.420689655172414,0.503496503496504,0.414473684210526,0.782894736842105,0.296052631578947,0.401315789473684,0.532894736842105,0.743421052631579,0.572368421052632,0.489074874279776,74,8
"00-0036182","N.Westbrook-Ikhine","TEN",2021,15,21.7694145615197,0.381919553710872,4,57,38,476,23,0.403508771929825,2.53333333333333,3.8,31.7333333333333,0.666666666666667,144,3.78947368421053,10.6315789473684,"Nick Westbrook-Ikhine",0.102333931777379,3,11,0.364,0.157894736842105,"WR",2.54699394527082,12.0631271929825,60.3571428571429,-0.4329486816945,19,11,0.578947368421053,0.732142857142857,0.389261744966443,0.404761904761905,0.56547619047619,0.801242236024845,0.375796178343949,0.279761904761905,0.660714285714286,0.458333333333333,0.851190476190476,0.660714285714286,0.178571428571429,0.431137724550898,0.487920222082893,86,8
"00-0034104","C.Sims","WAS",2020,11,19.6601040810756,0.409585501689075,1,48,32,477,18,0.375,2.90909090909091,4.36363636363636,43.3636363636364,0.666666666666667,249,7.78125,10.8958333333333,"Cam Sims",0.073394495412844,6,3,0,0.25,"WR",3.36971552070414,10.6282988400488,64.5573870573871,1.89278776753743,13,8,0.615384615384615,0.721212121212121,0.187919463087248,0.539393939393939,0.242424242424242,0,0.784810126582278,0.781818181818182,0.478787878787879,0.521212121212121,0.890909090909091,0.36969696969697,0.945454545454545,0.981707317073171,0.486375965266423,83,8
"00-0039916","R.Pearsall","SF",2024,10,7.52167377494537,0.16003561223288,3,47,31,400,19,0.404255319148936,3.1,4.7,40,0.659574468085106,114,3.67741935483871,11.4782608695652,"Ricky Pearsall",0.128415300546448,6,8,0.25,0.148936170212766,"WR",2.28104215144297,10.1567231884058,69.8115942028985,0.221934203436258,12,7,0.583333333333333,0.427631578947368,0.465648854961832,0.526315789473684,0.56578947368421,0.517241379310345,0.258741258741259,0.118421052631579,0.407894736842105,0.763157894736842,0.901315789473684,0.631578947368421,0.427631578947368,0.486842105263158,0.486220342701359,75,8
"00-0033943","J.Reynolds","LA",2018,11,6.09709152532062,0.115039462741899,5,53,29,402,23,0.433962264150943,2.63636363636364,4.81818181818182,36.5454545454545,0.547169811320755,129,4.44827586206897,12.3962264150943,"Josh Reynolds",0.0880398671096345,5,14,0.286,0.245283018867925,"WR",2.83667240986371,12.1543984533985,52.4928774928775,0.536938171426048,12,5,0.416666666666667,0.375,0.256198347107438,0.46875,0.79375,0.622516556291391,0.782051282051282,0.5125,0.66875,0.18125,0.53125,0.7,0.584905660377358,0.625,0.485863066857385,63,8
"00-0030525","T.Austin","LA",2016,15,-38.1683668424213,-0.360078932475673,5,106,58,509,25,0.235849056603774,3.86666666666667,7.06666666666667,33.9333333333333,0.547169811320755,272,4.68965517241379,6.81132075471698,"Tavon Austin",0.193430656934307,2,10,0.1,0.10377358490566,"WR",3.22147731233867,7.63609370784542,50.6259173454714,-0.414649966494303,31,10,0.32258064516129,0.0258064516129032,0.745283018867924,0.432258064516129,0.690322580645161,0.285714285714286,0.108108108108108,0.838709677419355,0.154838709677419,0.232258064516129,0.227272727272727,0.12258064516129,0.496774193548387,0.658064516129032,0.485429751114474,57,8
"00-0033733","G.Ward","PHI",2019,6,7.95586173851817,0.198896543462954,1,40,28,254,18,0.45,4.66666666666667,6.66666666666667,42.3333333333333,0.7,98,3.5,6.6,"Greg Ward",0.126984126984127,5,6,0.167,0.05,"WR",2.90986726982564,6.95824126984127,74.7301587301587,0.420996425879438,14,5,0.357142857142857,0.467455621301775,0.473684210526316,0.591715976331361,0.42603550295858,0.38562091503268,0.0251572327044025,0.621301775147929,0.0946745562130177,0.911242603550296,0.31547619047619,0.757396449704142,0.580838323353293,0.422619047619048,0.485278656966744,77,8
"00-0034348","C.Sutton","DEN",2021,17,20.2071183701012,0.202071183701012,2,100,58,778,35,0.35,3.41176470588235,5.88235294117647,45.7647058823529,0.58,135,2.32758620689655,15.3979591836735,"Courtland Sutton",0.171526586620926,2,14,0.071,0.13,"WR",2.41842556951376,15.2834454095688,63.1243323775791,-0.596932655957659,27,7,0.259259259259259,0.494047619047619,0.724832214765101,0.666666666666667,0.333333333333333,0.31055900621118,0.235668789808917,0.18452380952381,0.892857142857143,0.553571428571429,0.220238095238095,0.398809523809524,0.148809523809524,0.0838323353293413,0.484916366934801,87,8
"00-0035341","T.Irwin","CIN",2023,10,19.3666523989078,0.605207887465869,1,32,25,316,15,0.46875,2.5,3.2,31.6,0.78125,110,4.4,10.53125,"Trenton Irwin",0.0520325203252033,5,7,0,0.25,"WR",2.92909045273825,8.661,70,-0.367162990480397,10,5,0.5,0.965753424657534,0.114285714285714,0.47945205479452,0.287671232876712,0,0.8,0.575342465753425,0.232876712328767,0.821917808219178,0.737931034482759,0.910958904109589,0.213793103448276,0.575342465753425,0.484774951076321,71,8
"00-0033921","C.Godwin","TB",2017,15,23.3229133015468,0.424052969119032,1,55,34,525,27,0.490909090909091,2.26666666666667,3.66666666666667,35,0.618181818181818,169,4.97058823529412,13.1818181818182,"Chris Godwin",0.0851393188854489,5,8,0,0.309090909090909,"WR",2.38877807824409,12.9188212121212,60.6969696969697,4.78138589292316,9,4,0.444444444444444,0.894039735099338,0.228070175438596,0.52317880794702,0.211920529801325,0,1,0.344370860927152,0.66887417218543,0.629139072847682,0.635761589403974,0.95364238410596,0.993377483443709,0.74,0.484637581813253,66,8
"00-0028002","R.Cobb","GB",2022,13,22.5648378137983,0.451296756275966,1,50,34,417,20,0.4,2.61538461538462,3.84615384615385,32.0769230769231,0.68,185,5.44117647058824,9.5,"Randall Cobb",0.108225108225108,4,7,0.143,0.16,"WR",2.81446974918875,9.28590085470085,73.948717948718,1.12373002117762,11,8,0.727272727272727,0.859060402684564,0.345454545454545,0.395973154362416,0.23489932885906,0.35,0.361111111111111,0.463087248322148,0.36241610738255,0.852348993288591,0.979865771812081,0.590604026845638,0.758389261744966,0.805369127516778,0.484583926513457,62,8
"00-0033307","K.Bourne","SF",2019,16,24.3130452634305,0.528544462248489,5,46,30,360,23,0.5,1.875,2.875,22.5,0.652173913043478,122,4.06666666666667,8.56818181818182,"Kendrick Bourne",0.0889748549323017,4,8,0.625,0.173913043478261,"WR",2.27251126617049,9.59731818181818,61.2121212121212,0.386705223600357,19,12,0.631578947368421,0.869822485207101,0.270676691729323,0.272189349112426,0.644970414201183,0.954248366013072,0.415094339622642,0.183431952662722,0.349112426035503,0.526627218934911,0.93452380952381,0.905325443786982,0.550898203592814,0.571428571428571,0.484448715290515,78,8
"00-0032398","C.Moore","HOU",2021,8,7.92604096379364,0.360274589263347,2,22,21,227,6,0.272727272727273,2.625,2.75,28.375,0.954545454545455,150,7.14285714285714,4.09090909090909,"Chris Moore",0.0530120481927711,8,2,0,0.181818181818182,"WR",3.35089369262528,4.581,90,2.97426956904951,8,2,0.25,0.702380952380952,0.12751677852349,0.363095238095238,0.541666666666667,0,0.515923566878981,0.75,0.0178571428571429,0.994047619047619,0.18452380952381,0.160714285714286,0.958333333333333,0.934131736526946,0.484018025636899,88,8
"00-0033127","W.Fuller","HOU",2016,14,8.00108284311378,0.0869682917729757,2,92,47,630,32,0.347826086956522,3.35714285714286,6.57142857142857,45,0.510869565217391,233,4.95744680851064,15.1847826086956,"Will Fuller",0.169117647058824,2,10,0.2,0.184782608695652,"WR",2.65343857693126,15.0278720064442,55.0704247443378,0.377713766501206,24,12,0.5,0.348387096774194,0.613207547169811,0.606451612903226,0.270967741935484,0.462585034013605,0.635135135135135,0.509677419354839,0.851612903225806,0.329032258064516,0.720779220779221,0.393548387096774,0.754838709677419,0.696774193548387,0.483914395222977,58,8
"00-0027150","J.Edelman","NE",2020,6,-0.345738984592124,-0.00886510216902873,1,39,21,315,18,0.461538461538462,3.5,6.5,52.5,0.538461538461538,64,3.04761904761905,10.2820512820513,"Julian Edelman",0.202072538860104,1,4,0,0.256410256410256,"WR",2.67428902355418,9.796329004329,52.1645021645022,-0.465852637358962,8,3,0.375,0.139393939393939,0.818791946308725,0.672727272727273,0.333333333333333,0,0.841772151898734,0.363636363636364,0.412121212121212,0.139393939393939,0.284848484848485,0.793939393939394,0.193939393939394,0.23780487804878,0.483759968031848,84,8
"00-0038619","A.Iosivas","CIN",2024,17,23.9635120646837,0.392844460076783,6,61,36,479,26,0.426229508196721,2.11764705882353,3.58823529411765,28.1764705882353,0.59016393442623,67,1.86111111111111,11.344262295082,"Andrei Iosivas",0.087018544935806,6,10,0.6,0.229508196721311,"WR",2.9895483595345,8.50148165495707,65.1112412177986,-0.170741676622359,12,7,0.583333333333333,0.75,0.236641221374046,0.361842105263158,0.638157894736842,0.903448275862069,0.755244755244755,0.546052631578947,0.243421052631579,0.539473684210526,0.901315789473684,0.743421052631579,0.25,0.0526315789473684,0.483665043440556,76,8
"00-0035350","P.Williams","MIA",2020,8,6.21111054054578,0.167867852447183,4,37,18,292,14,0.378378378378378,2.25,4.625,36.5,0.486486486486487,42,2.33333333333333,14.5142857142857,"Preston Williams",0.140684410646388,3,8,0.375,0.243243243243243,"WR",2.36162693074621,14.7137714285714,49.7142857142857,-0.367067740307781,10,2,0.2,0.321212121212121,0.557046979865772,0.442424242424242,0.836363636363636,0.811688311688312,0.765822784810127,0.151515151515152,0.854545454545454,0.0848484848484849,0.0787878787878788,0.393939393939394,0.23030303030303,0.121951219512195,0.481555671946846,85,8
"00-0034297","B.Pringle","KC",2019,6,7.15908042236697,0.447442526397936,1,16,12,170,7,0.4375,2,2.66666666666667,28.3333333333333,0.75,63,5.25,11.125,"Byron Pringle",0.026578073089701,10,2,0,0.25,"WR",4.51114157870418,13.74125,75,-0.74593032221119,3,1,0.333333333333333,0.781065088757396,0.0225563909774436,0.396449704142012,0.42603550295858,0,0.830188679245283,0.988165680473373,0.810650887573965,0.91715976331361,0.255952380952381,0.72189349112426,0.0838323353293413,0.803571428571429,0.479789027176068,79,8
"00-0036955","T.Marshall","CAR",2022,13,21.4001740347978,0.455322851804208,1,47,28,514,24,0.51063829787234,2.15384615384615,3.61538461538462,39.5384615384615,0.595744680851064,132,4.71428571428571,12.468085106383,"Terrace Marshall Jr.",0.119592875318066,2,6,0,0.340425531914894,"WR",2.08818314250419,12.9752009456265,51.0047281323877,2.42862051539757,11,5,0.454545454545455,0.865771812080537,0.4,0.530201342281879,0.23489932885906,0,0.986111111111111,0.0738255033557047,0.785234899328859,0.161073825503356,0.624161073825503,0.946308724832215,0.932885906040268,0.657718120805369,0.479549606806318,63,8
"00-0031257","P.Richardson","WAS",2018,7,7.82405135646695,0.223544324470484,2,35,20,262,12,0.342857142857143,2.85714285714286,5,37.4285714285714,0.571428571428571,46,2.3,12.3428571428571,"Paul Richardson",0.133079847908745,5,2,0.5,0.2,"WR",2.88520578024826,11.4088333333333,57.7777777777778,-0.83002949985078,11,6,0.545454545454545,0.525,0.43801652892562,0.4875,0.5375,0.874172185430464,0.621794871794872,0.55,0.59375,0.29375,0.7875,0.33125,0.0566037735849057,0.11875,0.477840776647595,64,8
"00-0036247","F.Swain","SEA",2021,16,12.2862592846781,0.299664860601906,4,41,25,343,13,0.317073170731707,1.5625,2.5625,21.4375,0.609756097560976,206,8.24,8.1,"Freddie Swain",0.0756457564575646,4,5,0.2,0.146341463414634,"WR",5.90715889482892,8.4135,83.3333333333333,2.2993530238437,15,3,0.2,0.648809523809524,0.275167785234899,0.232142857142857,0.541666666666667,0.453416149068323,0.286624203821656,0.994047619047619,0.244047619047619,0.970238095238095,0.119047619047619,0.267857142857143,0.93452380952381,0.958083832335329,0.477566577902448,89,8
"00-0031868","D.Byrd","ARI",2019,11,14.2520609793137,0.309827412593776,1,46,32,359,16,0.347826086956522,2.90909090909091,4.18181818181818,32.6363636363636,0.695652173913043,150,4.6875,9.95652173913043,"Damiere Byrd",0.108747044917258,4,3,0.333,0.108695652173913,"WR",3.25370806211933,8.70610257073844,73.3203933747412,1.16674583566381,13,6,0.461538461538462,0.63905325443787,0.390977443609023,0.473372781065089,0.289940828402367,0.725490196078431,0.125786163522013,0.828402366863905,0.236686390532544,0.893491124260355,0.571428571428571,0.355029585798817,0.802395209580838,0.696428571428571,0.476998533161641,80,8
"00-0031428","Al.Robinson","LA",2022,10,9.00320497282046,0.173138557169624,3,52,33,339,23,0.442307692307692,3.3,5.2,33.9,0.634615384615385,71,2.15151515151515,9.65384615384615,"Allen Robinson",0.134715025906736,3,14,0.214,0.173076923076923,"WR",2.14877237952048,9.11640860805861,63.8223443223443,-0.524578708008652,24,11,0.458333333333333,0.436241610738255,0.5,0.456375838926175,0.704697986577181,0.542857142857143,0.430555555555556,0.087248322147651,0.322147651006711,0.543624161073825,0.630872483221476,0.812080536912752,0.140939597315436,0.0671140939597315,0.476994780014914,64,8
"00-0033282","C.Samuel","CAR",2019,16,8.63553864660207,0.0822432252057339,6,105,54,627,37,0.352380952380952,3.375,6.5625,39.1875,0.514285714285714,153,2.83333333333333,14.647619047619,"Curtis Samuel",0.151953690303907,3,14,0.429,0.133333333333333,"WR",2.5721437601919,14.6037371538718,53.2649401880171,-0.294477556856528,25,8,0.32,0.325443786982249,0.556390977443609,0.532544378698225,0.692307692307692,0.823529411764706,0.245283018867925,0.384615384615385,0.881656804733728,0.21301775147929,0.244047619047619,0.378698224852071,0.215568862275449,0.273809523809524,0.476901461675849,81,8
"00-0032009","A.Humphries","TB",2016,15,15.2793332833578,0.181896824801879,2,84,55,624,27,0.321428571428571,3.66666666666667,5.6,41.6,0.654761904761905,382,6.94545454545455,5.55421686746988,"Adam Humphries",0.142131979695431,3,11,0.091,0.142857142857143,"WR",3.20813037090294,7.01048198287656,64.9177295261633,0.846182838723018,26,12,0.461538461538462,0.451612903225806,0.443396226415094,0.541935483870968,0.258064516129032,0.258503401360544,0.29054054054054,0.832258064516129,0.116129032258065,0.645161290322581,0.662337662337662,0.258064516129032,0.851612903225806,0.961290322580645,0.475960614741808,59,8
"00-0038608","K.Boutte","NE",2024,15,20.7365254341252,0.300529354117756,3,69,43,592,25,0.36231884057971,2.86666666666667,4.6,39.4666666666667,0.623188405797101,150,3.48837209302326,14.8676470588235,"Kayshon Boutte",0.130681818181818,3,5,0,0.173913043478261,"WR",2.48321311036731,14.013881232493,62.1330532212885,1.22880823415235,13,6,0.461538461538462,0.651315789473684,0.488549618320611,0.513157894736842,0.407894736842105,0,0.384615384615385,0.197368421052632,0.888157894736842,0.453947368421053,0.625,0.447368421052632,0.782894736842105,0.414473684210526,0.475214984392867,77,8
"00-0031549","N.Agholor","PHI",2019,11,-3.45881909797008,-0.0494117013995726,3,70,39,365,17,0.242857142857143,3.54545454545455,6.36363636363636,33.1818181818182,0.557142857142857,132,3.38461538461538,11.0724637681159,"Nelson Agholor",0.163120567375887,4,7,0.429,0.115942028985507,"WR",3.3057818689709,10.7315065189943,53.1253725139595,0.429487937273944,20,10,0.5,0.195266272189349,0.616541353383459,0.49112426035503,0.585798816568047,0.823529411764706,0.163522012578616,0.857988165680473,0.449704142011834,0.207100591715976,0.630952380952381,0.124260355029586,0.592814371257485,0.410714285714286,0.474949079674177,82,8
"00-0035216","D.Johnson","PIT",2022,17,-4.80529774280878,-0.0322503204215352,1,149,86,876,45,0.302013422818792,5.05882352941176,8.76470588235294,51.5294117647059,0.577181208053691,236,2.74418604651163,10.1972789115646,"Diontae Johnson",0.244262295081967,1,20,0,0.0805369127516778,"WR",2.82053690920433,10.4632806357974,60.4684834306683,0.443232170473866,37,16,0.432432432432432,0.214765100671141,0.909090909090909,0.731543624161074,0.194630872483221,0,0.0416666666666667,0.469798657718121,0.496644295302013,0.402684563758389,0.516778523489933,0.241610738255034,0.516778523489933,0.161073825503356,0.47465065355166,65,8
"00-0028237","C.Hogan","NE",2018,15,21.2757539136632,0.38683188933933,3,55,35,532,22,0.4,2.33333333333333,3.66666666666667,35.4666666666667,0.636363636363636,193,5.51428571428571,11.8545454545455,"Chris Hogan",0.0925925925925926,4,7,0.143,0.290909090909091,"WR",3.05000215691862,11.3341028138528,51.9155844155844,-0.0259175210503226,11,3,0.272727272727273,0.74375,0.272727272727273,0.4375,0.39375,0.258278145695364,0.91025641025641,0.675,0.58125,0.16875,0.15,0.575,0.308176100628931,0.81875,0.474632138694639,65,8
"00-0034348","C.Sutton","DEN",2018,16,12.6870852299224,0.149259826234382,4,85,42,715,32,0.376470588235294,2.625,5.3125,44.6875,0.494117647058824,163,3.88095238095238,14.0238095238095,"Courtland Sutton",0.136655948553055,2,9,0.222,0.247058823529412,"WR",2.2648585017404,13.1776406926407,48.5281385281385,0.732708520023169,32,12,0.375,0.43125,0.462809917355372,0.64375,0.45625,0.43046357615894,0.794871794871795,0.19375,0.76875,0.13125,0.3875,0.4875,0.679245283018868,0.45,0.474493073214664,66,8
"00-0036261","B.Aiyuk","SF",2024,7,12.8143973824765,0.272646752818649,0,47,25,369,19,0.404255319148936,3.57142857142857,6.71428571428571,52.7142857142857,0.531914893617021,102,4.08,11.8297872340426,"Brandon Aiyuk",0.203463203463203,3,6,0,0.191489361702128,"WR",2.26481711268028,12.7216160081054,51.8844984802432,0.689860664253017,15,6,0.4,0.618421052631579,0.732824427480916,0.730263157894737,0,0,0.503496503496504,0.111842105263158,0.763157894736842,0.197368421052632,0.414473684210526,0.631578947368421,0.585526315789474,0.55921052631579,0.473976552776272,78,8
