name,season,team,position,sacks,qb_hits,tfls,solo_tackles,run_stuffs,def_snaps,games_played,snap_pct,tackles_per_game,run_stuff_rate,tfls_per_game,interior_pressure_rate,composite_rank,ranking,tier
Q.Williams,2023,NYJ,NT,5.5,20,11,32,7,1872,34,0.821764705882353,0.941176470588235,0.373931623931624,0.323529411764706,1.36217948717949,0.745327424078404,13,3
C.Jones,2023,KC,DT,10.5,29,13,19,4,1030,50,0.3148,0.38,0.388349514563107,0.26,3.83495145631068,0.741263374723004,14,3
J.Johnson,2023,TEN,DT,8.5,17,12,90,4,1652,71,0.357323943661972,1.26760563380282,0.242130750605327,0.169014084507042,1.54358353510896,0.726601759881091,15,3
L.Williams,2023,SEA,DT,5.5,16,10,33,2,884,18,0.733333333333333,1.83333333333333,0.226244343891403,0.555555555555556,2.43212669683258,0.71593401633642,16,3
J.Phillips,2023,BUF,DT,9,16,9,31,2,759,22,0.530454545454545,1.40909090909091,0.263504611330698,0.409090909090909,3.29380764163373,0.71519061419375,17,3
S.Rankins,2023,HOU,DT,6,10,9,22,3,674,17,0.591176470588235,1.29411764705882,0.445103857566766,0.529411764705882,2.37388724035608,0.690779407422992,18,3
V.Vea,2023,TB,NT,5.5,9,8,27,4,692,17,0.620588235294118,1.58823529411765,0.578034682080925,0.470588235294118,2.09537572254335,0.68919125556962,19,3
J.Davis,2023,PHI,DT,5.5,8,10,61,6,1357,48,0.4225,1.27083333333333,0.442151805453206,0.208333333333333,0.994841562269713,0.687864557705164,20,3
M.Collins,2023,HOU,DT,5,18,8,16,5,781,18,0.638888888888889,0.888888888888889,0.640204865556978,0.444444444444444,2.9449423815621,0.683465296135795,21,4
B.Young,2023,LV,DT,8,19,8,35,2,1122,40,0.425,0.875,0.17825311942959,0.2,2.40641711229947,0.652960407765738,22,4
O.Odighizuwa,2023,DAL,DT,3,13,9,15,5,678,18,0.602222222222222,0.833333333333333,0.737463126843658,0.5,2.3598820058997,0.648616850878413,23,4
J.Hargrave,2023,SF,DT,7,14,8,20,2,775,19,0.62578947368421,1.05263157894737,0.258064516129032,0.421052631578947,2.70967741935484,0.645095239226412,24,4
D.Onyemata,2023,ATL,DT,4,16,6,15,4,593,14,0.635,1.07142857142857,0.674536256323777,0.428571428571429,3.37268128161889,0.631469802734501,25,4
J.Carter,2023,PHI,DT,6,9,8,20,3,600,27,0.319259259259259,0.740740740740741,0.5,0.296296296296296,2.5,0.62158290886015,26,4
A.Butler,2023,LV,DT,5,9,8,15,4,527,17,0.464117647058824,0.88235294117647,0.759013282732448,0.470588235294118,2.65654648956357,0.613910356693215,27,4
S.Thomas,2023,NYJ,DT,5,6,8,45,3,958,29,0.52,1.55172413793103,0.313152400835073,0.275862068965517,1.1482254697286,0.612144706612959,28,4
K.Turner,2023,LA,NT,9,16,8,17,1,731,18,0.611111111111111,0.944444444444444,0.136798905608755,0.444444444444444,3.41997264021888,0.605121505095375,29,4
G.Stewart,2023,IND,DT,0.5,8,5,16,5,445,11,0.603636363636364,1.45454545454545,1.12359550561798,0.454545454545455,1.91011235955056,0.557276375310083,30,4
T.Tart,2023,HOU,DT,1,4,8,16,7,379,13,0.436153846153846,1.23076923076923,1.84696569920844,0.615384615384615,1.31926121372032,0.552607277749687,31,4
B.Bresee,2023,NO,DT,4.5,9,7,10,3,539,17,0.489411764705882,0.588235294117647,0.556586270871985,0.411764705882353,2.50463821892393,0.51457611502686,32,4
K.Davis,2023,HOU,DT,3,7,7,12,4,537,20,0.396,0.6,0.74487895716946,0.35,1.86219739292365,0.4990383943206,33,4
K.Davis,2023,SF,DT,3,7,7,12,4,537,20,0.396,0.6,0.74487895716946,0.35,1.86219739292365,0.4990383943206,34,4
A.McNeill,2023,DET,DT,5,10,6,15,1,682,16,0.6675,0.9375,0.146627565982405,0.375,2.19941348973607,0.495377580350144,35,4
B.Jones,2023,DET,DT,1,7,5,45,4,1144,66,0.269393939393939,0.681818181818182,0.34965034965035,0.0757575757575758,0.699300699300699,0.488620312271998,36,5
K.Strong,2023,ARI,NT,2.5,3,5,18,3,468,14,0.509285714285714,1.28571428571429,0.641025641025641,0.357142857142857,1.17521367521368,0.485056909382752,37,5
C.Young,2023,SEA,NT,7.5,15,7,15,1,1096,35,0.460857142857143,0.428571428571429,0.0912408759124088,0.2,2.0529197080292,0.481148419127254,38,5
M.Williams,2023,PHI,DT,0.5,7,4,46,2,1288,33,0.581818181818182,1.39393939393939,0.15527950310559,0.121212121212121,0.582298136645963,0.444907102304542,39,5
S.Harris,2023,CLE,DT,1.5,3,6,12,6,466,18,0.416666666666667,0.666666666666667,1.28755364806867,0.333333333333333,0.965665236051502,0.438068372703857,40,5
A.Armstead,2023,SF,DT,5,13,4,12,1,661,15,0.662,0.8,0.151285930408472,0.266666666666667,2.7231467473525,0.433023255813954,41,5
C.Heyward,2023,PIT,DT,2,2,6,18,3,498,30,0.268333333333333,0.6,0.602409638554217,0.2,0.803212851405622,0.432513141418289,42,5
D.Tomlinson,2023,CLE,DT,3,12,4,11,2,656,17,0.63,0.647058823529412,0.304878048780488,0.235294117647059,2.28658536585366,0.43108687758544,43,5
N.Shepherd,2023,NO,DT,3,8,3,19,1,594,17,0.536470588235294,1.11764705882353,0.168350168350168,0.176470588235294,1.85185185185185,0.415751241181082,44,5
F.Cox,2023,PHI,DT,5,17,3,12,1,722,16,0.664375,0.75,0.138504155124654,0.1875,3.04709141274238,0.413841128821531,45,5
N.Williams,2023,LAC,DT,1,1,7,13,4,400,14,0.42,0.928571428571429,1,0.5,0.5,0.404881090949813,46,5
M.Fox,2023,LAC,DT,5.5,10,5,7,1,437,17,0.380588235294118,0.411764705882353,0.22883295194508,0.294117647058824,3.54691075514874,0.397022471910112,47,5
H.Phillips,2023,MIN,DT,3,6,2,34,1,839,17,0.74235294117647,2,0.119189511323004,0.117647058823529,1.07270560190703,0.393016723281944,48,5
B.Nichols,2023,LV,DT,1.5,2,4,19,2,615,17,0.542941176470588,1.11764705882353,0.32520325203252,0.235294117647059,0.56910569105691,0.3835587876978,49,5
M.Hurst,2023,CLE,DT,1.5,5,4,8,3,304,13,0.393846153846154,0.615384615384615,0.986842105263158,0.307692307692308,2.13815789473684,0.382181288792211,50,5
M.Wilson,2023,PHI,DT,3.5,4,4,19,2,1010,46,0.323695652173913,0.41304347826087,0.198019801980198,0.0869565217391304,0.742574257425743,0.375019461855103,51,6
T.Jones,2023,BAL,DT,1.5,5,4,15,3,519,45,0.172888888888889,0.333333333333333,0.578034682080925,0.0888888888888889,1.252408477842,0.373529603398953,52,6
L.Fotu,2023,ARI,NT,2.5,2,5,10,2,298,11,0.406363636363636,0.909090909090909,0.671140939597315,0.454545454545455,1.51006711409396,0.367670363344521,53,6
K.Brooks,2023,GB,NT,4,5,6,10,1,441,19,0.345263157894737,0.526315789473684,0.226757369614512,0.31578947368421,2.04081632653061,0.364703423046773,54,6
J.Jenkins,2023,LV,DT,1,2,4,13,3,594,17,0.522941176470588,0.764705882352941,0.505050505050505,0.235294117647059,0.505050505050505,0.34083297418547,55,6
J.Kinlaw,2023,SF,DT,3.5,6,4,11,1,544,20,0.421,0.55,0.183823529411765,0.2,1.74632352941176,0.336394042330807,56,6
M.Pierce,2023,BAL,NT,1,3,2,24,2,699,19,0.542631578947368,1.26315789473684,0.286123032904149,0.105263157894737,0.572246065808298,0.333215176514105,57,6
A.Johnson,2023,LAC,DT,1,2,2,41,2,1145,44,0.385454545454545,0.931818181818182,0.174672489082969,0.0454545454545455,0.262008733624454,0.318945513592757,58,6
D.Reader,2023,CIN,NT,1,7,2,16,1,535,14,0.571428571428571,1.14285714285714,0.186915887850467,0.142857142857143,1.49532710280374,0.309308858113405,59,6
D.Johnson,2023,LA,DT,2,2,3,18,2,544,69,0.118405797101449,0.260869565217391,0.367647058823529,0.0434782608695652,0.735294117647059,0.30763508767167,60,6
G.Jarrett,2023,ATL,DT,1.5,8,2,7,1,318,8,0.63125,0.875,0.314465408805031,0.25,2.9874213836478,0.296162790697674,61,6
J.Woods,2023,MIA,DT,0.5,1,2,29,1,629,14,0.670714285714286,2.07142857142857,0.158982511923688,0.142857142857143,0.238473767885533,0.294702116540371,62,6
T.Bryan,2023,IND,DT,2,1,4,9,3,343,17,0.288235294117647,0.529411764705882,0.87463556851312,0.235294117647059,0.87463556851312,0.286001513511312,63,6
R.Davis,2023,MIA,NT,1,6,3,9,2,530,18,0.447777777777778,0.5,0.377358490566038,0.166666666666667,1.32075471698113,0.275387896660434,64,6
M.Adams,2023,PIT,NT,1,1,3,18,2,611,42,0.212380952380952,0.428571428571429,0.327332242225859,0.0714285714285714,0.327332242225859,0.270668795536838,65,6
J.Elliott,2023,CLE,DT,2.5,3,3,14,1,470,36,0.214166666666667,0.388888888888889,0.212765957446809,0.0833333333333333,1.17021276595745,0.257661353540632,66,6
K.Street,2023,ATL,DT,1,1,4,7,3,267,13,0.303076923076923,0.538461538461538,1.12359550561798,0.307692307692308,0.749063670411985,0.249259940477604,67,6
M.Smith,2023,DAL,DT,1,3,3,9,2,308,18,0.273333333333333,0.5,0.649350649350649,0.166666666666667,1.2987012987013,0.239432840480659,68,6
K.Givens,2023,SF,DT,1.5,4,3,11,1,454,20,0.349,0.55,0.220264317180617,0.15,1.21145374449339,0.231369218709172,69,6
C.Golston,2023,DAL,DT,1.5,3,1,10,1,323,18,0.286666666666667,0.555555555555556,0.309597523219814,0.0555555555555556,1.39318885448916,0.166404494382022,70,6
S.Tuttle,2023,CAR,DT,0.5,1,1,15,1,549,17,0.522941176470588,0.88235294117647,0.182149362477231,0.0588235294117647,0.273224043715847,0.165393258426966,71,7
K.Hinish,2023,HOU,DT,0.5,2,2,7,2,544,19,0.426842105263158,0.368421052631579,0.367647058823529,0.105263157894737,0.459558823529412,0.14287809786242,72,7
E.Johnson,2023,IND,DT,1,3,1,5,1,265,14,0.267857142857143,0.357142857142857,0.377358490566038,0.0714285714285714,1.50943396226415,0.116966292134831,73,7
R.Nunez-Roches,2023,NYG,NT,0.5,1,1,11,1,462,16,0.439375,0.6875,0.216450216450216,0.0625,0.324675324675325,0.11,74,7
N.Gallimore,2023,DAL,DT,1,2,2,5,1,304,18,0.271666666666667,0.277777777777778,0.328947368421053,0.111111111111111,0.986842105263158,0.103129082832506,75,7
I.Buggs,2023,KC,DT,1,1,2,3,1,254,10,0.394,0.3,0.393700787401575,0.2,0.78740157480315,0.0950391951920565,76,7
Z.Pickens,2023,CHI,DT,0.5,2,1,6,1,264,17,0.244705882352941,0.352941176470588,0.378787878787879,0.0588235294117647,0.946969696969697,0.0713483146067416,77,7
D.Davidson,2023,NYG,DT,0.5,1,1,3,1,245,15,0.243333333333333,0.2,0.408163265306122,0.0666666666666667,0.612244897959184,0.030561797752809,78,7
B.Hill,2023,CIN,DT,4.5,21,2,20,0,779,19,0.632631578947368,1.05263157894737,0,0.105263157894737,3.27342747111682,0,79,7
K.Benton,2023,PIT,DT,1,8,1,14,0,517,18,0.432777777777778,0.777777777777778,0,0.0555555555555556,1.74081237911025,0,80,7
L.Ogunjobi,2023,PIT,DT,3,8,3,14,0,817,18,0.687777777777778,0.777777777777778,0,0.166666666666667,1.34638922888617,0,81,7
D.Nnadi,2023,KC,DT,1,1,1,12,0,505,18,0.44,0.666666666666667,0,0.0555555555555556,0.396039603960396,0,82,7
G.Dexter,2023,CHI,DT,2.5,12,0,12,0,432,17,0.398235294117647,0.705882352941177,0,0,3.35648148148148,0,83,7
R.Robertson-Harris,2023,JAX,DT,3.5,11,3,12,0,683,17,0.615882352941176,0.705882352941177,0,0.176470588235294,2.12298682284041,0,84,7
J.Hankins,2023,DAL,DT,3,3,2,10,0,388,15,0.414666666666667,0.666666666666667,0,0.133333333333333,1.54639175257732,0,85,7
J.Tillery,2023,LV,DT,2,6,2,9,0,504,17,0.442352941176471,0.529411764705882,0,0.117647058823529,1.58730158730159,0,86,7
T.Settle,2023,BUF,DT,1,2,1,7,0,412,19,0.345789473684211,0.368421052631579,0,0.0526315789473684,0.728155339805825,0,87,7
T.Wharton,2023,KC,DT,2,5,2,5,0,523,21,0.382857142857143,0.238095238095238,0,0.0952380952380952,1.33843212237094,0,88,7
A.Watts,2023,PIT,NT,0.5,3,0,4,0,286,16,0.2625,0.25,0,0,1.22377622377622,0,89,7
G.Gaines,2023,TB,NT,1,5,0,4,0,526,19,0.413684210526316,0.210526315789474,0,0,1.14068441064639,0,90,7
L.Williams,2024,SEA,DT,11,28,16,33,7,750,16,0.693125,2.0625,0.933333333333333,1,5.2,0.941276764472641,1,1
J.Carter,2024,PHI,DT,4.5,16,12,24,7,1068,20,0.8425,1.2,0.655430711610487,0.6,1.91947565543071,0.835293087496696,2,1
N.Madubuike,2024,BAL,DT,6,16,11,17,7,894,19,0.718947368421053,0.894736842105263,0.782997762863535,0.578947368421053,2.46085011185682,0.813822941448586,3,1
D.Lawrence,2024,NYG,NT,12,21,12,25,2,719,16,0.7075,1.5625,0.278164116828929,0.75,4.58970792767733,0.809860890827386,4,1
B.Young,2024,PHI,DT,7.5,13,12,34,4,936,33,0.427272727272727,1.03030303030303,0.427350427350427,0.363636363636364,2.19017094017094,0.80673242135871,5,1
G.Jarrett,2024,ATL,DT,2.5,12,9,25,6,744,17,0.673529411764706,1.47058823529412,0.806451612903226,0.529411764705882,1.9489247311828,0.799623232223103,6,2
V.Vea,2024,TB,NT,7,13,10,22,4,756,17,0.677647058823529,1.29411764705882,0.529100529100529,0.588235294117647,2.64550264550265,0.797396081152524,7,2
J.Simmons,2024,TEN,DT,5,9,13,68,7,1824,32,0.895625,2.125,0.383771929824561,0.40625,0.767543859649123,0.787744762754428,8,2
K.Turner,2024,LA,NT,8,13,10,26,2,919,19,0.731578947368421,1.36842105263158,0.217627856365615,0.526315789473684,2.28509249183896,0.765266818662437,9,2
T.Settle,2024,HOU,DT,5,10,10,23,4,685,19,0.566315789473684,1.21052631578947,0.583941605839416,0.526315789473684,2.18978102189781,0.760798143008194,10,2
G.Stewart,2024,IND,DT,3.5,6,10,22,9,690,17,0.597058823529412,1.29411764705882,1.30434782608696,0.588235294117647,1.3768115942029,0.750453178694158,11,3
A.Butler,2024,LV,DT,5,10,8,29,4,858,17,0.774117647058824,1.70588235294118,0.466200466200466,0.470588235294118,1.74825174825175,0.749624388712662,12,3
D.Wyatt,2024,GB,DT,5,9,9,15,4,367,15,0.389333333333333,1,1.08991825613079,0.6,3.81471389645777,0.696387704863865,13,3
C.Young,2024,SEA,NT,5.5,21,8,18,2,744,18,0.596666666666667,1,0.268817204301075,0.444444444444444,3.56182795698925,0.690278631377214,14,3
C.Jones,2024,KC,DT,5,20,9,18,3,1010,49,0.321020408163265,0.36734693877551,0.297029702970297,0.183673469387755,2.47524752475248,0.679496348797251,15,3
M.Smith,2024,DAL,DT,4,7,7,31,5,910,28,0.491428571428571,1.10714285714286,0.54945054945055,0.25,1.20879120879121,0.672644230769231,16,3
M.Smith,2024,JAX,DT,4,7,7,31,5,910,28,0.491428571428571,1.10714285714286,0.54945054945055,0.25,1.20879120879121,0.672644230769231,17,3
O.Odighizuwa,2024,DAL,DT,4.5,23,5,24,2,860,17,0.775882352941176,1.41176470588235,0.232558139534884,0.294117647058824,3.19767441860465,0.67210852828443,18,3
D.Buckner,2024,IND,DT,6.5,14,8,20,1,578,12,0.718333333333333,1.66666666666667,0.173010380622837,0.666666666666667,3.54671280276817,0.671238187285223,19,3
Q.Williams,2024,NYJ,NT,6,18,8,21,4,1862,33,0.830606060606061,0.636363636363636,0.214822771213749,0.242424242424242,1.28893662728249,0.667047069125033,20,3
B.Hill,2024,CIN,DT,3,9,7,21,3,710,15,0.703333333333333,1.4,0.422535211267606,0.466666666666667,1.69014084507042,0.651617268041237,21,4
J.Jones,2024,ARI,DT,2,3,8,182,5,3781,99,0.56949494949495,1.83838383838384,0.132240148108966,0.0808080808080808,0.132240148108966,0.641388861353423,22,4
D.Jones,2024,BUF,DT,5,16,8,30,4,1773,77,0.348701298701299,0.38961038961039,0.225606316976875,0.103896103896104,1.1844331641286,0.627356347475548,23,4
D.Jones,2024,DEN,NT,5,16,8,30,4,1773,77,0.348701298701299,0.38961038961039,0.225606316976875,0.103896103896104,1.1844331641286,0.627356347475548,24,4
A.McNeill,2024,DET,DT,3.5,7,7,15,4,632,14,0.695,1.07142857142857,0.632911392405063,0.5,1.66139240506329,0.618199345757335,25,4
D.Onyemata,2024,ATL,DT,3,5,8,21,3,567,17,0.510588235294118,1.23529411764706,0.529100529100529,0.470588235294118,1.41093474426808,0.617062929553265,26,4
M.Williams,2024,PHI,DT,5,10,8,29,3,1255,51,0.375882352941176,0.568627450980392,0.239043824701195,0.156862745098039,1.19521912350598,0.610258805841924,27,4
J.Newton,2024,WAS,DT,2,7,7,45,4,1091,36,0.468611111111111,1.25,0.366636113657195,0.194444444444444,0.824931255728689,0.599848830293418,28,4
S.Thomas,2024,NYJ,DT,3.5,6,6,40,3,1278,33,0.591818181818182,1.21212121212121,0.234741784037559,0.181818181818182,0.743348982785602,0.592491408934708,29,4
D.Tomlinson,2024,CLE,DT,3,18,6,9,4,610,16,0.5975,0.5625,0.655737704918033,0.375,3.44262295081967,0.586393074279672,30,4
J.Ledbetter,2024,JAX,DT,2,4,8,15,5,441,15,0.414,1,1.13378684807256,0.533333333333333,1.36054421768707,0.586234222178165,31,4
T.Wharton,2024,KC,DT,6.5,11,7,16,1,780,20,0.6045,0.8,0.128205128205128,0.35,2.24358974358974,0.575380154639175,32,4
M.Collins,2024,SF,DT,5,12,5,20,1,717,17,0.672352941176471,1.17647058823529,0.139470013947001,0.294117647058824,2.37099023709902,0.572449527491409,33,4
D.Davis,2024,CIN,DT,2,2,5,66,5,1092,32,0.4853125,2.0625,0.457875457875458,0.15625,0.366300366300366,0.568785768569918,34,4
M.Jackson,2024,CIN,DT,1,1,5,57,4,1453,31,0.662258064516129,1.83870967741935,0.275292498279422,0.161290322580645,0.137646249139711,0.536196553661116,35,4
E.Oliver,2024,BUF,DT,3,13,5,13,2,727,17,0.682941176470588,0.764705882352941,0.275103163686382,0.294117647058824,2.20082530949106,0.521593064366905,36,5
J.Kinlaw,2024,NYJ,DT,4.5,5,5,23,1,697,17,0.605882352941176,1.35294117647059,0.143472022955524,0.294117647058824,1.36298421807747,0.519356743986254,37,5
L.Ogunjobi,2024,PIT,DT,1.5,7,5,14,4,549,16,0.544375,0.875,0.728597449908925,0.3125,1.54826958105647,0.510217172217816,38,5
M.Roach,2024,DEN,DT,2.5,8,5,13,3,524,18,0.429444444444444,0.722222222222222,0.572519083969466,0.277777777777778,2.00381679389313,0.506830970790378,39,5
D.Payne,2024,WAS,DT,4,7,5,21,1,797,19,0.658947368421053,1.10526315789474,0.125470514429109,0.263157894736842,1.3801756587202,0.505542310996564,40,5
T.Tart,2024,LAC,DT,1,5,5,15,4,377,18,0.320555555555556,0.833333333333333,1.06100795755968,0.277777777777778,1.59151193633952,0.479701708300291,41,5
B.Cowart,2024,CHI,DT,2.5,4,5,11,3,335,15,0.350666666666667,0.733333333333333,0.895522388059702,0.333333333333333,1.94029850746269,0.478789733676976,42,5
K.Clark,2024,GB,DT,2,6,5,18,4,823,33,0.383939393939394,0.545454545454545,0.486026731470231,0.151515151515152,0.972053462940462,0.478670780465239,43,5
S.Harris,2024,CLE,DT,1.5,5,5,14,4,529,14,0.589285714285714,1,0.756143667296786,0.357142857142857,1.22873345935728,0.475165625826064,44,5
J.Davis,2024,PHI,DT,2,2,5,27,2,601,32,0.2990625,0.84375,0.332778702163062,0.15625,0.665557404326123,0.434995126222575,45,5
M.Fox,2024,LAC,DT,3.5,6,4,16,1,619,18,0.533333333333333,0.888888888888889,0.161550888529887,0.222222222222222,1.53473344103393,0.418259235395189,46,5
L.Collier,2024,ARI,DT,3.5,6,4,10,2,590,17,0.54,0.588235294117647,0.338983050847458,0.235294117647059,1.61016949152542,0.410598648559344,47,5
T.Jones,2024,BAL,DT,1,4,4,22,3,695,38,0.284736842105263,0.578947368421053,0.431654676258993,0.105263157894737,0.719424460431655,0.386145833333333,48,5
N.Jones,2024,ARI,DT,3,4,4,10,1,261,13,0.319230769230769,0.769230769230769,0.383141762452107,0.307692307692308,2.68199233716475,0.381970575601375,49,5
T.Sweat,2024,TEN,NT,1,3,4,16,3,661,16,0.660625,1,0.453857791225416,0.25,0.605143721633888,0.38047573024055,50,5
D.Reader,2024,DET,NT,3,8,4,10,1,568,16,0.54375,0.625,0.176056338028169,0.25,1.93661971830986,0.379496348797251,51,6
N.Shepherd,2024,NO,DT,1.5,6,3,15,2,568,16,0.515,0.9375,0.352112676056338,0.1875,1.32042253521127,0.376385804916733,52,6
J.Hankins,2024,SEA,DT,1,2,5,13,4,390,17,0.348823529411765,0.764705882352941,1.02564102564103,0.294117647058824,0.769230769230769,0.374753254692043,53,6
R.Robertson-Harris,2024,SEA,DT,2,5,4,9,2,398,17,0.336470588235294,0.529411764705882,0.50251256281407,0.235294117647059,1.75879396984925,0.354413081549035,54,6
C.Wilkins,2024,LV,DT,2,6,2,8,1,247,5,0.782,1.6,0.404858299595142,0.4,3.23886639676113,0.340653994845361,55,6
M.Hall,2024,CLE,DT,1,6,3,6,2,232,8,0.46375,0.75,0.862068965517241,0.375,3.01724137931034,0.340303330689929,56,6
F.Fatukasi,2024,HOU,DT,1,3,4,13,2,366,13,0.476923076923077,1,0.546448087431694,0.307692307692308,1.09289617486339,0.322660504229448,57,6
M.Adams,2024,PIT,NT,2,3,3,14,1,299,33,0.141212121212121,0.424242424242424,0.334448160535117,0.0909090909090909,1.67224080267559,0.315386597938144,58,6
K.Benton,2024,PIT,DT,1,8,2,15,1,671,18,0.573333333333333,0.833333333333333,0.14903129657228,0.111111111111111,1.34128166915052,0.288592139175258,59,6
R.Nunez-Roches,2024,NYG,NT,2,6,2,11,1,610,15,0.634,0.733333333333333,0.163934426229508,0.133333333333333,1.31147540983607,0.271684922680412,60,6
D.Ekuale,2024,NE,DT,1,3,2,19,1,722,16,0.684375,1.1875,0.138504155124654,0.125,0.554016620498615,0.271581829896907,61,6
A.Johnson,2024,BUF,DT,0.5,1,1,55,1,1057,44,0.355,1.25,0.0946073793755913,0.0227272727272727,0.141911069063387,0.268556701030928,62,6
J.Jenkins,2024,LV,DT,1,4,3,9,3,609,17,0.542941176470588,0.529411764705882,0.492610837438424,0.176470588235294,0.821018062397373,0.267809278350515,63,6
J.Laulu,2024,LV,DT,1,2,3,14,2,475,17,0.425294117647059,0.823529411764706,0.421052631578947,0.176470588235294,0.631578947368421,0.261952815226011,64,6
R.Lopez,2024,ARI,NT,1,3,4,9,2,467,16,0.456875,0.5625,0.428265524625268,0.25,0.856531049250535,0.259361535157283,65,6
M.Pennel,2024,KC,NT,3,2,3,9,1,387,20,0.299,0.45,0.258397932816538,0.15,1.29198966408269,0.22909793814433,66,6
K.Street,2024,ATL,DT,1,1,4,8,2,280,13,0.323846153846154,0.615384615384615,0.714285714285714,0.307692307692308,0.714285714285714,0.213072875363468,67,6
K.Davis,2024,SF,DT,1,2,4,6,3,469,26,0.285769230769231,0.230769230769231,0.639658848614073,0.153846153846154,0.639658848614073,0.203980884879725,68,6
A.Billings,2024,CHI,DT,1,3,2,6,1,298,8,0.59875,0.75,0.335570469798658,0.25,1.34228187919463,0.190757087628866,69,6
T.Bryan,2024,IND,DT,1,2,3,7,2,340,17,0.294117647058824,0.411764705882353,0.588235294117647,0.176470588235294,0.88235294117647,0.190406423473434,70,6
T.Fox,2024,LV,DT,1,3,2,6,1,207,11,0.281818181818182,0.545454545454545,0.483091787439614,0.181818181818182,1.93236714975845,0.182509664948454,71,7
E.Anderson,2024,SF,DT,1,2,2,11,1,267,12,0.344166666666667,0.916666666666667,0.374531835205993,0.166666666666667,1.12359550561798,0.182406572164948,72,7
E.Chatman,2024,NYG,DT,1,3,2,11,1,423,17,0.379411764705882,0.647058823529412,0.236406619385343,0.117647058823529,0.945626477541371,0.178695231958763,73,7
T.Slaton,2024,GB,DT,1,3,2,10,1,457,18,0.391666666666667,0.555555555555556,0.218818380743982,0.111111111111111,0.87527352297593,0.164159149484536,74,7
G.Gaines,2024,TB,NT,1,4,2,5,1,421,16,0.39625,0.3125,0.237529691211401,0.125,1.18764845605701,0.12323131443299,75,7
J.Lynch,2024,TEN,NT,1,2,2,4,1,244,17,0.230588235294118,0.235294117647059,0.40983606557377,0.117647058823529,1.22950819672131,0.104056056701031,76,7
D.Robinson,2024,ARI,DT,1,2,1,8,1,267,31,0.139354838709677,0.258064516129032,0.374531835205993,0.032258064516129,1.12359550561798,0.0902061855670103,77,7
J.Tufele,2024,CIN,DT,0.5,2,1,4,1,243,13,0.283846153846154,0.307692307692308,0.411522633744856,0.0769230769230769,1.02880658436214,0.057319587628866,78,7
B.Bresee,2024,NO,DT,7.5,14,7,17,0,709,17,0.601764705882353,1,0,0.411764705882353,3.03244005641749,0,79,7
B.Fiske,2024,LA,DT,8.5,10,10,17,0,699,19,0.553684210526316,0.894736842105263,0,0.526315789473684,2.64663805436338,0,80,7
D.Stills,2024,ARI,DT,4.5,6,4,17,0,534,16,0.515625,1.0625,0,0.25,1.96629213483146,0,81,7
K.Saunders,2024,NO,DT,2,5,3,17,0,461,13,0.507692307692308,1.30769230769231,0,0.230769230769231,1.51843817787419,0,82,7
M.Edwards,2024,HOU,DT,3,9,3,17,0,769,24,0.505,0.708333333333333,0,0.125,1.56046814044213,0,83,7
J.Allen,2024,WAS,DT,3,7,3,15,0,422,31,0.213225806451613,0.483870967741935,0,0.0967741935483871,2.3696682464455,0,84,7
H.Phillips,2024,MIN,NT,2,5,2,14,0,704,18,0.593888888888889,0.777777777777778,0,0.111111111111111,0.994318181818182,0,85,7
K.Brooks,2024,GB,DT,3.5,6,4,13,0,461,23,0.315217391304348,0.565217391304348,0,0.173913043478261,2.06073752711497,0,86,7
T.Togiai,2024,HOU,DT,1.5,2,2,10,0,280,10,0.428,1,0,0.2,1.25,0,87,7
D.Davidson,2024,NYG,DT,2,2,2,9,0,262,12,0.353333333333333,0.75,0,0.166666666666667,1.52671755725191,0,88,7
D.Johnson,2024,LA,DT,1,1,1,9,0,585,55,0.155272727272727,0.163636363636364,0,0.0181818181818182,0.341880341880342,0,89,7
K.Jenkins,2024,CIN,DT,3,5,3,9,0,497,15,0.492,0.6,0,0.2,1.60965794768612,0,90,7
L.Joseph,2024,DAL,NT,2,3,2,9,0,265,17,0.244705882352941,0.529411764705882,0,0.117647058823529,1.88679245283019,0,91,7
Z.Carter,2024,LV,DT,1.5,2,0,8,0,263,12,0.3375,0.666666666666667,0,0,1.33079847908745,0,92,7
Z.Pickens,2024,CHI,DT,1,2,1,8,0,228,9,0.396666666666667,0.888888888888889,0,0.111111111111111,1.31578947368421,0,93,7
S.Rankins,2024,CIN,DT,1,1,1,7,0,288,7,0.605714285714286,1,0,0.142857142857143,0.694444444444444,0,94,7
E.Goldman,2024,ATL,NT,1,3,1,6,0,331,17,0.300588235294118,0.352941176470588,0,0.0588235294117647,1.20845921450151,0,95,7
J.Phillips,2024,BUF,DT,1,4,1,5,0,319,16,0.330625,0.3125,0,0.0625,1.56739811912226,0,96,7
M.Pierce,2024,BAL,NT,2,4,1,5,0,254,13,0.303076923076923,0.384615384615385,0,0.0769230769230769,2.36220472440945,0,97,7
