name,season,team,position,sacks,qb_hits,tfls,forced_fumbles,third_down_pressures,def_snaps,games_played,snap_pct,sacks_per_game,qb_hits_per_game,pressure_rate,tfls_per_game,composite_rank,ranking,tier
D.Lawrence,2019,DAL,DE,5,18,12,2,6,1593,43,0.542325581395349,0.116279069767442,0.418604651162791,1.44381669805399,0.27906976744186,0.521393882646692,48,5
J.Collins,2019,NE,OLB,6,8,8,3,5,846,17,0.785882352941176,0.352941176470588,0.470588235294118,1.6548463356974,0.470588235294118,0.513070090957731,49,5
A.Okafor,2019,KC,DE,5,9,5,1,8,422,10,0.609,0.5,0.9,3.3175355450237,0.5,0.500698412698413,50,5
D.Jones,2019,JAX,DE,6.5,14,15,1,12,2335,73,0.479452054794521,0.089041095890411,0.191780821917808,0.877944325481799,0.205479452054795,0.490198412698413,51,6
D.Jones,2019,TEN,DE,6.5,14,15,1,12,2335,73,0.479452054794521,0.089041095890411,0.191780821917808,0.877944325481799,0.205479452054795,0.490198412698413,52,6
T.Murphy,2019,BUF,DE,5,9,9,2,4,720,17,0.65,0.294117647058824,0.529411764705882,1.94444444444444,0.529411764705882,0.484155787408596,53,6
T.Bowser,2019,BAL,OLB,5,10,3,1,8,399,17,0.391764705882353,0.294117647058824,0.588235294117647,3.7593984962406,0.176470588235294,0.467912698412698,54,6
L.Carter,2019,NYG,OLB,4.5,13,6,1,5,723,15,0.696666666666667,0.3,0.866666666666667,2.42047026279391,0.4,0.461904761904762,55,6
J.Clowney,2019,SEA,DE,3,13,7,4,2,712,15,0.723333333333333,0.2,0.866666666666667,2.24719101123596,0.466666666666667,0.461469502407705,56,6
T.Hendrickson,2019,NO,DE,4.5,9,4,1,9,456,14,0.470714285714286,0.321428571428571,0.642857142857143,2.96052631578947,0.285714285714286,0.438404761904762,57,6
O.Vernon,2019,CLE,DE,3.5,11,4,1,8,509,10,0.769,0.35,1.1,2.84872298624754,0.4,0.435555555555556,58,6
R.Anderson,2019,WAS,OLB,4,9,4,5,7,559,32,0.246875,0.125,0.28125,2.32558139534884,0.125,0.427049402532549,59,6
S.Ebukam,2019,LA,OLB,4.5,10,5,1,3,565,16,0.505625,0.28125,0.625,2.56637168141593,0.3125,0.422174603174603,60,6
T.Charlton,2019,MIA,DE,5,5,3,2,2,396,10,0.607,0.5,0.5,2.52525252525253,0.3,0.404735152487961,61,6
A.Clayborn,2019,ATL,DE,4,7,4,2,4,439,15,0.444666666666667,0.266666666666667,0.466666666666667,2.50569476082005,0.266666666666667,0.397798644551454,62,6
T.Kpassagnon,2019,KC,DE,4,11,6,1,6,862,19,0.66421052631579,0.210526315789474,0.578947368421053,1.74013921113689,0.31578947368421,0.392730158730159,63,6
J.Martin,2019,NO,OLB,3.5,7,3,1,6,271,16,0.24,0.21875,0.4375,3.87453874538745,0.1875,0.392301587301587,64,6
A.Muhammad,2019,IND,DE,3,9,8,1,3,482,16,0.47,0.1875,0.5625,2.4896265560166,0.5,0.379388888888889,65,6
E.Ansah,2019,SEA,DE,2.5,8,3,2,2,350,12,0.439166666666667,0.208333333333333,0.666666666666667,3,0.25,0.360235152487962,66,6
S.Weatherly,2019,MIN,DE,3,9,5,1,6,453,18,0.369444444444444,0.166666666666667,0.5,2.64900662251656,0.277777777777778,0.357873015873016,67,6
R.Green,2019,SEA,DE,4,5,3,3,3,595,18,0.499444444444444,0.222222222222222,0.277777777777778,1.51260504201681,0.166666666666667,0.323911360799001,68,6
L.David,2019,TB,OLB,1,7,10,3,5,1124,16,0.993125,0.0625,0.4375,0.711743772241993,0.625,0.318427233814874,69,6
B.Chubb,2019,DEN,DE,1,6,5,1,2,236,4,0.935,0.25,1.5,2.96610169491525,1.25,0.316785714285714,70,6
J.Simon,2019,NE,DE,4,7,3,1,3,532,17,0.496470588235294,0.235294117647059,0.411764705882353,2.06766917293233,0.176470588235294,0.308888888888889,71,7
L.Alexander,2019,BUF,OLB,2,9,4,1,8,518,17,0.47,0.117647058823529,0.529411764705882,2.12355212355212,0.235294117647059,0.293055555555556,72,7
D.Campbell,2019,ATL,OLB,2,2,6,3,4,924,16,0.891875,0.125,0.125,0.432900432900433,0.375,0.279943106830747,73,7
M.Milano,2019,BUF,OLB,1.5,7,7,1,4,963,16,0.930625,0.09375,0.4375,0.882658359293873,0.4375,0.273349206349206,74,7
B.Banogu,2019,IND,DE,2.5,5,3,1,1,271,16,0.26,0.15625,0.3125,2.76752767527675,0.1875,0.264714285714286,75,7
L.Williams,2019,NYG,DE,0.5,16,2,1,8,736,15,0.680666666666667,0.0333333333333333,1.06666666666667,2.24184782608696,0.133333333333333,0.26034126984127,76,7
A.Klein,2019,NO,OLB,2.5,5,5,1,6,826,16,0.779375,0.15625,0.3125,0.907990314769976,0.3125,0.259873015873016,77,7
C.Omenihu,2019,HOU,DE,3,5,2,2,2,478,16,0.435,0.1875,0.3125,1.67364016736402,0.125,0.25230658105939,78,7
M.Kendricks,2019,SEA,OLB,3,2,8,1,1,649,14,0.693571428571429,0.214285714285714,0.142857142857143,0.770416024653313,0.571428571428571,0.250928571428571,79,7
A.Barr,2019,MIN,OLB,1.5,7,6,1,1,1053,16,0.97375,0.09375,0.4375,0.807217473884141,0.375,0.238142857142857,80,7
R.Okwara,2019,DET,DE,1.5,10,1,1,5,606,14,0.604285714285714,0.107142857142857,0.714285714285714,1.8976897689769,0.0714285714285714,0.236047619047619,81,7
D.Armstrong,2019,DAL,DE,2,4,1,1,2,262,15,0.259333333333333,0.133333333333333,0.266666666666667,2.29007633587786,0.0666666666666667,0.191,82,7
D.Wilson,2019,KC,OLB,1.5,4,3,1,1,846,30,0.403333333333333,0.05,0.133333333333333,0.650118203309693,0.1,0.106357142857143,83,7
C.Harris,2019,MIA,DE,0.5,6,4,1,2,1476,46,0.479347826086957,0.0108695652173913,0.130434782608696,0.440379403794038,0.0869565217391304,0.0987857142857143,84,7
C.Jordan,2019,NO,DE,15.5,25,15,0,16,949,17,0.832941176470588,0.911764705882353,1.47058823529412,4.26765015806112,0.88235294117647,0,85,7
M.Golden,2019,NYG,OLB,10,27,13,0,15,917,16,0.8225,0.625,1.6875,4.03489640130862,0.8125,0,86,7
M.Ioannidis,2019,WAS,DE,8.5,16,11,0,6,827,16,0.73125,0.53125,1,2.96251511487303,0.6875,0,87,7
E.Griffen,2019,MIN,DE,8,24,11,0,9,956,17,0.837058823529412,0.470588235294118,1.41176470588235,3.34728033472803,0.647058823529412,0,88,7
V.Miller,2019,DEN,OLB,8,20,10,0,9,837,15,0.848,0.533333333333333,1.33333333333333,3.3452807646356,0.666666666666667,0,89,7
M.Ingram,2019,LAC,DE,7,12,11,0,11,668,29,0.374827586206897,0.241379310344828,0.413793103448276,2.84431137724551,0.379310344827586,0,90,7
M.Bennett,2019,DAL,DE,6.5,15,14,0,5,558,15,0.556,0.433333333333333,1,3.85304659498208,0.933333333333333,0,91,7
D.Smoot,2019,JAX,DE,6,7,6,0,5,404,16,0.3825,0.375,0.4375,3.21782178217822,0.375,0,92,7
C.Winovich,2019,NE,DE,5.5,10,4,0,6,293,17,0.274117647058824,0.323529411764706,0.588235294117647,5.2901023890785,0.235294117647059,0,93,7
C.Lawson,2019,CIN,DE,5,22,6,0,11,457,12,0.573333333333333,0.416666666666667,1.83333333333333,5.90809628008753,0.5,0,94,7
V.Curry,2019,PHI,DE,5,12,5,0,3,415,17,0.394117647058824,0.294117647058824,0.705882352941177,4.09638554216868,0.294117647058824,0,95,7
C.Ferrell,2019,OAK,DE,4.5,8,8,0,2,648,15,0.65,0.3,0.533333333333333,1.92901234567901,0.533333333333333,0,96,7
J.Hughes,2019,BUF,DE,4.5,9,6,0,5,708,17,0.642352941176471,0.264705882352941,0.529411764705882,1.90677966101695,0.352941176470588,0,97,7
J.Sheard,2019,IND,DE,4.5,9,5,0,4,569,13,0.669230769230769,0.346153846153846,0.692307692307692,2.3725834797891,0.384615384615385,0,98,7
C.Thomas,2019,CLE,DE,4,4,6,0,6,465,16,0.434375,0.25,0.25,1.72043010752688,0.375,0,99,7
D.Walker,2019,DEN,DE,4,5,5,0,2,220,17,0.195882352941176,0.235294117647059,0.294117647058824,4.09090909090909,0.294117647058824,0,100,7
J.Sweat,2019,PHI,DE,4,10,7,0,9,371,17,0.348823529411765,0.235294117647059,0.588235294117647,3.77358490566038,0.411764705882353,0,101,7
M.Edwards,2019,NO,DE,4,4,5,1,0,930,30,0.436333333333333,0.133333333333333,0.133333333333333,0.860215053763441,0.166666666666667,0,102,7
B.Scarlett,2019,HOU,OLB,3.5,6,3,2,0,554,17,0.492352941176471,0.205882352941176,0.352941176470588,1.71480144404332,0.176470588235294,0,103,7
J.Attaochu,2019,DEN,OLB,3.5,5,5,0,1,322,12,0.401666666666667,0.291666666666667,0.416666666666667,2.63975155279503,0.416666666666667,0,104,7
Q.Jefferson,2019,SEA,DE,3.5,10,4,0,4,659,16,0.6325,0.21875,0.625,2.04855842185129,0.25,0,105,7
S.Tuitt,2019,PIT,DE,3.5,7,6,0,4,278,6,0.626666666666667,0.583333333333333,1.16666666666667,3.77697841726619,1,0,106,7
T.McKinley,2019,ATL,DE,3.5,13,7,0,5,546,14,0.591428571428571,0.25,0.928571428571429,3.02197802197802,0.5,0,107,7
E.Wilson,2019,MIN,OLB,3,5,6,0,4,444,18,0.354444444444444,0.166666666666667,0.277777777777778,1.8018018018018,0.333333333333333,0,108,7
L.Floyd,2019,CHI,OLB,3,12,3,0,7,899,16,0.8425,0.1875,0.75,1.66852057842047,0.1875,0,109,7
N.Hewitt,2019,NYJ,OLB,3,8,6,0,4,766,12,0.948333333333333,0.25,0.666666666666667,1.43603133159269,0.5,0,110,7
P.McPhee,2019,BAL,OLB,3,6,7,0,4,260,7,0.611428571428571,0.428571428571429,0.857142857142857,3.46153846153846,1,0,111,7
S.Thompson,2019,CAR,OLB,3,4,11,0,0,962,14,0.989285714285714,0.214285714285714,0.285714285714286,0.727650727650728,0.785714285714286,0,112,7
R.Robertson-Harris,2019,CHI,DE,2.5,10,3,0,6,543,15,0.534,0.166666666666667,0.666666666666667,2.30202578268877,0.2,0,113,7
A.Lynch,2019,CHI,OLB,2,9,3,0,4,244,16,0.229375,0.125,0.5625,4.50819672131148,0.1875,0,114,7
B.Jackson,2019,SEA,DE,2,3,2,0,2,496,23,0.323478260869565,0.0869565217391304,0.130434782608696,1.00806451612903,0.0869565217391304,0,115,7
D.Wise,2019,NE,DE,2,9,3,1,0,268,15,0.286,0.133333333333333,0.6,4.1044776119403,0.2,0,116,7
M.Fox,2019,LA,DE,2,3,3,0,4,353,16,0.325,0.125,0.1875,1.41643059490085,0.1875,0,117,7
M.Reed,2019,DEN,OLB,2,5,4,0,2,468,15,0.467333333333333,0.133333333333333,0.333333333333333,1.4957264957265,0.266666666666667,0,118,7
S.Thomas,2019,SF,DE,2,6,3,0,1,559,31,0.27741935483871,0.0645161290322581,0.193548387096774,1.43112701252236,0.0967741935483871,0,119,7
C.Wormley,2019,BAL,DE,1.5,6,2,0,1,483,17,0.47,0.0882352941176471,0.352941176470588,1.5527950310559,0.117647058823529,0,120,7
J.Bullard,2019,ARI,DE,1.5,7,4,0,0,309,9,0.483333333333333,0.166666666666667,0.777777777777778,2.75080906148867,0.444444444444444,0,121,7
K.Phillips,2019,NYJ,DE,1.5,6,7,0,1,550,15,0.526,0.1,0.4,1.36363636363636,0.466666666666667,0,122,7
A.Bailey,2019,ATL,DE,1,2,4,0,2,514,15,0.523333333333333,0.0666666666666667,0.133333333333333,0.583657587548638,0.266666666666667,0,123,7
C.Robertson,2019,NO,OLB,1,2,2,0,0,211,16,0.1875,0.0625,0.125,1.4218009478673,0.125,0,124,7
D.Johnson,2019,BUF,DE,1,2,2,0,0,318,91,0.0513186813186813,0.010989010989011,0.021978021978022,0.943396226415094,0.021978021978022,0,125,7
H.Anderson,2019,NYJ,DE,1,9,3,0,2,449,13,0.516923076923077,0.0769230769230769,0.692307692307692,2.2271714922049,0.230769230769231,0,126,7
I.Rochell,2019,LAC,DE,1,1,1,0,0,273,16,0.28375,0.0625,0.0625,0.732600732600733,0.0625,0,127,7
J.Brown,2019,LAC,OLB,1,3,3,0,0,985,70,0.205428571428571,0.0142857142857143,0.0428571428571429,0.406091370558376,0.0428571428571429,0,128,7
K.Fackrell,2019,GB,OLB,1,10,2,0,4,467,18,0.403888888888889,0.0555555555555556,0.555555555555556,2.35546038543897,0.111111111111111,0,129,7
K.Hyder,2019,DAL,DE,1,4,3,0,3,439,16,0.41,0.0625,0.25,1.13895216400911,0.1875,0,130,7
M.Haynes,2019,CAR,DE,1,2,1,0,0,210,11,0.269090909090909,0.0909090909090909,0.181818181818182,1.42857142857143,0.0909090909090909,0,131,7
N.Goode,2019,JAX,OLB,1,1,1,0,2,295,10,0.432,0.1,0.1,0.677966101694915,0.1,0,132,7
N.Vigil,2019,CIN,OLB,1,4,3,1,0,986,16,0.9225,0.0625,0.25,0.50709939148073,0.1875,0,133,7
P.Gustin,2019,CLE,DE,1,2,1,0,0,225,6,0.57,0.166666666666667,0.333333333333333,1.33333333333333,0.166666666666667,0,134,7
T.Alualu,2019,PIT,DE,1,3,4,1,0,432,16,0.404375,0.0625,0.1875,0.925925925925926,0.25,0,135,7
T.Davis,2019,LAC,OLB,1,4,9,0,2,1764,57,0.483333333333333,0.0175438596491228,0.0701754385964912,0.283446712018141,0.157894736842105,0,136,7
W.Gholston,2019,TB,DE,1,7,5,0,3,493,16,0.4375,0.0625,0.4375,1.62271805273834,0.3125,0,137,7
B.Cox,2019,CLE,DE,0.5,5,2,0,2,208,7,0.447142857142857,0.0714285714285714,0.714285714285714,2.64423076923077,0.285714285714286,0,138,7
J.Burgess,2019,NYJ,OLB,0.5,1,8,1,0,663,10,0.995,0.05,0.1,0.226244343891403,0.8,0,139,7
J.Crawford,2019,ATL,DE,0.5,5,1,0,2,449,19,0.35578947368421,0.0263157894736842,0.263157894736842,1.22494432071269,0.0526315789473684,0,140,7
M.Jack,2019,JAX,OLB,0.5,2,3,0,1,613,11,0.875454545454545,0.0454545454545455,0.181818181818182,0.407830342577488,0.272727272727273,0,141,7
T.Watt,2020,PIT,OLB,15,41,23,2,21,915,16,0.88375,0.9375,2.5625,6.12021857923497,1.4375,0.956119999163477,1,1
Z.Smith,2020,GB,OLB,12.5,23,12,4,13,958,18,0.836111111111111,0.694444444444444,1.27777777777778,3.70563674321503,0.666666666666667,0.928012109184508,2,1
S.Tuitt,2020,PIT,DE,11,25,10,2,13,831,16,0.793125,0.6875,1.5625,4.33212996389892,0.625,0.902540484727376,3,1
H.Reddick,2020,ARI,OLB,12.5,16,15,6,10,874,16,0.790625,0.78125,1,3.26086956521739,0.9375,0.901565521827257,4,1
M.Garrett,2020,CLE,DE,12,18,10,4,12,875,16,0.798125,0.75,1.125,3.42857142857143,0.625,0.894614586789581,5,1
R.Okwara,2020,DET,DE,10,18,11,3,15,749,16,0.673125,0.625,1.125,3.73831775700935,0.6875,0.884641860650946,6,2
T.Hendrickson,2020,NO,DE,13.5,25,12,1,18,586,16,0.556875,0.84375,1.5625,6.56996587030717,0.75,0.870339234355025,7,2
B.Burns,2020,CAR,DE,9,21,8,3,9,750,15,0.758,0.6,1.4,4,0.533333333333333,0.866845210133118,8,2
M.Sweat,2020,WAS,DE,9,20,12,2,11,746,17,0.667058823529412,0.529411764705882,1.17647058823529,3.88739946380697,0.705882352941177,0.865957686732076,9,2
E.Ogbah,2020,MIA,DE,9,21,6,3,6,793,16,0.76625,0.5625,1.3125,3.78310214375788,0.375,0.832041474040176,10,2
B.Dupree,2020,PIT,OLB,8,15,8,2,11,608,11,0.869090909090909,0.727272727272727,1.36363636363636,3.7828947368421,0.727272727272727,0.816520910411241,11,3
L.Floyd,2020,LA,OLB,10.5,19,11,1,17,1039,18,0.892777777777778,0.583333333333333,1.05555555555556,2.83926852743022,0.611111111111111,0.806292685411223,12,3
B.Graham,2020,PHI,DE,8,16,13,2,8,758,16,0.689375,0.5,1,3.16622691292876,0.8125,0.802744737216942,13,3
O.Vernon,2020,CLE,DE,9,16,12,1,9,805,14,0.872857142857143,0.642857142857143,1.14285714285714,3.1055900621118,0.857142857142857,0.784899667752793,14,3
B.Chubb,2020,DEN,DE,7.5,19,9,1,15,741,14,0.772142857142857,0.535714285714286,1.35714285714286,3.57624831309042,0.642857142857143,0.776416891846267,15,3
K.Mack,2020,CHI,OLB,9,13,11,3,7,963,17,0.837058823529412,0.529411764705882,0.764705882352941,2.28452751817238,0.647058823529412,0.768849348630876,16,3
J.Sweat,2020,PHI,DE,6,12,9,3,7,421,14,0.432857142857143,0.428571428571429,0.857142857142857,4.27553444180523,0.642857142857143,0.767163895061364,17,3
Q.Williams,2020,JAX,OLB,7,14,11,3,9,676,20,0.472,0.35,0.7,3.10650887573965,0.55,0.765745217801242,18,3
S.Barrett,2020,TB,OLB,8,16,11,2,12,1063,19,0.84,0.421052631578947,0.842105263157895,2.25776105362183,0.578947368421053,0.752431437142664,19,3
C.Lawson,2020,CIN,DE,5.5,32,4,2,16,723,16,0.689375,0.34375,2,5.18672199170125,0.25,0.751464824381761,20,3
C.Young,2020,WAS,DE,7.5,12,10,4,5,834,16,0.786875,0.46875,0.75,2.33812949640288,0.625,0.74420044516735,21,4
D.Lawrence,2020,DAL,DE,9.5,16,15,4,7,1326,33,0.587272727272727,0.287878787878788,0.484848484848485,1.92307692307692,0.454545454545455,0.743747327731753,22,4
D.Lawrence,2020,NYG,DE,9.5,16,15,4,7,1326,33,0.587272727272727,0.287878787878788,0.484848484848485,1.92307692307692,0.454545454545455,0.743747327731753,23,4
J.Pierre-Paul,2020,TB,DE,9.5,14,7,4,8,1186,20,0.8835,0.475,0.7,1.9814502529511,0.35,0.740420180399631,24,4
M.Reed,2020,DEN,OLB,8,17,8,1,6,785,16,0.72875,0.5,1.0625,3.18471337579618,0.5,0.731943566043717,25,4
Y.Ngakoue,2020,BAL,DE,8,11,7,4,5,699,17,0.609411764705882,0.470588235294118,0.647058823529412,2.71816881258941,0.411764705882353,0.728911356907247,26,4
C.Jordan,2020,NO,DE,7.5,16,11,1,15,908,18,0.773888888888889,0.416666666666667,0.888888888888889,2.58810572687225,0.611111111111111,0.726848990611699,27,4
J.Houston,2020,IND,DE,8,12,8,1,11,667,20,0.523,0.4,0.6,2.99850074962519,0.4,0.694847272723111,28,4
D.Smoot,2020,JAX,DE,5.5,17,5,2,7,665,16,0.58875,0.34375,1.0625,3.38345864661654,0.3125,0.694551295637171,29,4
J.Watt,2020,HOU,DE,5,17,14,2,7,1013,16,0.915625,0.3125,1.0625,2.17176702862784,0.875,0.689567398696752,30,4
N.Suh,2020,TB,DE,6,19,9,1,7,992,20,0.741,0.3,0.95,2.52016129032258,0.45,0.682316351300777,31,4
C.Jones,2020,ARI,OLB,8.5,36,4,2,10,1920,56,0.511071428571429,0.151785714285714,0.642857142857143,2.31770833333333,0.0714285714285714,0.676355484950553,32,4
C.Jones,2020,DET,OLB,8.5,36,4,2,10,1920,56,0.511071428571429,0.151785714285714,0.642857142857143,2.31770833333333,0.0714285714285714,0.676355484950553,33,4
M.Golden,2020,ARI,OLB,4.5,20,6,1,4,591,16,0.548125,0.28125,1.25,4.14551607445008,0.375,0.65787990116132,34,4
E.Obada,2020,CAR,DE,5.5,15,4,1,13,415,16,0.388125,0.34375,0.9375,4.93975903614458,0.25,0.646825362490515,35,4
M.Fox,2020,LA,DE,6,9,8,1,10,477,18,0.412777777777778,0.333333333333333,0.5,3.14465408805031,0.444444444444444,0.642499882689154,36,5
B.Mayowa,2020,SEA,DE,6,9,7,2,5,601,14,0.585,0.428571428571429,0.642857142857143,2.49584026622296,0.5,0.639139448729542,37,5
C.Winovich,2020,NE,DE,5.5,12,6,1,8,594,16,0.58375,0.34375,0.75,2.94612794612795,0.375,0.633309808216795,38,5
R.Gregory,2020,DAL,DE,3.5,12,4,3,7,271,10,0.393,0.35,1.2,5.71955719557196,0.4,0.62906443949814,39,5
S.Lawson,2020,MIA,DE,4,18,4,1,9,572,14,0.64,0.285714285714286,1.28571428571429,3.84615384615385,0.285714285714286,0.621477384185582,40,5
J.Attaochu,2020,DEN,OLB,5,9,6,1,4,414,13,0.462307692307692,0.384615384615385,0.692307692307692,3.38164251207729,0.461538461538462,0.588501785986103,41,5
T.Basham,2020,NYJ,OLB,3.5,13,5,3,11,734,16,0.639375,0.21875,0.8125,2.24795640326975,0.3125,0.587339168910659,42,5
C.Granderson,2020,NO,DE,5,9,3,2,3,330,17,0.306470588235294,0.294117647058824,0.529411764705882,4.24242424242424,0.176470588235294,0.568744277129525,43,5
K.Fackrell,2020,NYG,OLB,4,10,7,1,9,608,12,0.745833333333333,0.333333333333333,0.833333333333333,2.30263157894737,0.583333333333333,0.566198264486173,44,5
A.Smith,2020,DAL,DE,5,14,6,1,10,856,39,0.316153846153846,0.128205128205128,0.358974358974359,2.2196261682243,0.153846153846154,0.547143314941282,45,5
A.Klein,2020,BUF,OLB,5,9,5,2,7,693,19,0.539473684210526,0.263157894736842,0.473684210526316,2.02020202020202,0.263157894736842,0.539836166429288,46,5
J.Hughes,2020,BUF,DE,4.5,11,4,2,4,790,32,0.3675,0.140625,0.34375,1.9620253164557,0.125,0.474622935368122,47,5
K.Keke,2020,GB,DE,4,8,3,1,6,414,15,0.438666666666667,0.266666666666667,0.533333333333333,2.89855072463768,0.2,0.472792043921181,48,5
D.Wonnum,2020,MIN,DE,3,9,5,1,7,471,14,0.513571428571429,0.214285714285714,0.642857142857143,2.54777070063694,0.357142857142857,0.470309603352,49,5
S.Harris,2020,DEN,DE,2.5,11,4,1,3,441,11,0.592727272727273,0.227272727272727,1,3.06122448979592,0.363636363636364,0.458286420439784,50,5
M.Haynes,2020,CAR,DE,4,5,4,1,5,390,15,0.386666666666667,0.266666666666667,0.333333333333333,2.30769230769231,0.266666666666667,0.428925821776784,51,6
D.Walker,2020,DEN,DE,4.5,5,3,1,3,385,14,0.406428571428571,0.321428571428571,0.357142857142857,2.46753246753247,0.214285714285714,0.423943962039355,52,6
A.Okafor,2020,KC,DE,3,10,1,1,4,388,14,0.415714285714286,0.214285714285714,0.714285714285714,3.35051546391753,0.0714285714285714,0.419489056900911,53,6
E.Wilson,2020,MIN,OLB,3,9,8,1,3,1034,16,0.9675,0.1875,0.5625,1.1605415860735,0.5,0.415706863657329,54,6
C.Ferrell,2020,LV,DE,2,10,3,2,4,461,11,0.634545454545455,0.181818181818182,0.909090909090909,2.60303687635575,0.272727272727273,0.409320811297882,55,6
N.Morrow,2020,LV,OLB,3,6,8,1,5,723,14,0.746428571428571,0.214285714285714,0.428571428571429,1.2448132780083,0.571428571428571,0.407716942089644,56,6
D.Fowler,2020,ATL,DE,3,8,4,1,6,601,14,0.646428571428571,0.214285714285714,0.571428571428571,1.83028286189684,0.285714285714286,0.387215784431878,57,6
S.Hubbard,2020,CIN,DE,2,11,5,1,6,664,13,0.756923076923077,0.153846153846154,0.846153846153846,1.9578313253012,0.384615384615385,0.38209616170356,58,6
A.Clayborn,2020,CLE,DE,3.5,7,3,1,7,534,17,0.461176470588235,0.205882352941176,0.411764705882353,1.96629213483146,0.176470588235294,0.381779966054247,59,6
A.Robinson,2020,SEA,DE,4,5,5,1,2,491,42,0.17047619047619,0.0952380952380952,0.119047619047619,1.83299389002037,0.119047619047619,0.374826671794009,60,6
J.Ward,2020,BAL,DE,3,9,4,2,3,1147,40,0.43825,0.075,0.225,1.0462074978204,0.1,0.342967496207816,61,6
S.Means,2020,ATL,DE,3,6,3,2,1,643,16,0.591875,0.1875,0.375,1.39968895800933,0.1875,0.337808519982433,62,6
C.Board,2020,BAL,OLB,2.5,5,2,1,6,280,32,0.13125,0.078125,0.15625,2.67857142857143,0.0625,0.330739670636923,63,6
D.Jordan,2020,SF,DE,3,5,3,1,1,373,13,0.462307692307692,0.230769230769231,0.384615384615385,2.14477211796247,0.230769230769231,0.317836822329576,64,6
Y.Gross-Matos,2020,CAR,DE,2.5,6,2,1,1,377,12,0.475833333333333,0.208333333333333,0.5,2.25464190981432,0.166666666666667,0.303463691434706,65,6
K.Wright,2020,SEA,OLB,2,3,11,1,3,1050,17,0.856470588235294,0.117647058823529,0.176470588235294,0.476190476190476,0.647058823529412,0.287186811514088,66,6
J.Sheard,2020,NYG,DE,1.5,6,2,1,2,275,10,0.41,0.15,0.6,2.72727272727273,0.2,0.285427852685045,67,6
J.Collins,2020,DET,OLB,1,3,6,3,4,829,14,0.851428571428571,0.0714285714285714,0.214285714285714,0.482509047044632,0.428571428571429,0.270459213958024,68,6
J.Martin,2020,NO,OLB,3,3,3,1,4,375,14,0.382857142857143,0.214285714285714,0.214285714285714,1.6,0.214285714285714,0.266923302740954,69,6
J.Martin,2020,HOU,DE,3,3,3,1,4,375,14,0.382857142857143,0.214285714285714,0.214285714285714,1.6,0.214285714285714,0.266923302740954,70,6
T.Flowers,2020,DET,DE,2,3,4,3,3,888,20,0.6215,0.1,0.15,0.563063063063063,0.2,0.257290087197074,71,7
J.Jenkins,2020,NYJ,OLB,2,7,5,1,2,1699,39,0.644358974358974,0.0512820512820513,0.17948717948718,0.529723366686286,0.128205128205128,0.245176338230632,72,7
F.Luvu,2020,NYJ,OLB,2,3,3,1,3,258,13,0.277692307692308,0.153846153846154,0.230769230769231,1.93798449612403,0.230769230769231,0.209058600487326,73,7
J.Phillips,2020,WAS,OLB,2,4,2,2,4,510,20,0.3645,0.1,0.2,1.17647058823529,0.1,0.205309232431231,74,7
J.Phillips,2020,CLE,OLB,2,4,2,2,4,510,20,0.3645,0.1,0.2,1.17647058823529,0.1,0.205309232431231,75,7
A.Muhammad,2020,IND,DE,2,6,2,1,1,612,17,0.561176470588235,0.117647058823529,0.352941176470588,1.30718954248366,0.117647058823529,0.196541292845641,76,7
J.Tuioti-Mariner,2020,ATL,DE,1,5,1,1,3,374,16,0.33625,0.0625,0.3125,1.60427807486631,0.0625,0.134119562070027,77,7
J.Davis,2020,CLE,DE,0.5,4,1,2,4,402,36,0.157777777777778,0.0138888888888889,0.111111111111111,1.11940298507463,0.0277777777777778,0.123878360565577,78,7
M.Smith,2020,CLE,OLB,1,1,3,1,2,618,17,0.532941176470588,0.0588235294117647,0.0588235294117647,0.323624595469256,0.176470588235294,0.0771903708968386,79,7
