"","player_name","season","team","games","total_targets","total_receptions","total_receiving_yards","total_receiving_tds","catch_rate","receiving_yards_per_game","targets_per_game","total_receiving_epa","rec_epa_per_target","yards_per_target","yards_per_reception","total_air_yards","total_yac","avg_separation","avg_racr","avg_wopr","total_explosive_catches","explosive_rate","total_fantasy_points","fantasy_points_per_game"
"118","C.Ridley",2023,"JAX",17,136,76,1016,8,55.8823529411765,59.7647058823529,8,31.3279442155444,0.23035253099665,7.47058823529412,13.3684210526316,1771,194,2.31473334876014,0.617740459656567,0.592200884849008,16,21.0526315789474,229.9,13.5235294117647
"119","C.Ridley",2024,"TEN",17,120,64,1017,4,53.3333333333333,59.8235294117647,7.05882352941176,28.1781591182862,0.234817992652385,8.475,15.890625,1883,231,2.64552860546464,0.530566022101987,0.660173672771192,14,21.875,199.2,11.7176470588235
"120","C.Samuel",2022,"WAS",17,92,64,656,4,69.5652173913043,38.5882352941176,5.41176470588235,25.6837584199335,0.27917128717319,7.1304347826087,10.25,615,289,3.59716036628406,1.11968302372545,0.360797268294426,12,18.75,176.3,10.3705882352941
"121","C.Samuel",2023,"WAS",16,91,62,613,4,68.1318681318681,38.3125,5.6875,6.00624226880546,0.0660026622945655,6.73626373626374,9.88709677419355,598,260,3.12646331700335,2.27529915685939,0.3634425309038,11,17.741935483871,157.2,9.825
"122","C.Samuel",2024,"BUF",17,54,37,334,3,68.5185185185185,19.6470588235294,3.17647058823529,1.4019195032458,0.0259614722823296,6.18518518518519,9.02702702702703,248,210,4.1437224954558,2.85792184426416,0.22287748600612,6,16.2162162162162,89.8,5.28235294117647
"123","C.Sims",2022,"WAS",12,18,8,89,0,44.4444444444444,7.41666666666667,1.5,-8.6037089949823,-0.477983833054572,4.94444444444444,11.125,232,18,NA,0.370159932659933,0.12759145290115,1,12.5,16.9,1.40833333333333
"124","C.Sutton",2022,"DEN",15,109,64,829,2,58.7155963302752,55.2666666666667,7.26666666666667,23.8306618690546,0.218629925404171,7.60550458715596,12.953125,1343,147,2.67207314291443,0.615066776609836,0.56019604309576,12,18.75,159.4,10.6266666666667
"125","C.Sutton",2023,"DEN",16,90,59,772,10,65.5555555555556,48.25,5.625,22.9945871545289,0.255495412828099,8.57777777777778,13.0847457627119,1060,156,2.92202711871209,0.762860443821359,0.558743419251479,13,22.0338983050847,190.2,11.8875
"126","C.Sutton",2024,"DEN",17,144,86,1156,8,59.7222222222222,68,8.47058823529412,36.3227987425869,0.252241657934631,8.02777777777778,13.4418604651163,1944,191,2.50963176340202,0.636096267194305,0.741259720611273,17,19.7674418604651,252.8,14.8705882352941
"127","C.Thompson",2023,"SEA",1,1,1,10,0,100,10,1,0.412861474789679,0.412861474789679,10,10,6,4,NA,1.66666666666667,0.0905048076923077,0,0,2,2
"128","C.Tillman",2023,"CLE",11,44,21,224,0,47.7272727272727,20.3636363636364,4,-26.5160423246959,-0.602637325561271,5.09090909090909,10.6666666666667,468,88,2.55535891993976,0.545932223360553,0.263686972888549,5,23.8095238095238,44.2,4.01818181818182
"129","C.Tillman",2024,"CLE",9,49,29,339,3,59.1836734693878,37.6666666666667,5.44444444444444,-1.37258790183508,-0.0280119979966343,6.91836734693878,11.6896551724138,552,104,2.5850807584796,0.591219217822096,0.345247977837128,5,17.2413793103448,80.4,8.93333333333333
"130","C.Washington",2024,"ATL",2,2,1,14,0,50,7,1,0.950796763063408,0.475398381531704,7,14,36,11,NA,2.33333333333333,0.0996437138527385,0,0,2.4,1.2
"131","C.Watson",2022,"GB",14,66,41,611,7,62.1212121212121,43.6428571428571,4.71428571428571,30.7106019971287,0.465312151471647,9.25757575757576,14.9024390243902,923,264,2.47242240271975,0.612470554265281,0.431290385029419,9,21.9512195121951,164.1,11.7214285714286
"132","C.Watson",2023,"GB",11,56,30,442,5,53.5714285714286,40.1818181818182,5.09090909090909,0.308812154489779,0.00551450275874605,7.89285714285714,14.7333333333333,843,121,2.88802093510993,0.652906731069265,0.429514426120719,9,30,105.3,9.57272727272727
"133","C.Watson",2024,"GB",14,53,29,620,2,54.7169811320755,44.2857142857143,3.78571428571429,18.760962031478,0.353980415688264,11.6981132075472,21.3793103448276,944,149,2.41110978220165,0.556496409203094,0.443291634795233,8,27.5862068965517,105.3,7.52142857142857
"134","C.White",2022,"PIT",1,1,1,2,0,100,2,1,-0.415927316527814,-0.415927316527814,2,2,0,2,NA,0,0.0535714285714286,0,0,1.2,1.2
"135","C.White",2024,"SEA",1,3,2,44,0,66.6666666666667,44,3,2.54746147588594,0.849153825295313,14.6666666666667,22,40,13,NA,1.1,0.212582167537502,1,50,6.4,6.4
"136","C.Wilson",2022,"MIA",10,19,13,150,0,68.421052631579,15,1.9,8.4081765600713,0.442535608424805,7.89473684210526,11.5384615384615,197,51,NA,1.16183493865382,0.138455844212507,5,38.4615384615385,28.8,2.88
"137","C.Wilson",2023,"MIA",12,45,25,333,3,55.5555555555556,27.75,3.75,1.39270965104813,0.0309491033566252,7.4,13.32,515,61,2.2568017004881,0.69902575951119,0.285855645369178,9,36,76.3,6.35833333333334
"138","C.Wilson",2024,"NO",10,27,20,211,1,74.0740740740741,21.1,2.7,2.54967611788574,0.0944324488105828,7.81481481481481,10.55,196,89,3.65713369818703,0.902339101326715,0.172610889898396,4,20,51.94,5.194
"139","D.Adams",2022,"LV",17,180,100,1516,14,55.5555555555556,89.1764705882353,10.5882352941176,34.9715853953429,0.194286585529683,8.42222222222222,15.16,2129,493,2.8043234479837,0.65867559262138,0.785649857182085,14,14,335.5,19.7352941176471
"140","D.Adams",2023,"LV",17,175,103,1144,8,58.8571428571429,67.2941176470588,10.2941176470588,13.4814386995789,0.0770367925690225,6.53714285714286,11.1067961165049,1896,336,2.46776611455207,0.831588515074477,0.801159898883585,15,14.5631067961165,265.4,15.6117647058824
"141","D.Adams",2024,"LV",3,27,18,209,1,66.6666666666667,69.6666666666667,9,3.79067726487321,0.140395454254563,7.74074074074074,11.6111111111111,262,45,3.23676707432173,0.80799763372326,0.665307515882996,3,16.6666666666667,44.9,14.9666666666667
"142","D.Adams",2024,"NYJ",11,114,67,854,7,58.7719298245614,77.6363636363636,10.3636363636364,15.8883474741292,0.139371469071309,7.49122807017544,12.7462686567164,910,428,3.28779194435604,1.35264443916184,0.707347799911747,11,16.4179104477612,196.4,17.8545454545455
"143","D.Baldwin",2022,"CLE",1,2,2,25,0,100,25,2,1.79136164759984,0.895680823799921,12.5,12.5,25,0,NA,1,0.271634615384615,1,50,4.5,4.5
"144","D.Bell",2022,"CLE",14,35,24,214,0,68.5714285714286,15.2857142857143,2.5,-11.0991340471955,-0.317118115634159,6.11428571428571,8.91666666666667,256,69,3.16152513862527,1.08723811693737,0.165429983265823,6,25,45.4,3.24285714285714
"145","D.Bell",2023,"CLE",10,31,22,221,3,70.9677419354839,22.1,3.1,12.3077826740337,0.397025247549473,7.12903225806452,10.0454545454545,181,88,4.38875005657987,0.989491064491064,0.176919362543366,4,18.1818181818182,62.1,6.21
"146","D.Bell",2024,"CLE",1,3,3,27,0,100,27,3,3.21417321183253,1.07139107061084,9,9,19,8,NA,1.42105263157895,0.200614844093105,1,33.3333333333333,5.7,5.7
"147","D.Brown",2022,"WAS",7,14,5,143,2,35.7142857142857,20.4285714285714,2,4.94825699116336,0.35344692794024,10.2142857142857,28.6,361,31,NA,0.410918600849951,0.225446134999231,1,20,32.8,4.68571428571429
"148","D.Brown",2023,"WAS",13,23,12,168,1,52.1739130434783,12.9230769230769,1.76923076923077,8.51626125018811,0.370272228269048,7.30434782608696,14,387,76,NA,0.406342803597778,0.17075447033839,4,33.3333333333333,34.96,2.68923076923077
"149","D.Brown",2024,"WAS",18,58,44,537,2,75.8620689655172,29.8333333333333,3.22222222222222,11.1725499575632,0.192630171682125,9.25862068965517,12.2045454545455,483,309,3.94016257042111,1.06253276790586,0.243824825184007,10,22.7272727272727,108.3,6.01666666666667
"150","D.Byrd",2022,"ATL",12,23,13,268,2,56.5217391304348,22.3333333333333,1.91666666666667,7.55848043691367,0.328629584213638,11.6521739130435,20.6153846153846,468,105,2.48203514912943,0.684053326969997,0.246903586451556,4,30.7692307692308,51.8,4.31666666666667
"151","D.Byrd",2023,"ATL",1,2,0,0,0,0,0,2,-6.79315520613454,-3.39657760306727,0,NA,45,0,NA,0,0.189848197343453,0,NA,0,0
"152","D.Carter",2022,"LAC",17,68,48,555,3,70.5882352941177,32.6470588235294,4,14.263871988556,0.209762823361118,8.16176470588235,11.5625,591,211,2.8760275774352,1.07103365038315,0.242571837755646,9,18.75,118,6.94117647058824
"153","D.Carter",2023,"LV",8,7,4,39,0,57.1428571428571,4.875,0.875,-2.60952146297068,-0.372788780424383,5.57142857142857,9.75,4,50,NA,0,0.0560673008457681,0,0,9.7,1.2125
"154","D.Carter",2024,"CHI",5,14,9,72,0,64.2857142857143,14.4,2.8,-4.03774828871246,-0.28841059205089,5.14285714285714,8,155,32,3.33182535893283,0.678925043255009,0.195015250668969,2,22.2222222222222,16.2,3.24
"155","D.Chark",2022,"DET",11,52,30,502,3,57.6923076923077,45.6363636363636,4.72727272727273,21.153133170537,0.406791022510327,9.65384615384615,16.7333333333333,799,132,2.2895463636995,0.645057143002445,0.398966174512307,6,20,98.2,8.92727272727273
"156","D.Chark",2023,"CAR",14,66,35,525,5,53.030303030303,37.5,4.71428571428571,15.3337787782895,0.232329981489235,7.95454545454545,15,1016,84,2.21381220169935,0.617999508268338,0.43720358882865,10,28.5714285714286,115.5,8.25
"157","D.Chark",2024,"LAC",5,14,5,41,1,35.7142857142857,8.2,2.8,-8.855946730442,-0.632567623603,2.92857142857143,8.2,184,13,NA,0.732556935817805,0.198357157241538,0,0,15.1,3.02
"158","D.Chisena",2024,"CAR",3,4,3,37,0,75,12.3333333333333,1.33333333333333,2.03996112314053,0.509990280785132,9.25,12.3333333333333,30,9,NA,1.1843137254902,0.111908121079348,1,33.3333333333333,6.7,2.23333333333333
"159","D.Davis",2023,"LAC",14,17,15,66,0,88.2352941176471,4.71428571428571,1.21428571428571,-5.93209154814757,-0.348946561655739,3.88235294117647,4.4,-38,115,NA,0.742424242424243,0.0525900651655834,0,0,37.7,2.69285714285714
"160","D.Davis",2024,"LAC",12,18,14,116,2,77.7777777777778,9.66666666666667,1.5,5.00866930681514,0.278259405934174,6.44444444444444,8.28571428571429,58,130,NA,0.559004728710611,0.103061225668393,2,14.2857142857143,41.2,3.43333333333333
"161","D.Douglas",2023,"NE",14,79,49,561,0,62.0253164556962,40.0714285714286,5.64285714285714,-5.60288788062322,-0.070922631400294,7.10126582278481,11.4489795918367,648,336,3.017672542506,2.28177409726444,0.42690079003093,11,22.4489795918367,107.2,7.65714285714286
"162","D.Douglas",2024,"NE",16,87,66,621,3,75.8620689655172,38.8125,5.4375,20.8253435181423,0.239371764576348,7.13793103448276,9.40909090909091,531,359,4.20254398849455,1.55760888293336,0.384781694953295,11,16.6666666666667,147.7,9.23125
"163","D.Duvernay",2022,"BAL",14,49,37,407,3,75.5102040816327,29.0714285714286,3.5,19.6726931918238,0.401483534527016,8.30612244897959,11,437,159,3.4729241511793,1.41216385798281,0.286064774620656,10,27.027027027027,116.1,8.29285714285714
"164","D.Duvernay",2023,"BAL",6,9,4,18,0,44.4444444444444,3,1.5,-4.00612674535772,-0.445125193928635,2,4.5,81,17,NA,0.4,0.140538587681281,0,0,7.3,1.21666666666667
"165","D.Duvernay",2024,"JAX",10,16,11,79,0,68.75,7.9,1.6,3.42231275065569,0.213894546915981,4.9375,7.18181818181818,183,63,NA,0.694884211833364,0.153572632291622,2,18.1818181818182,19.2,1.92
"166","D.Eskridge",2022,"SEA",8,13,7,58,0,53.8461538461538,7.25,1.625,-1.96482366128178,-0.15114028163706,4.46153846153846,8.28571428571429,54,46,NA,0.722916666666667,0.106814251553366,1,14.2857142857143,13.8,1.725
"167","D.Eskridge",2023,"SEA",3,1,0,0,0,0,0,0.333333333333333,-1.20908493676689,-1.20908493676689,0,NA,17,0,NA,0,0.0763157894736842,0,NA,0.5,0.166666666666667
"168","D.Eskridge",2024,"MIA",3,3,3,44,0,100,14.6666666666667,1,3.12941547005903,1.04313849001968,14.6666666666667,14.6666666666667,15,29,NA,1.16923076923077,0.0661771796442723,1,33.3333333333333,7.4,2.46666666666667
"169","D.Gray",2022,"SF",5,7,1,10,0,14.2857142857143,2,1.4,-2.9469830194721,-0.4209975742103,1.42857142857143,10,160,4,NA,0.416666666666667,0.212479697432316,0,0,2.9,0.58
"170","D.Harty",2022,"NO",2,2,2,13,0,100,6.5,1,-1.21072969160741,-0.605364845803706,6.5,6.5,5,8,NA,0.5,0.0433244716425896,0,0,3.3,1.65
"171","D.Harty",2023,"BUF",14,23,17,187,1,73.9130434782609,13.3571428571429,1.64285714285714,7.89032464898434,0.343057593434102,8.1304347826087,11,236,107,NA,0.851594726951437,0.116610564903697,3,17.6470588235294,47.7,3.40714285714286
"172","D.Hopkins",2022,"ARI",9,96,64,717,3,66.6666666666667,79.6666666666667,10.6666666666667,8.66571795606147,0.0902678953756403,7.46875,11.203125,976,165,2.77733280901198,0.7994410838242,0.73778521579147,8,12.5,151.7,16.8555555555556
"173","D.Hopkins",2023,"TEN",17,137,75,1057,7,54.7445255474453,62.1764705882353,8.05882352941176,19.1653030816359,0.13989272322362,7.71532846715328,14.0933333333333,1934,223,2.28565387961562,0.63267594627163,0.7148422030218,17,22.6666666666667,223.6,13.1529411764706
"174","D.Hopkins",2024,"KC",13,67,44,466,5,65.6716417910448,35.8461538461538,5.15384615384615,15.826731683161,0.236219875868075,6.95522388059702,10.5909090909091,729,112,2.30965213190084,0.691516535117281,0.359603075181694,9,20.4545454545455,122.6,9.43076923076923
"175","D.Hopkins",2024,"TEN",6,21,15,173,1,71.4285714285714,28.8333333333333,3.5,-2.8843195407535,-0.13734854955969,8.23809523809524,11.5333333333333,237,1,3.42740429025591,0.604935841403301,0.349884023877299,3,20,38.3,6.38333333333333
"176","D.Houston",2022,"DAL",2,6,2,16,0,33.3333333333333,8,3,-5.05362217803486,-0.84227036300581,2.66666666666667,8,79,6,2.13410233937828,0.111111111111111,0.199648947181272,0,0,3.6,1.8
"177","D.Jackson",2022,"BAL",7,17,9,153,0,52.9411764705882,21.8571428571429,2.42857142857143,1.63382677792655,0.0961074575250913,9,17,302,23,NA,0.488379366562445,0.29511191373337,2,22.2222222222222,24.3,3.47142857142857
"178","D.Johnson",2022,"PIT",17,147,86,882,0,58.5034013605442,51.8823529411765,8.64705882352941,-6.91129774280878,-0.0470156309034611,6,10.2558139534884,1499,236,2.82055192587922,0.661557205416732,0.653629308247419,16,18.6046511627907,180.7,10.6294117647059
"179","D.Johnson",2023,"PIT",14,94,55,765,6,58.5106382978723,54.6428571428571,6.71428571428571,25.4656120787548,0.270910766795264,8.13829787234043,13.9090909090909,1181,279,2.9368414463791,0.758490365473829,0.636161324687131,11,20,167.5,11.9642857142857
"180","D.Johnson",2024,"BAL",3,5,1,6,0,20,2,1.66666666666667,-4.74411720008356,-0.948823440016713,1.2,6,123,1,NA,0.0571428571428571,0.195969881899812,0,0,1.6,0.533333333333333
"181","D.Johnson",2024,"CAR",7,58,30,357,3,51.7241379310345,51,8.28571428571429,-12.7819160441305,-0.220377862829837,6.1551724137931,11.9,570,86,2.66787126314926,0.556871943184003,0.679000292152907,4,13.3333333333333,84.3,12.0428571428571
"182","D.Johnson",2024,"HOU",2,5,3,24,0,60,12,2.5,-0.525950718479449,-0.10519014369589,4.8,8,46,8,NA,0.907894736842105,0.213093278190799,0,0,5.4,2.7
"183","D.London",2022,"ATL",17,117,72,866,4,61.5384615384615,50.9411764705882,6.88235294117647,11.742354318053,0.100362002718402,7.4017094017094,12.0277777777778,1219,224,2.42397916832801,0.845450711139234,0.642472580987068,14,19.4444444444444,178.6,10.5058823529412
"184","D.London",2023,"ATL",16,110,69,905,2,62.7272727272727,56.5625,6.875,11.7638758383816,0.106944325803469,8.22727272727273,13.1159420289855,1264,188,2.16612921033808,0.705935180634318,0.559785758676826,14,20.2898550724638,174.38,10.89875
"185","D.London",2024,"ATL",17,158,100,1271,9,63.2911392405063,74.7647058823529,9.29411764705882,37.6777283147638,0.238466634903569,8.04430379746835,12.71,1723,327,2.51333968816864,0.830132346010803,0.681936153711501,16,16,280.8,16.5176470588235
"186","D.Metcalf",2022,"SEA",18,154,100,1184,8,64.9350649350649,65.7777777777778,8.55555555555556,20.3425694694574,0.132094606944528,7.68831168831169,11.84,1760,261,2.24799780084113,0.716265306996441,0.651535350529755,16,16,262.4,14.5777777777778
"187","D.Metcalf",2023,"SEA",16,119,66,1114,8,55.4621848739496,69.625,7.4375,42.6452170511991,0.358363168497472,9.36134453781513,16.8787878787879,1529,367,2.43395696126451,0.799989583230082,0.615276075369436,15,22.7272727272727,225.4,14.0875
"188","D.Metcalf",2024,"SEA",15,108,66,992,5,61.1111111111111,66.1333333333333,7.2,24.1165249224438,0.223301156689294,9.18518518518519,15.030303030303,1481,263,2.44191516630884,0.734512500767986,0.600795393106995,15,22.7272727272727,191.2,12.7466666666667
"189","D.Milne",2022,"WAS",7,7,6,37,1,85.7142857142857,5.28571428571429,1,2.49064490012825,0.355806414304035,5.28571428571429,6.16666666666667,38,13,NA,1.60204081632653,0.0631118072058918,0,0,15.7,2.24285714285714
"190","D.Mims",2022,"NYJ",9,25,11,186,0,44,20.6666666666667,2.77777777777778,-2.84208809944195,-0.113683523977678,7.44,16.9090909090909,313,75,2.59807259126647,0.688845235901621,0.256904985660538,3,27.2727272727273,29.6,3.28888888888889
"191","D.Montgomery",2023,"IND",2,8,3,56,1,37.5,28,4,-6.7873042471474,-0.848413030893425,7,18.6666666666667,97,28,NA,0.946031746031746,0.316726702625579,1,33.3333333333333,14.6,7.3
"192","D.Mooney",2022,"CHI",11,61,40,493,2,65.5737704918033,44.8181818181818,5.54545454545455,15.445919421473,0.253211793794639,8.08196721311475,12.325,727,168,3.67032242239695,0.76464194874846,0.662179994837016,9,22.5,101.5,9.22727272727273
"193","D.Mooney",2023,"CHI",14,61,31,414,1,50.8196721311475,29.5714285714286,4.35714285714286,-4.80464335643307,-0.0787646451874273,6.78688524590164,13.3548387096774,630,181,3.22634980013328,1.03654270378113,0.394711870172564,8,25.8064516129032,78.9,5.63571428571429
"194","D.Mooney",2024,"ATL",16,106,64,992,5,60.377358490566,62,6.625,43.9069885450319,0.414216873066338,9.35849056603774,15.5,1294,275,3.22601627971986,0.890806057291184,0.538017388495035,14,21.875,193.2,12.075
"195","D.Moore",2022,"CAR",17,118,63,888,7,53.3898305084746,52.2352941176471,6.94117647058824,17.1454779588789,0.145300660668465,7.52542372881356,14.0952380952381,1526,186,2.84083863934209,0.544023424881475,0.817708627475792,13,20.6349206349206,199.1,11.7117647058824
"196","D.Moore",2023,"CHI",17,136,96,1364,8,70.5882352941177,80.2352941176471,8,66.1822347027447,0.486634078696652,10.0294117647059,14.2083333333333,1476,539,2.70907955054165,1.11984825424877,0.744150303413364,16,16.6666666666667,286.5,16.8529411764706
"197","D.Moore",2023,"TB",8,11,8,171,2,72.7272727272727,21.375,1.375,10.0032173043755,0.909383391306862,15.5454545454545,21.375,96,104,NA,1.8625,0.095203656904021,2,25,37.1,4.6375
"198","D.Moore",2024,"CAR",14,57,32,351,3,56.140350877193,25.0714285714286,4.07142857142857,8.29301634245876,0.145491514779978,6.1578947368421,10.96875,631,60,2.31979120996289,0.677152769374785,0.318495972271229,6,18.75,85.1,6.07857142857143
"199","D.Moore",2024,"CHI",17,140,98,966,6,70,56.8235294117647,8.23529411764706,16.3869151971205,0.117049394265146,6.9,9.85714285714286,1049,588,3.4966497327165,2.4040689701146,0.589403983247,17,17.3469387755102,238.1,14.0058823529412
"200","D.Parker",2022,"NE",12,47,31,539,3,65.9574468085106,44.9166666666667,3.91666666666667,15.6475410945633,0.332926406267305,11.468085106383,17.3870967741935,745,105,1.61854762145199,0.741570235934772,0.352361324599293,7,22.5806451612903,102.9,8.575
"201","D.Parker",2023,"NE",13,55,33,394,0,60,30.3076923076923,4.23076923076923,1.01918930477305,0.0185307146322372,7.16363636363636,11.9393939393939,640,126,2.47922896020178,0.840260471406134,0.35875203837012,7,21.2121212121212,72.4,5.56923076923077
"202","D.Patmon",2022,"IND",1,6,2,24,0,33.3333333333333,24,6,-7.64311559777707,-1.27385259962951,4,12,73,7,1.9798914403907,0.328767123287671,0.513930484956725,1,50,4.4,4.4
"203","D.Peoples-Jones",2022,"CLE",17,96,61,839,3,63.5416666666667,49.3529411764706,5.64705882352941,18.4124295261327,0.191796140897216,8.73958333333333,13.7540983606557,1107,191,2.03740616466816,0.828533118489602,0.459951947818116,12,19.672131147541,167.1,9.82941176470588
"204","D.Peoples-Jones",2023,"CLE",6,18,8,97,0,44.4444444444444,16.1666666666667,3,-6.54002920884775,-0.363334956047097,5.38888888888889,12.125,210,22,NA,0.405058248153733,0.221056568881126,2,25,17.7,2.95
"205","D.Peoples-Jones",2023,"DET",6,7,5,58,0,71.4285714285714,9.66666666666667,1.16666666666667,2.571297644277,0.367328234896715,8.28571428571429,11.6,63,13,NA,0.966774891774892,0.0887520475105777,1,20,10.8,1.8
"206","D.Pettis",2022,"CHI",14,41,19,245,3,46.3414634146341,17.5,2.92857142857143,-15.3692245201569,-0.374859134637972,5.97560975609756,12.8947368421053,371,63,3.59601116049598,0.631910153338725,0.280150417772305,2,10.5263157894737,65.2,4.65714285714286
"207","D.Pettis",2024,"NO",8,28,12,120,1,42.8571428571429,15,3.5,-2.8346817793437,-0.101238634976561,4.28571428571429,10,282,36,3.0019495568551,0.419514349967873,0.262408358533761,3,25,32,4
"208","D.Robinson",2022,"BAL",17,78,50,507,3,64.1025641025641,29.8235294117647,4.58823529411765,7.57831583980203,0.0971578953820773,6.5,10.14,714,165,2.79957462894671,0.669942856606714,0.385791440136794,8,16,116.7,6.86470588235294
"209","D.Robinson",2023,"LA",9,45,29,415,4,64.4444444444444,46.1111111111111,5,17.9986296110648,0.399969546912552,9.22222222222222,14.3103448275862,604,91,2.5563921564272,1.18471187758728,0.399683768486634,7,24.1379310344828,94.8,10.5333333333333
"210","D.Robinson",2024,"LA",19,73,35,602,7,47.945205479452,31.6842105263158,3.8421052631579,15.5326965425013,0.212776664965772,8.24657534246575,17.2,1145,79,1.94030875499314,0.468318814622967,0.347788570092775,12,34.2857142857143,137.2,7.22105263157895
"211","D.Samuel",2022,"SF",16,116,69,843,3,59.4827586206897,52.6875,7.25,16.0547013116581,0.138402597514294,7.26724137931035,12.2173913043478,562,648,3.59162323298151,1.78030620540821,0.512138109657382,15,21.7391304347826,209.9,13.11875
"212","D.Samuel",2023,"SF",18,111,73,1038,7,65.7657657657658,57.6666666666667,6.16666666666667,40.1558546376941,0.361764456195442,9.35135135135135,14.2191780821918,750,641,3.54240711510837,9.59033800202176,0.456099767206677,16,21.9178082191781,272.8,15.1555555555556
"213","D.Samuel",2024,"SF",14,81,51,670,3,62.962962962963,47.8571428571429,5.78571428571429,11.0711857427697,0.136681305466292,8.2716049382716,13.1372549019608,551,421,3.14093237001274,1.52382739264188,0.413817067916721,11,21.5686274509804,155.6,11.1142857142857
"214","D.Sills",2022,"NYG",7,17,11,106,0,64.7058823529412,15.1428571428571,2.42857142857143,4.90242563802167,0.288377978707157,6.23529411764706,9.63636363636364,133,40,NA,1.54673487432108,0.203920561098842,2,18.1818181818182,21.6,3.08571428571429
"215","D.Slayton",2022,"NYG",15,84,51,816,2,60.7142857142857,54.4,5.6,33.0998668240498,0.39404603361964,9.71428571428571,16,1030,307,2.19904220495044,0.856674261294719,0.556755867629866,11,21.5686274509804,142.9,9.52666666666667
"216","D.Slayton",2023,"NYG",17,79,50,770,4,63.2911392405063,45.2941176470588,4.64705882352941,29.1937589205565,0.369541252158944,9.74683544303798,15.4,967,298,2.87088736763215,0.844038293081314,0.45801369708425,13,26,151,8.88235294117647
"217","D.Slayton",2024,"NYG",16,71,39,573,2,54.9295774647887,35.8125,4.4375,15.4639287520803,0.217801813409581,8.07042253521127,14.6923076923077,928,124,2.12693258429981,0.644931904793434,0.381078043793488,10,25.6410256410256,110,6.875
"218","D.Smith",2022,"PHI",20,158,110,1393,8,69.620253164557,69.65,7.9,68.4942140702274,0.433507683988781,8.81645569620253,12.6636363636364,1566,545,2.94305835241956,1.01955069625333,0.616047175191633,18,16.3636363636364,295.3,14.765
"219","D.Smith",2023,"PHI",17,124,89,1214,7,71.7741935483871,71.4117647058823,7.29411764705882,39.1946376066129,0.316085787150104,9.79032258064516,13.6404494382022,1510,337,2.77957510712092,0.889035055905881,0.609104187572905,16,17.9775280898876,250.4,14.7294117647059
"220","D.Smith",2024,"PHI",17,106,84,1023,9,79.2452830188679,60.1764705882353,6.23529411764706,72.9258366762303,0.687979591285192,9.65094339622642,12.1785714285714,940,364,2.8777836413597,1.11585850476211,0.594139930695857,15,17.8571428571429,240.4,14.1411764705882
"221","D.Thompkins",2022,"TB",2,10,5,32,0,50,16,5,-5.98000114242313,-0.598000114242313,3.2,6.4,79,32,2.5308997527961,1.04166666666667,0.367293057985658,1,20,10.8,5.4
"222","D.Thompkins",2023,"TB",14,27,18,87,1,66.6666666666667,6.21428571428571,1.92857142857143,-9.32096986297741,-0.3452211060362,3.22222222222222,4.83333333333333,158,82,NA,0.313160489852219,0.137857772030995,1,5.55555555555556,37.3,2.66428571428571
"223","D.Thompkins",2024,"CAR",4,4,4,20,0,100,5,1,-0.128483151842374,-0.0321207879605936,5,5,-8,28,NA,0.583333333333333,0.0798240275941166,0,0,6.7,1.675
"224","D.Turner",2022,"LV",2,1,0,0,0,0,0,0.5,-0.894917232049039,-0.894917232049039,0,NA,-3,0,NA,0,0.0678947368421053,0,NA,2.6,1.3
"225","D.Turner",2024,"LV",10,29,16,158,1,55.1724137931034,15.8,2.9,-11.2915538554032,-0.389363926048385,5.44827586206897,9.875,255,83,2.01714271112024,0.506576920127645,0.233388903386483,4,25,47.1,4.71
"226","D.Vele",2024,"DEN",14,57,41,475,3,71.9298245614035,33.9285714285714,4.07142857142857,33.7194581951771,0.591569442020652,8.33333333333333,11.5853658536585,478,127,3.14554440633262,0.970581724861401,0.291446549992939,10,24.390243902439,106.5,7.60714285714286
"227","D.Walker",2024,"BAL",2,3,1,21,1,33.3333333333333,10.5,1.5,1.22273593023419,0.407578643411398,7,21,84,0,NA,0.5,0.272291666666667,1,100,9.1,4.55
"228","D.Wicks",2023,"GB",17,62,41,606,5,66.1290322580645,35.6470588235294,3.64705882352941,31.0584920917881,0.500943420835292,9.7741935483871,14.780487804878,631,211,3.04824970295164,0.909169366562665,0.267169378277426,12,29.2682926829268,130.26,7.66235294117647
"229","D.Wicks",2024,"GB",18,82,41,454,5,50,25.2222222222222,4.55555555555556,-6.7224132196387,-0.0819806490199842,5.53658536585366,11.0731707317073,1024,141,2.59987402927961,0.699583541228886,0.410015362552987,10,24.390243902439,116.4,6.46666666666667
"230","D.Young",2022,"SEA",2,3,3,35,0,100,17.5,1.5,2.76409126166254,0.921363753887514,11.6666666666667,11.6666666666667,11,24,NA,12.55,0.0877770268367548,1,33.3333333333333,6.5,3.25
"231","D.Young",2024,"SEA",1,1,0,0,0,0,0,1,-1.76345443446689,-1.76345443446689,0,NA,9,0,NA,0,0.0977245508982036,0,NA,0,0
"232","E.Cooks",2023,"JAX",2,4,3,38,0,75,19,2,3.90436287743445,0.976090719358611,9.5,12.6666666666667,33,8,NA,0.633333333333333,0.0966256906533102,1,33.3333333333333,6.8,3.4
"233","E.Ezukanma",2022,"MIA",1,1,1,3,0,100,3,1,-1.01252259360626,-1.01252259360626,3,3,-4,7,NA,0,0.0407407407407407,0,0,1.3,1.3
