"","player_name","week","season","team","opponent_team","carries","rushing_yards","rushing_tds","yards_per_carry","rushing_epa","rush_epa_per_att","rushing_fumbles","rushing_fumbles_lost","rush_efficiency","ryoe_per_att","yards_before_contact","percent_attempts_gte_eight_defenders","targets","receptions","receiving_yards","receiving_tds","catch_rate","target_share","air_yards_share","receiving_air_yards","receiving_yards_after_catch","rec_epa_per_target","yards_per_target","yards_per_reception","avg_separation","yac_above_expected","total_touches","total_yards","total_tds","fantasy_points","fantasy_points_ppr"
"236","A.Jones",12,2022,"GB","PHI",12,43,0,3.58333333333333,-4.1743493094109,-0.347862442450908,0,0,5.32744186046512,-1.51744059762331,73.3836931477128,8.33333333333333,4,3,56,1,75,0.16,0.193548387096774,36,38,1.25615075670066,14,18.6666666666667,NA,NA,15,99,1,15.9,18.9
"237","A.Jones",13,2022,"GB","CHI",9,26,0,2.88888888888889,-2.27924354816787,-0.253249283129763,0,0,NA,NA,NA,NA,5,5,24,0,100,0.166666666666667,-0.0345911949685535,-11,35,-0.0297348770545796,4.8,4.8,NA,NA,14,50,0,5,10
"238","A.Jones",15,2022,"GB","LA",17,90,0,5.29411764705882,0.348137168854009,0.0204786569914123,1,1,3.75022222222222,-0.107039965730321,80.4252789033703,0,5,4,36,1,80,0.178571428571429,-0.0942028985507246,-13,50,0.0996631186921149,7.2,9,NA,NA,21,126,1,16.6,20.6
"239","A.Jones",16,2022,"GB","MIA",6,25,0,4.16666666666667,-0.762250513304025,-0.127041752217337,0,0,NA,NA,NA,NA,2,2,9,0,100,0.0526315789473684,-0.0060790273556231,-2,11,-0.0894312137388624,4.5,4.5,NA,NA,8,34,0,3.4,5.4
"240","A.Jones",17,2022,"GB","MIN",14,111,0,7.92857142857143,5.47599694388919,0.391142638849228,0,0,2.88072072072072,3.33722206839831,17.5577820848474,0,3,2,2,0,66.6666666666667,0.115384615384615,0.0703703703703704,19,8,-1.060865662992,0.666666666666667,1,NA,NA,16,113,0,11.3,13.3
"241","A.Jones",18,2022,"GB","DET",12,48,0,4,-1.39763523708098,-0.116469603090081,0,0,4.36145833333333,-0.0718899062665728,49.7253577503977,25,4,3,20,0,75,0.153846153846154,0.0853658536585366,21,25,-0.960191059188219,5,6.66666666666667,NA,NA,15,68,0,4.8,7.8
"242","M.Breida",1,2022,"NYG","TEN",5,24,0,4.8,1.31016525620362,0.262033051240724,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,5,24,0,2.4,2.4
"243","M.Breida",2,2022,"NYG","CAR",1,-4,0,-4,-1.26213083375478,-1.26213083375478,0,0,NA,NA,NA,NA,1,0,0,0,0,0.03125,-0.0101010101010101,-2,0,-0.901360609568655,0,NA,NA,NA,1,-4,0,-0.4,-0.4
"244","M.Breida",3,2022,"NYG","DAL",1,3,0,3,0.498542359331623,0.498542359331623,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,3,0,0.3,0.3
"245","M.Breida",4,2022,"NYG","CHI",3,18,0,6,0.246356836112682,0.0821189453708939,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,3,18,0,1.8,1.8
"246","M.Breida",5,2022,"NYG","GB",4,14,0,3.5,-0.575906229874818,-0.143976557468704,0,0,NA,NA,NA,NA,2,2,13,0,100,0.0769230769230769,0.0072992700729927,1,12,0.646193298511207,6.5,6.5,NA,NA,6,27,0,2.7,4.7
"247","M.Breida",6,2022,"NYG","BAL",3,-6,0,-2,-2.49305635900237,-0.831018786334122,0,0,NA,NA,NA,NA,2,2,17,0,100,0.08,0.0535714285714286,9,8,0.265006853791419,8.5,8.5,NA,NA,5,11,0,1.1,3.1
"248","M.Breida",7,2022,"NYG","JAX",4,19,0,4.75,0.208407674508635,0.0521019186271587,0,0,NA,NA,NA,NA,1,1,14,0,100,0.0344827586206897,0.0103626943005181,2,12,1.46599210100248,14,14,NA,NA,5,33,0,3.3,4.3
"249","M.Breida",8,2022,"NYG","SEA",2,5,0,2.5,-0.798827093327418,-0.399413546663709,0,0,NA,NA,NA,NA,2,1,10,0,50,0.0645161290322581,0.10655737704918,26,11,-0.176124653425911,5,10,NA,NA,3,15,0,1.5,2.5
"250","M.Breida",10,2022,"NYG","HOU",6,20,0,3.33333333333333,-1.31643609137973,-0.219406015229955,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6,20,0,2,2
"251","M.Breida",11,2022,"NYG","DET",3,13,1,4.33333333333333,3.2797068626387,1.09323562087957,0,0,NA,NA,NA,NA,1,1,16,0,100,0.025,0.0208333333333333,7,9,2.27873564104084,16,16,NA,NA,4,29,1,8.9,9.9
"252","M.Breida",12,2022,"NYG","DAL",2,6,0,3,0.16627911454998,0.0831395572749898,0,0,NA,NA,NA,NA,1,1,9,0,100,0.0344827586206897,0,0,9,0.596854840405285,9,9,NA,NA,3,15,0,1.5,2.5
"253","M.Breida",13,2022,"NYG","WAS",0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,4,0,100,0.0357142857142857,-0.00564971751412429,-1,5,0.118277947301976,4,4,NA,NA,1,4,0,0.4,1.4
"254","M.Breida",14,2022,"NYG","PHI",3,6,0,2,-1.43923920346424,-0.479746401154747,0,0,NA,NA,NA,NA,4,2,9,0,50,0.125,0.0206185567010309,4,5,-0.592465800029458,2.25,4.5,NA,NA,5,15,0,1.5,3.5
"255","M.Breida",15,2022,"NYG","WAS",2,6,0,3,-0.3877357179299,-0.19386785896495,0,0,NA,NA,NA,NA,1,1,6,0,100,0.0333333333333333,0.00900900900900901,1,5,0.0548140333849005,6,6,NA,NA,3,12,0,1.2,2.2
"256","M.Breida",16,2022,"NYG","MIN",2,9,0,4.5,0.107789632049389,0.0538948160246946,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2,9,0,0.9,0.9
"257","M.Breida",17,2022,"NYG","IND",9,59,0,6.55555555555556,2.35949109867215,0.262165677630239,0,0,NA,NA,NA,NA,1,1,8,0,100,0.0434782608695652,-0.00793650793650794,-1,9,0.198085066862404,8,8,NA,NA,10,67,0,6.7,7.7
"258","M.Breida",18,2022,"NYG","PHI",4,28,0,7,0.685468846000731,0.171367211500183,0,0,NA,NA,NA,NA,8,7,12,0,87.5,0.210526315789474,0.0045045045045045,1,15,-0.512438219400792,1.5,1.71428571428571,NA,NA,11,40,0,4,11
"259","M.Breida",19,2022,"NYG","MIN",3,8,0,2.66666666666667,0.40452334395377,0.134841114651257,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,3,8,0,0.8,0.8
"260","M.Breida",20,2022,"NYG","PHI",4,23,1,5.75,1.70855115709128,0.42713778927282,0,0,NA,NA,NA,NA,1,1,19,0,100,0.0384615384615385,0.0945273631840796,19,0,1.15924174850807,19,19,NA,NA,5,42,1,10.2,11.2
"261","S.Perine",1,2022,"CIN","PIT",1,4,0,4,-0.120145155349746,-0.120145155349746,0,0,NA,NA,NA,NA,5,3,33,0,60,0.0943396226415094,0.129032258064516,48,33,0.199235798435984,6.6,11,NA,NA,4,37,0,3.7,6.7
"262","S.Perine",2,2022,"CIN","DAL",1,2,0,2,-0.329299706616439,-0.329299706616439,0,0,NA,NA,NA,NA,1,1,8,0,100,0.0285714285714286,0.00518134715025907,1,7,-0.526828648988158,8,8,NA,NA,2,10,0,1,2
"263","S.Perine",3,2022,"CIN","NYJ",9,47,0,5.22222222222222,1.43712946852556,0.159681052058396,0,0,NA,NA,NA,NA,2,2,14,1,100,0.0571428571428571,0.0457746478873239,13,1,1.65295176790096,7,7,NA,NA,11,61,1,12.1,14.1
"264","S.Perine",4,2022,"CIN","MIA",1,0,0,0,-0.850353545509279,-0.850353545509279,0,0,NA,NA,NA,NA,1,0,0,0,0,0.03125,-0.00307692307692308,-1,0,-1.35533733805642,0,NA,NA,NA,1,0,0,0,0
"265","S.Perine",5,2022,"CIN","BAL",3,17,0,5.66666666666667,0.0771590048680082,0.0257196682893361,0,0,NA,NA,NA,NA,4,4,39,0,100,0.117647058823529,-0.0695652173913043,-8,47,0.816550013434608,9.75,9.75,NA,NA,7,56,0,5.6,9.6
"266","S.Perine",6,2022,"CIN","NO",2,5,0,2.5,-0.429713932680897,-0.214856966340449,0,0,NA,NA,NA,NA,2,2,11,0,100,0.0555555555555556,-0.0182648401826484,-4,15,-0.231329154921696,5.5,5.5,NA,NA,4,16,0,1.6,3.6
"267","S.Perine",7,2022,"CIN","ATL",1,0,0,0,-1.24207236093935,-1.24207236093935,0,0,NA,NA,NA,NA,2,2,8,0,100,0.0476190476190476,-0.00275482093663912,-1,9,-0.0786714083806146,4,4,NA,NA,3,8,0,0.8,2.8
"268","S.Perine",8,2022,"CIN","CLE",1,7,0,7,0.7141665504314,0.7141665504314,0,0,NA,NA,NA,NA,3,3,10,0,100,0.0882352941176471,-0.0406091370558376,-8,18,-0.705655583396702,3.33333333333333,3.33333333333333,NA,NA,4,17,0,1.7,4.7
"269","S.Perine",9,2022,"CIN","CAR",6,51,0,8.5,1.69821339624468,0.28303556604078,0,0,NA,NA,NA,NA,2,1,3,0,50,0.0666666666666667,0.00571428571428571,1,2,-0.476521470001899,1.5,3,NA,NA,7,54,0,5.4,6.4
"270","S.Perine",11,2022,"CIN","PIT",11,30,0,2.72727272727273,-1.39146053487965,-0.126496412261786,0,0,5.28033333333333,-1.78955437926057,69.3701963437326,45.4545454545455,4,4,52,3,100,0.108108108108108,-0.0101351351351351,-3,55,2.11779510327324,13,13,NA,NA,15,82,3,26.2,30.2
"271","S.Perine",12,2022,"CIN","TEN",17,58,1,3.41176470588235,-0.937839683814673,-0.0551670402243925,0,0,3.87896551724138,0.706223462158586,33.9884022866081,17.6470588235294,7,4,35,0,57.1428571428571,0.194444444444444,-0.0549019607843137,-14,46,-0.216625281884002,5,8.75,NA,NA,21,93,1,15.3,19.3
"272","S.Perine",13,2022,"CIN","KC",21,106,0,5.04761904761905,0.216757442511152,0.0103217829767215,0,0,3.25452830188679,0.251660000053193,93.9335999978723,4.76190476190476,7,6,49,0,85.7142857142857,0.225806451612903,-0.0476190476190476,-11,61,0.539016742076326,7,8.16666666666667,NA,NA,27,155,0,15.5,21.5
"273","S.Perine",14,2022,"CIN","CLE",4,22,1,5.5,2.02942297735717,0.507355744339293,0,0,NA,NA,NA,NA,5,1,2,0,20,0.15625,-0.0352422907488987,-8,3,-1.02004706118526,0.4,2,NA,NA,5,24,1,8.4,9.4
"274","S.Perine",15,2022,"CIN","TB",7,24,0,3.42857142857143,0.111548160843085,0.0159354515490122,0,0,NA,NA,NA,NA,1,1,0,0,100,0.0263157894736842,-0.0239234449760766,-5,5,-0.59997165191453,0,0,NA,NA,8,24,0,2.4,3.4
"275","S.Perine",16,2022,"CIN","NE",4,3,0,0.75,-2.48252170276828,-0.62063042569207,0,0,NA,NA,NA,NA,4,3,19,0,75,0.0816326530612245,0.033033033033033,11,16,-0.0290690172550967,4.75,6.33333333333333,NA,NA,7,22,0,2.2,5.2
"276","S.Perine",18,2022,"CIN","BAL",6,18,0,3,-1.48018026689533,-0.246696711149222,0,0,NA,NA,NA,NA,1,1,4,0,100,0.025,0.00292397660818713,1,3,-0.457731860806234,4,4,NA,NA,7,22,0,2.2,3.2
"277","S.Perine",19,2022,"CIN","BAL",2,3,0,1.5,-0.141748560126871,-0.0708742800634354,0,0,NA,NA,NA,NA,1,0,0,0,0,0.03125,0.0153846153846154,3,0,-1.44226497365162,0,NA,NA,NA,2,3,0,0.3,0.3
"278","S.Perine",20,2022,"CIN","BUF",7,33,0,4.71428571428571,-0.192260648182128,-0.0274658068831611,0,0,NA,NA,NA,NA,5,5,31,0,100,0.15625,-0.0099009900990099,-2,33,0.0213049538200721,6.2,6.2,NA,NA,12,64,0,6.4,11.4
"279","S.Perine",21,2022,"CIN","KC",5,22,1,4.4,1.41557108680718,0.283114217361435,0,0,NA,NA,NA,NA,4,3,4,0,75,0.108108108108108,-0.0460526315789474,-14,18,-0.781659792293794,1,1.33333333333333,NA,NA,8,26,1,8.6,11.6
"280","J.Conner",1,2022,"ARI","KC",10,26,1,2.6,-0.850391329469858,-0.0850391329469858,1,0,5.93076923076923,-1.06696674543635,47.3393349087271,10,6,5,29,0,83.3333333333333,0.166666666666667,0.0263157894736842,7,38,-0.116381033216991,4.83333333333333,5.8,NA,NA,15,55,1,11.5,16.5
"281","J.Conner",2,2022,"ARI","LV",7,25,0,3.57142857142857,-0.174294916156214,-0.024899273736602,0,0,NA,NA,NA,NA,4,2,26,0,50,0.0851063829787234,0.0794979079497908,19,28,-0.0119230605778284,6.5,13,NA,NA,9,51,0,5.1,7.1
"282","J.Conner",3,2022,"ARI","LA",13,39,0,3,2.86914458152023,0.22070342934771,0,0,5.42102564102564,-0.849851656751436,61.0961430755373,7.69230769230769,5,3,18,0,60,0.0909090909090909,-0.00301204819277108,-1,16,-0.309863883218138,3.6,6,NA,NA,16,57,0,5.7,8.7
"283","J.Conner",4,2022,"ARI","CAR",15,55,0,3.66666666666667,-2.11677875131136,-0.141118583420757,0,0,3.86054545454546,0.211997170136067,46.0640792361901,40,3,3,22,0,100,0.0967741935483871,-0.0274725274725275,-5,27,0.467972416896373,7.33333333333333,7.33333333333333,NA,NA,18,77,0,7.7,10.7
"284","J.Conner",5,2022,"ARI","PHI",9,55,0,6.11111111111111,-0.263374389556702,-0.0292638210618558,0,0,NA,NA,NA,NA,1,1,8,0,100,0.0263157894736842,0.00341296928327645,1,7,1.78308841702528,8,8,NA,NA,10,63,0,6.3,7.3
"285","J.Conner",9,2022,"ARI","SEA",7,45,0,6.42857142857143,2.25522491201991,0.322174987431416,0,0,NA,NA,NA,NA,5,5,19,0,100,0.151515151515152,-0.0645161290322581,-12,31,-0.31008474585833,3.8,3.8,NA,NA,12,64,0,6.4,11.4
"286","J.Conner",10,2022,"ARI","LA",21,69,2,3.28571428571429,-2.14380881663747,-0.102086134125594,0,0,4.45536231884058,-0.260728768651171,79.9506082833492,0,3,3,17,0,100,0.0857142857142857,-0.0269058295964126,-6,23,-0.00577881693607196,5.66666666666667,5.66666666666667,NA,NA,24,86,2,20.6,23.6
"287","J.Conner",11,2022,"ARI","SF",14,42,1,3,-1.42743892510771,-0.101959923221979,1,0,5.98642857142857,-0.942033254519276,58.4928646175012,7.14285714285714,5,2,12,0,40,0.119047619047619,-0.0562248995983936,-14,22,-1.03135651238845,2.4,6,NA,NA,16,54,1,11.4,13.4
"288","J.Conner",12,2022,"ARI","LAC",25,120,0,4.8,-7.23995514863701,-0.289598205945481,1,1,3.5865,0.997968866664032,70.1015566667984,20,3,3,20,1,100,0.111111111111111,-0.0359712230215827,-10,30,0.984476082453815,6.66666666666667,6.66666666666667,NA,NA,28,140,1,18,21
"289","J.Conner",14,2022,"ARI","NE",15,85,1,5.66666666666667,2.44622500741389,0.163081667160926,0,0,2.90682352941176,1.25059506496162,47.4821480511514,33.3333333333333,7,6,29,0,85.7142857142857,0.170731707317073,-0.0165016501650165,-5,32,-0.315159841048668,4.14285714285714,4.83333333333333,NA,NA,21,114,1,17.4,23.4
"290","J.Conner",15,2022,"ARI","DEN",16,63,1,3.9375,-0.0183684036771787,-0.00114802522982367,0,0,3.66746031746032,-0.890836853738409,91.5067793196291,6.25,5,3,28,0,60,0.142857142857143,-0.0368852459016393,-9,36,-0.193387897056527,5.6,9.33333333333333,NA,NA,19,91,1,15.1,18.1
"291","J.Conner",16,2022,"ARI","TB",15,79,1,5.26666666666667,2.08984333107946,0.139322888738631,0,0,3.37708860759494,1.00479729064329,48.8560812807013,33.3333333333333,8,7,41,0,87.5,0.19047619047619,-0.0402684563758389,-12,55,-0.29779607373348,5.125,5.85714285714286,NA,NA,22,120,1,18,25
"292","J.Conner",17,2022,"ARI","ATL",16,79,0,4.9375,2.09906469954876,0.131191543721798,0,0,3.29594936708861,-0.316297625933146,89.1215240298607,6.25,3,3,31,0,100,0.0789473684210526,0,0,31,0.79384842798269,10.3333333333333,10.3333333333333,NA,NA,19,110,0,11,14
"293","A.Ekeler",1,2022,"LAC","LV",14,36,0,2.57142857142857,-7.59434531617444,-0.542453236869603,0,0,5.67194444444444,-0.610088517470333,53.0824784891693,14.2857142857143,4,4,36,0,100,0.117647058823529,-0.0126050420168067,-3,39,0.990191438701004,9,9,NA,NA,18,72,0,7.2,11.2
"294","A.Ekeler",2,2022,"LAC","KC",14,39,0,2.78571428571429,-1.37155632098438,-0.0979683086417416,0,0,5.70820512820513,-1.1218765506249,72.1687903162474,14.2857142857143,10,9,55,0,90,0.217391304347826,-0.111111111111111,-25,80,-0.0704583874030504,5.5,6.11111111111111,NA,NA,23,94,0,9.4,18.4
"295","A.Ekeler",3,2022,"LAC","JAX",4,5,0,1.25,-4.08138023456559,-1.0203450586414,0,0,NA,NA,NA,NA,8,8,48,0,100,0.195121951219512,-0.0401146131805158,-14,62,-0.0328454659247654,6,6,NA,NA,12,53,0,5.3,13.3
"296","A.Ekeler",4,2022,"LAC","HOU",13,60,2,4.61538461538461,0.626855817594333,0.0482196782764871,1,0,4.19016666666667,-0.156244377868333,64.0623538245766,0,7,6,49,1,85.7142857142857,0.189189189189189,-0.0036101083032491,-1,54,0.440004552096954,7,8.16666666666667,NA,NA,19,109,3,28.9,34.9
"297","A.Ekeler",5,2022,"LAC","CLE",16,173,1,10.8125,11.5719756034669,0.723248475216678,0,0,2.06236994219653,6.2743968293509,-19.2319048805271,31.25,4,4,26,1,100,0.121212121212121,-0.101694915254237,-18,44,0.670721898248303,6.5,6.5,NA,NA,20,199,2,31.9,35.9
"298","A.Ekeler",6,2022,"LAC","DEN",14,36,1,2.57142857142857,0.775771326327231,0.0554122375948022,0,0,6.03972222222222,-0.762580255991922,53.82708665579,0,16,10,47,0,62.5,0.290909090909091,0.0176678445229682,5,65,-0.224119419932382,2.9375,4.7,NA,NA,24,83,1,14.3,24.3
"299","A.Ekeler",7,2022,"LAC","SEA",9,31,1,3.44444444444444,-5.18932899530046,-0.57659211058894,0,0,NA,NA,NA,NA,12,12,96,1,100,0.235294117647059,0.0155763239875389,5,91,0.531060973298736,8,8,NA,NA,21,127,2,24.7,36.7
"300","A.Ekeler",9,2022,"LAC","ATL",14,47,1,3.35714285714286,-1.96842971989324,-0.140602122849517,1,1,4.6136170212766,-0.372542922725806,57.4312018363226,35.7142857142857,8,7,24,1,87.5,0.186046511627907,-0.04149377593361,-10,28,-0.123617156164983,3,3.42857142857143,NA,NA,21,71,2,17.1,24.1
"301","A.Ekeler",10,2022,"LAC","SF",6,24,0,4,-1.11345540033653,-0.185575900056089,0,0,NA,NA,NA,NA,12,7,39,0,58.3333333333333,0.342857142857143,-0.0761421319796954,-15,41,-0.0763503193787139,3.25,5.57142857142857,NA,NA,13,63,0,6.3,13.3
"302","A.Ekeler",11,2022,"LAC","KC",19,83,1,4.36842105263158,0.137813286186429,0.0072533308519173,0,0,3.77915662650602,-0.127718952242323,78.5978822807236,21.0526315789474,2,2,17,0,100,0.0689655172413793,0.0174672489082969,4,13,0.324798193061724,8.5,8.5,NA,NA,21,100,1,16,18
"303","A.Ekeler",12,2022,"LAC","ARI",5,20,0,4,-0.307952488830779,-0.0615904977661558,0,0,NA,NA,NA,NA,15,11,60,1,73.3333333333333,0.319148936170213,-0.0397727272727273,-7,75,-0.00942788153188303,4,5.45454545454545,NA,NA,16,80,1,14,25
"304","A.Ekeler",13,2022,"LAC","LV",10,35,0,3.5,-1.68854861444561,-0.168854861444561,0,0,4.62857142857143,-0.613536374501985,45.0436547410357,10,6,5,67,0,83.3333333333333,0.133333333333333,0.00821917808219178,3,81,-0.562930829764809,11.1666666666667,13.4,NA,NA,15,102,0,8.2,13.2
"305","A.Ekeler",14,2022,"LAC","MIA",15,45,1,3,-1.00161881779786,-0.0667745878531908,0,0,4.882,0.498055965759973,30.0583210272008,40,8,8,59,0,100,0.166666666666667,-0.112,-28,87,-0.0119115824617144,7.375,7.375,NA,NA,23,104,1,16.4,24.4
"306","A.Ekeler",15,2022,"LAC","TEN",12,58,1,4.83333333333333,3.24789045017678,0.270657537514732,0,0,3.35086206896552,0.782876964694194,38.7767067767277,25,3,2,12,0,66.6666666666667,0.0789473684210526,-0.00333333333333333,-1,14,-0.28637239888,4,6,NA,NA,14,70,1,13,15
"307","A.Ekeler",16,2022,"LAC","IND",18,67,2,3.72222222222222,1.42354203434661,0.0790856685748117,0,0,3.69507462686567,-0.379153573551426,80.6495286478513,11.1111111111111,4,4,12,0,100,0.133333333333333,0.0170212765957447,4,8,-0.0669117448830182,3,3,NA,NA,22,79,2,19.9,23.9
"308","A.Ekeler",17,2022,"LAC","LA",10,122,2,12.2,9.9983731561224,0.99983731561224,0,0,1.9277868852459,7.216463257936,-22.3292651587199,10,4,4,39,0,100,0.129032258064516,0.0104712041884817,2,37,0.424995751818642,9.75,9.75,NA,NA,14,161,2,28.1,32.1
"309","A.Ekeler",18,2022,"LAC","DEN",11,34,0,3.09090909090909,-6.03980662906542,-0.549073329915039,1,1,4.80058823529412,-2.50724848935176,89.1594667657387,18.1818181818182,4,4,36,0,100,0.0909090909090909,-0.00716845878136201,-2,38,1.33488218668208,9,9,NA,NA,15,70,0,5,9
"310","A.Ekeler",19,2022,"LAC","JAX",13,35,2,2.69230769230769,-0.914305144397076,-0.0703311649536213,0,0,6.30685714285714,-1.31446627056018,69.1761230345647,23.0769230769231,4,2,8,0,50,0.0952380952380952,-0.0427350427350427,-10,16,-0.825367648460087,2,4,NA,NA,15,43,2,16.3,18.3
"311","C.Clement",12,2022,"ARI","LAC",0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,8,0,100,0.037037037037037,0,0,8,1.60073205840308,8,8,NA,NA,1,8,0,0.8,1.8
"312","C.Clement",14,2022,"ARI","NE",0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,21,0,100,0.024390243902439,0.0132013201320132,4,17,2.44920447375625,21,21,NA,NA,1,21,0,2.1,3.1
"313","C.Clement",17,2022,"ARI","ATL",7,32,0,4.57142857142857,-1.64535963325761,-0.235051376179659,0,0,NA,NA,NA,NA,1,0,0,0,0,0.0263157894736842,0.00810810810810811,3,0,-1.74867565440945,0,NA,NA,NA,7,32,0,3.2,3.2
"314","C.Clement",18,2022,"ARI","SF",8,23,1,2.875,0.892071279056836,0.111508909882104,0,0,NA,NA,NA,NA,4,3,25,0,75,0.148148148148148,-0.0611111111111111,-11,36,0.075735042541055,6.25,8.33333333333333,NA,NA,11,48,1,10.8,13.8
"315","D.Ogunbowale",7,2022,"HOU","LV",1,8,0,8,0.796678853221238,0.796678853221238,0,0,NA,NA,NA,NA,7,5,54,0,71.4285714285714,0.175,0.0663716814159292,15,54,0.0307841025309504,7.71428571428571,10.8,NA,NA,6,62,0,6.2,11.2
"316","D.Ogunbowale",8,2022,"HOU","TEN",0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,0,0,100,0.0333333333333333,-0.00423728813559322,-1,1,-0.80344593920745,0,0,NA,NA,1,0,0,0,1
"317","D.Ogunbowale",10,2022,"HOU","NYG",0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,13,0,100,0.027027027027027,0.0116279069767442,3,10,2.40373722789809,13,13,NA,NA,1,13,0,1.3,2.3
"318","D.Ogunbowale",11,2022,"HOU","WAS",0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,5,0,100,0.03125,-0.00790513833992095,-2,7,-0.51236366527155,5,5,NA,NA,1,5,0,0.5,1.5
"319","D.Ogunbowale",12,2022,"HOU","MIA",4,14,1,3.5,0.519615328696091,0.129903832174023,0,0,NA,NA,NA,NA,2,1,6,0,50,0.0526315789473684,-0.0157068062827225,-3,7,-0.222652940195985,3,6,NA,NA,5,20,1,8,9
"320","D.Ogunbowale",13,2022,"HOU","CLE",2,8,0,4,0.98949266463751,0.494746332318755,0,0,NA,NA,NA,NA,3,2,13,0,66.6666666666667,0.0810810810810811,-0.0304054054054054,-9,13,-2.96812544161609,4.33333333333333,6.5,NA,NA,4,21,0,2.1,4.1
"321","D.Ogunbowale",14,2022,"HOU","DAL",1,-3,0,-3,-1.57370960499311,-1.57370960499311,0,0,NA,NA,NA,NA,2,2,4,0,100,0.0833333333333333,-0.0133333333333333,-2,6,-0.0148539016081486,2,2,NA,NA,3,1,0,0.1,2.1
"322","D.Ogunbowale",15,2022,"HOU","KC",8,14,0,1.75,-4.18808665242977,-0.523510831553722,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,8,14,0,1.4,1.4
"323","D.Ogunbowale",16,2022,"HOU","TEN",8,28,0,3.5,-0.0240139404777437,-0.00300174255971797,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,8,28,0,2.8,2.8
"324","D.Ogunbowale",17,2022,"HOU","JAX",7,21,0,3,-1.9302004459314,-0.275742920847344,0,0,NA,NA,NA,NA,3,2,4,0,66.6666666666667,0.0714285714285714,0.00980392156862745,3,7,-0.747739020676818,1.33333333333333,2,NA,NA,9,25,0,2.5,4.5
"325","D.Ogunbowale",18,2022,"HOU","IND",11,33,0,3,-0.861859981610905,-0.0783509074191732,0,0,4.22090909090909,-1.357903849201,62.8738846824219,9.09090909090909,6,5,5,0,83.3333333333333,0.157894736842105,-0.0467289719626168,-15,19,-0.319743412110256,0.833333333333333,1,NA,NA,16,38,0,3.8,8.8
"326","L.Fournette",1,2022,"TB","DAL",21,127,0,6.04761904761905,1.98490905244176,0.0945194786877028,0,0,3.15307086614173,0.981140099170355,85.7921158348451,19.047619047619,2,2,10,0,100,0.0740740740740741,-0.00655737704918033,-2,12,0.295973482134286,5,5,NA,NA,23,137,0,13.7,15.7
"327","L.Fournette",2,2022,"TB","NO",24,65,0,2.70833333333333,-11.7415622072294,-0.48923175863456,0,0,5.37707692307692,-1.33744930495826,129.197566637996,20.8333333333333,4,2,9,0,50,0.121212121212121,-0.00980392156862745,-3,12,-0.443814359867247,2.25,4.5,NA,NA,26,74,0,7.4,9.4
"328","L.Fournette",3,2022,"TB","GB",12,35,0,2.91666666666667,-2.86286218764144,-0.23857184897012,0,0,4.70885714285714,-0.989763138638282,58.7543153273188,8.33333333333333,6,5,35,0,83.3333333333333,0.15,-0.0349344978165939,-8,42,0.0488422116516934,5.83333333333333,7,NA,NA,17,70,0,7,12
"329","L.Fournette",4,2022,"TB","KC",3,-3,0,-1,-2.62032744835597,-0.873442482785322,0,0,NA,NA,NA,NA,7,7,57,1,100,0.134615384615385,-0.0429447852760736,-14,71,0.175080399417211,8.14285714285714,8.14285714285714,NA,NA,10,54,1,11.4,18.4
"330","L.Fournette",5,2022,"TB","ATL",14,56,1,4,-4.44853039842565,-0.317752171316118,0,0,3.55267857142857,-0.662845378139197,74.5596705878975,28.5714285714286,11,10,83,1,90.9090909090909,0.22,-0.0115606936416185,-4,87,0.421596731510706,7.54545454545455,8.3,NA,NA,24,139,2,25.9,35.9
"331","L.Fournette",6,2022,"TB","PIT",21,63,0,3,-1.3316795353312,-0.0634133112062478,0,0,4.7268253968254,-1.47201192029658,119.880476811863,19.047619047619,6,6,38,1,100,0.162162162162162,-0.025089605734767,-7,45,0.382857380667701,6.33333333333333,6.33333333333333,NA,NA,27,101,1,16.1,22.1
"332","L.Fournette",7,2022,"TB","CAR",8,19,0,2.375,-6.16393456223886,-0.770491820279858,0,0,NA,NA,NA,NA,3,2,7,0,66.6666666666667,0.0625,-0.0334261838440111,-12,13,-0.867790881660767,2.33333333333333,3.5,NA,NA,10,26,0,2.6,4.6
