"","player_name","season","team","games","total_carries","total_rushing_yards","total_rushing_tds","rushing_yards_per_carry","rushing_yards_per_game","total_rushing_epa","rush_epa_per_att","avg_efficiency","total_targets","total_receptions","total_receiving_yards","total_receiving_tds","catch_rate","total_touches","total_scrimmage_yards","total_scrimmage_tds","scrimmage_yards_per_game","total_fantasy_points","fantasy_points_per_game"
"141","E.Benjamin",2022,"HOU",1,3,1,0,0.333333333333333,1,-1.69661352213006,-0.565537840710022,NA,0,0,0,0,NA,3,1,0,1,0.1,0.1
"142","E.Benjamin",2022,"NO",2,4,13,0,3.25,6.5,-0.91061684692977,-0.227654211732442,NA,1,1,9,0,100,5,22,0,11,3.2,1.6
"143","E.Demercado",2023,"ARI",11,58,284,2,4.89655172413793,25.8181818181818,-5.29673494500512,-0.0913230162931917,3.6735860104136,30,21,119,0,70,79,403,2,36.6363636363636,73.3,6.66363636363636
"144","E.Demercado",2024,"ARI",13,24,223,1,9.29166666666667,17.1538461538462,12.3622012627535,0.515091719281394,NA,20,16,104,0,80,40,327,1,25.1538461538462,54.7,4.20769230769231
"145","E.Dotson",2023,"LAC",1,4,6,0,1.5,6,-3.19679077283945,-0.799197693209862,NA,2,2,13,0,100,6,19,0,19,3.9,3.9
"146","E.Elliott",2022,"DAL",17,254,929,12,3.65748031496063,54.6470588235294,-16.8731250067216,-0.0664296260107149,4.31503799500822,29,20,108,0,68.9655172413793,274,1037,12,61,195.7,11.5117647058824
"147","E.Elliott",2023,"NE",17,184,642,3,3.48913043478261,37.7647058823529,-27.2827446409823,-0.148275786092295,4.25114237770101,65,51,313,2,78.4615384615385,235,955,5,56.1764705882353,174.5,10.2647058823529
"148","E.Elliott",2024,"DAL",15,74,226,3,3.05405405405405,15.0666666666667,-16.1425326355093,-0.218142332912287,3.89366176470588,15,12,69,0,80,86,295,3,19.6666666666667,57.5,3.83333333333333
"149","E.Gray",2023,"NYG",5,17,48,0,2.82352941176471,9.6,-7.89402783877449,-0.464354578751441,6.744,7,6,22,0,85.7142857142857,23,70,0,14,13,2.6
"150","E.Gray",2024,"NYG",10,14,31,0,2.21428571428571,3.1,-16.0598759765853,-1.14713399832752,NA,11,10,82,0,90.9090909090909,24,113,0,11.3,19.3,1.93
"151","E.Hull",2023,"IND",1,1,1,0,1,1,-1.48695376177784,-1.48695376177784,NA,1,1,6,0,100,2,7,0,7,1.7,1.7
"152","E.Mitchell",2022,"SF",7,68,332,2,4.88235294117647,47.4285714285714,2.63566436552214,0.0387597700812079,3.59563780568407,7,5,32,1,71.4285714285714,73,364,3,52,59.4,8.48571428571429
"153","E.Mitchell",2023,"SF",13,81,296,3,3.65432098765432,22.7692307692308,-10.9980503308761,-0.135778399146619,4.09395314407814,8,6,14,0,75,87,310,3,23.8461538461538,55,4.23076923076923
"154","E.Wilson",2023,"GB",7,26,121,0,4.65384615384615,17.2857142857143,-2.25543230469339,-0.086747396334361,NA,6,5,34,0,83.3333333333333,31,155,0,22.1428571428571,20.5,2.92857142857143
"155","E.Wilson",2024,"GB",18,106,508,4,4.79245283018868,28.2222222222222,7.13580693304547,0.0673189333306177,3.77824411661398,17,12,71,1,70.5882352941177,118,579,5,32.1666666666667,99.9,5.55
"156","G.Bernard",2022,"TB",2,8,28,0,3.5,14,-6.00159577042722,-0.750199471303403,NA,2,2,-1,0,100,10,27,0,13.5,4.7,2.35
"157","G.Brightwell",2022,"NYG",9,32,151,1,4.71875,16.7777777777778,-4.81303232231242,-0.150407260072263,3.293,8,5,39,0,62.5,37,190,1,21.1111111111111,30,3.33333333333333
"158","G.Brightwell",2023,"NYG",3,9,19,0,2.11111111111111,6.33333333333333,-3.89982102555223,-0.433313447283581,NA,7,5,47,0,71.4285714285714,14,66,0,22,11.6,3.86666666666667
"159","G.Edwards",2022,"BAL",10,99,472,3,4.76767676767677,47.2,1.22433480614563,0.0123670182438953,3.48533372183372,3,1,13,0,33.3333333333333,100,485,3,48.5,65.5,6.55
"160","G.Edwards",2023,"BAL",19,211,870,13,4.12322274881517,45.7894736842105,-11.4091243628118,-0.0540716794446056,3.77278591414126,16,14,195,0,87.5,225,1065,13,56.0526315789474,196.5,10.3421052631579
"161","G.Edwards",2024,"LAC",12,108,387,4,3.58333333333333,32.25,-15.0525525307252,-0.139375486395603,3.88694494527296,5,3,6,0,60,111,393,4,32.75,66.3,5.525
"162","G.Holani",2024,"SEA",2,3,10,0,3.33333333333333,5,-0.771828435012139,-0.257276145004046,NA,1,1,-1,0,100,4,9,0,4.5,1.9,0.95
"163","G.Igwebuike",2022,"SEA",1,3,4,0,1.33333333333333,4,-1.42175994894933,-0.47391998298311,NA,1,1,3,0,100,4,7,0,7,1.7,1.7
"164","H.Haskins",2022,"TEN",7,25,93,0,3.72,13.2857142857143,-2.45266898942646,-0.0981067595770583,4.86975,12,11,57,0,91.6666666666667,36,150,0,21.4285714285714,26,3.71428571428571
"165","H.Haskins",2024,"LAC",12,35,94,2,2.68571428571429,7.83333333333333,-2.74314257508377,-0.0783755021452505,4.72060606060606,4,3,49,1,75,38,143,3,11.9166666666667,33.3,2.775
"166","I.Abanikanda",2023,"NYJ",6,22,70,0,3.18181818181818,11.6666666666667,-2.94553341485929,-0.133887882493604,NA,11,7,43,0,63.6363636363636,29,113,0,18.8333333333333,18.3,3.05
"167","I.Davis",2024,"NYJ",9,30,174,1,5.8,19.3333333333333,4.41404169931775,0.147134723310592,4.17225,12,9,75,1,75,39,249,2,27.6666666666667,45.9,5.1
"168","I.Guerendo",2024,"SF",13,84,420,4,5,32.3076923076923,4.85206715553068,0.057762704232508,3.5131277889637,16,15,152,0,93.75,99,572,4,44,96.2,7.4
"169","I.Pacheco",2022,"KC",20,207,1027,6,4.96135265700483,51.35,-1.82246122959558,-0.00880416052944726,3.66446353112617,21,19,195,0,90.4761904761905,226,1222,6,61.1,173.2,8.66
"170","I.Pacheco",2023,"KC",18,286,1248,10,4.36363636363636,69.3333333333333,-24.5243893640582,-0.0857496131610425,3.92813674140272,61,56,304,2,91.8032786885246,342,1552,12,86.2222222222222,279.2,15.5111111111111
"171","I.Pacheco",2024,"KC",10,96,347,1,3.61458333333333,34.7,-16.7108623844979,-0.174071483171853,3.96528551136364,21,15,96,0,71.4285714285714,111,443,1,44.3,65.3,6.53
"172","I.Spiller",2022,"LAC",5,18,41,0,2.27777777777778,8.2,-7.11014819156844,-0.395008232864913,NA,3,3,13,0,100,21,54,0,10.8,8.4,1.68
"173","I.Spiller",2023,"LAC",9,37,96,0,2.59459459459459,10.6666666666667,-14.3609551987611,-0.38813392429084,4.8434,6,6,34,0,100,43,130,0,14.4444444444444,19,2.11111111111111
"174","J.Brooks",2024,"CAR",3,9,22,0,2.44444444444444,7.33333333333333,-2.77792557136854,-0.308658396818727,NA,3,3,23,0,100,12,45,0,15,7.5,2.5
"175","J.Chestnut",2022,"TEN",3,9,12,0,1.33333333333333,4,-4.98684971564217,-0.55409441284913,NA,3,3,41,0,100,12,53,0,17.6666666666667,8.3,2.76666666666667
"176","J.Chestnut",2024,"TEN",7,22,102,0,4.63636363636364,14.5714285714286,-3.37659132086965,-0.153481423675893,NA,3,2,11,0,66.6666666666667,24,113,0,16.1428571428571,13.3,1.9
"177","J.Conner",2022,"ARI",13,183,782,7,4.27322404371585,60.1538461538462,-2.47490814897124,-0.0135240882457445,4.24879530381651,58,46,300,1,79.3103448275862,229,1082,8,83.2307692307692,200.2,15.4
"178","J.Conner",2023,"ARI",13,208,1040,7,5,80,13.9430584581037,0.0670339348947293,3.9011347236527,33,27,165,2,81.8181818181818,235,1205,9,92.6923076923077,201.5,15.5
"179","J.Conner",2024,"ARI",16,236,1094,8,4.63559322033898,68.375,0.071571586060216,0.000303269432458542,3.95650657840454,55,47,414,1,85.4545454545455,283,1508,9,94.25,253.8,15.8625
"180","J.Cook",2022,"BUF",18,106,559,3,5.27358490566038,31.0555555555556,2.36975018808153,0.0223561338498257,3.45920032378371,32,21,180,1,65.625,127,739,4,41.0555555555556,116.9,6.49444444444444
"181","J.Cook",2023,"BUF",19,273,1262,2,4.62271062271062,66.421052631579,-8.78795592353489,-0.032190314738223,3.8193511462036,63,52,471,4,82.5396825396825,325,1733,6,91.2105263157895,257.3,13.5421052631579
"182","J.Cook",2024,"BUF",19,260,1281,19,4.92692307692308,67.421052631579,19.531934648141,0.0751228255697732,3.53029328906228,44,38,322,2,86.3636363636364,298,1603,21,84.3684210526316,324.3,17.0684210526316
"183","J.Corbin",2023,"NYG",1,1,1,0,1,1,1.84878979931818,1.84878979931818,NA,3,3,12,0,100,4,13,0,13,4.3,4.3
"184","J.Dobbins",2022,"BAL",9,105,582,2,5.54285714285714,64.6666666666667,8.3357670709022,0.0793882578181162,3.51096955462357,13,11,85,2,84.6153846153846,116,667,4,74.1111111111111,101.7,11.3
"185","J.Dobbins",2023,"BAL",1,8,22,1,2.75,22,-1.84059488767525,-0.230074360959406,NA,3,2,15,0,66.6666666666667,10,37,1,37,11.7,11.7
"186","J.Dobbins",2024,"LAC",14,204,931,9,4.56372549019608,66.5,1.58179798299046,0.00775391168132577,4.14632788575058,39,32,153,0,82.051282051282,236,1084,9,77.4285714285714,194.4,13.8857142857143
"187","J.Ford",2022,"CLE",2,8,12,0,1.5,6,-3.42909810991129,-0.428637263738911,NA,0,0,0,0,NA,8,12,0,6,1.2,0.6
"188","J.Ford",2023,"CLE",18,213,830,4,3.89671361502347,46.1111111111111,-41.1596137027955,-0.193237623017819,5.71080279104637,67,48,334,5,71.6417910447761,261,1164,9,64.6666666666667,220.4,12.2444444444444
"189","J.Ford",2024,"CLE",14,104,565,3,5.43269230769231,40.3571428571429,5.03220676237048,0.0483866034843315,4.14453539025503,43,37,225,0,86.046511627907,141,790,3,56.4285714285714,134,9.57142857142857
"190","J.Funk",2023,"IND",1,2,10,0,5,10,-0.883889150689356,-0.441944575344678,NA,1,1,12,0,100,3,22,0,22,3.2,3.2
"191","J.Gibbs",2023,"DET",18,211,1089,13,5.16113744075829,60.5,-5.90829683736763,-0.0280014068121689,4.25075447004767,85,63,410,1,74.1176470588235,274,1499,14,83.2777777777778,292.9,16.2722222222222
"192","J.Gibbs",2024,"DET",18,264,1517,18,5.74621212121212,84.2777777777778,40.4108765275634,0.153071501998346,3.75983947393277,74,58,567,3,78.3783783783784,322,2084,21,115.777777777778,390.4,21.6888888888889
"193","J.Hasty",2022,"JAX",15,50,230,2,4.6,15.3333333333333,-5.68694911466446,-0.113738982293289,5.58597943722944,28,21,133,1,75,71,363,3,24.2,75.3,5.02
"194","J.Hasty",2023,"JAX",1,0,0,0,NA,0,0,NA,NA,2,0,0,0,0,0,0,0,0,0,0
"195","J.Hasty",2024,"NE",9,20,69,0,3.45,7.66666666666667,-1.01269370431382,-0.050634685215691,NA,12,10,59,1,83.3333333333333,30,128,1,14.2222222222222,28.8,3.2
"196","J.Hill",2022,"BAL",14,49,262,0,5.3469387755102,18.7142857142857,-3.18598145133001,-0.0650200296189797,NA,14,14,68,0,100,63,330,0,23.5714285714286,45,3.21428571428571
"197","J.Hill",2023,"BAL",18,100,456,3,4.56,25.3333333333333,-0.645936148975552,-0.00645936148975552,5.21302552376485,48,34,251,1,70.8333333333333,134,707,4,39.2777777777778,126.7,7.03888888888889
"198","J.Hill",2024,"BAL",17,59,290,1,4.91525423728814,17.0588235294118,0.813173024565913,0.0137825936367104,NA,57,48,403,4,84.2105263157895,107,693,5,40.7647058823529,147.3,8.66470588235294
"199","J.Howard",2022,"NO",1,1,1,0,1,1,-0.476197482086718,-0.476197482086718,NA,0,0,0,0,NA,1,1,0,1,0.1,0.1
"200","J.Jackson",2022,"DET",12,42,170,1,4.04761904761905,14.1666666666667,-9.89926428315812,-0.235696768646622,NA,19,12,101,1,63.1578947368421,54,271,2,22.5833333333333,51.1,4.25833333333333
"201","J.Jacobs",2022,"LV",17,340,1653,12,4.86176470588235,97.2352941176471,-0.734085212900101,-0.00215907415558853,3.60186204758529,64,53,400,0,82.8125,393,2053,12,120.764705882353,328.3,19.3117647058824
"202","J.Jacobs",2023,"LV",13,233,805,6,3.4549356223176,61.9230769230769,-44.3192915947308,-0.190211551908716,4.30310682707709,54,37,296,0,68.5185185185185,270,1101,6,84.6923076923077,181.1,13.9307692307692
"203","J.Jacobs",2024,"GB",18,319,1410,16,4.42006269592476,78.3333333333333,-18.3426827516254,-0.057500572889108,3.76453743276337,46,39,382,1,84.7826086956522,358,1792,17,99.5555555555556,314.2,17.4555555555556
"204","J.Jefferson",2024,"DET",2,6,22,0,3.66666666666667,11,-0.785035908455029,-0.130839318075838,NA,1,1,10,0,100,7,32,0,16,4.2,2.1
"205","J.Kelley",2022,"LAC",13,76,307,2,4.03947368421053,23.6153846153846,0.852150318911299,0.0112125041962013,4.07914965986394,26,15,109,0,57.6923076923077,91,416,2,32,68.6,5.27692307692308
"206","J.Kelley",2023,"LAC",17,107,405,2,3.78504672897196,23.8235294117647,-26.1540332020189,-0.244430216841299,6.24838644688645,12,8,32,0,66.6666666666667,115,437,2,25.7058823529412,61.7,3.62941176470588
"207","J.Kelley",2024,"TEN",1,1,2,0,2,2,-0.386650822241791,-0.386650822241791,NA,0,0,0,0,NA,1,2,0,2,0.2,0.2
"208","J.Kibodi",2024,"CLE",1,5,24,0,4.8,24,-0.737081334460527,-0.147416266892105,NA,3,1,15,0,33.3333333333333,6,39,0,39,4.9,4.9
"209","J.Mason",2022,"SF",9,45,270,1,6,30,2.81292072922224,0.062509349538272,3.66553571428571,0,0,0,0,NA,45,270,1,30,33,3.66666666666667
"210","J.Mason",2023,"SF",9,40,206,3,5.15,22.8888888888889,5.64875688121538,0.141218922030384,2.6331884057971,4,3,31,0,75,43,237,3,26.3333333333333,44.7,4.96666666666667
"211","J.Mason",2024,"SF",12,153,789,3,5.15686274509804,65.75,-5.44239982114777,-0.0355712406610965,3.52948377951116,14,11,91,0,78.5714285714286,164,880,3,73.3333333333333,115,9.58333333333333
"212","J.McClellan",2024,"ATL",2,13,32,0,2.46153846153846,16,-7.10460604215041,-0.546508157088493,NA,0,0,0,0,NA,13,32,0,16,3.2,1.6
"213","J.McKinnon",2022,"KC",20,91,351,1,3.85714285714286,17.55,-12.6120392371959,-0.138593837771383,4.82530769230769,78,61,544,9,78.2051282051282,152,895,10,44.75,210.5,10.525
"214","J.McKinnon",2023,"KC",13,21,60,1,2.85714285714286,4.61538461538461,-0.0179227527287371,-0.000853464415654148,NA,34,27,207,4,79.4117647058823,48,267,5,20.5384615384615,87.86,6.75846153846154
"215","J.McKissic",2022,"WAS",8,22,95,0,4.31818181818182,11.875,-3.98311869439203,-0.181050849745092,NA,40,27,173,0,67.5,49,268,0,33.5,55.8,6.975
"216","J.McLaughlin",2023,"DEN",17,76,410,1,5.39473684210526,24.1176470588235,5.87916513410164,0.0773574359750216,NA,36,31,160,2,86.1111111111111,107,570,3,33.5294117647059,106,6.23529411764706
"217","J.McLaughlin",2024,"DEN",17,115,494,1,4.29565217391304,29.0588235294118,-2.71405068910099,-0.0236004407747912,4.87838793553467,28,25,76,2,89.2857142857143,140,570,3,33.5294117647059,98,5.76470588235294
"218","J.McNichols",2024,"WAS",16,60,270,5,4.5,16.875,7.14710472166117,0.119118412027686,NA,12,9,27,0,75,69,297,5,18.5625,70.7,4.41875
"219","J.Mims",2023,"NO",1,0,0,0,NA,0,0,NA,NA,2,0,0,0,0,0,0,0,0,0,0
"220","J.Mims",2024,"NO",7,20,70,0,3.5,10,-3.17677546018967,-0.158838773009484,NA,18,12,71,0,66.6666666666667,32,141,0,20.1428571428571,26.1,3.72857142857143
"221","J.Mixon",2022,"CIN",17,249,977,8,3.92369477911647,57.4705882352941,-10.7249958900275,-0.0430722726507129,4.65189672186895,85,68,491,2,80,317,1468,10,86.3529411764706,274.8,16.1647058823529
"222","J.Mixon",2023,"CIN",17,257,1034,9,4.02334630350195,60.8235294117647,-18.0473119154472,-0.0702230035620513,3.81669409156627,64,52,376,3,81.25,309,1410,12,82.9411764705882,267,15.7058823529412
"223","J.Mixon",2024,"HOU",16,288,1210,13,4.20138888888889,75.625,-15.8304424775801,-0.0549668141582643,4.93973168608254,57,39,334,1,68.421052631579,327,1544,14,96.5,275.4,17.2125
"224","J.Patterson",2022,"WAS",1,17,78,0,4.58823529411765,78,-1.09624081887108,-0.0644847540512401,3.32269230769231,1,0,0,0,0,17,78,0,78,7.8,7.8
"225","J.Robinson",2022,"JAX",7,81,340,3,4.19753086419753,48.5714285714286,-7.96942178628524,-0.0983879232874721,3.91384018097643,11,9,46,1,81.8181818181818,90,386,4,55.1428571428571,71.6,10.2285714285714
"226","J.Robinson",2022,"NYJ",4,29,85,0,2.93103448275862,21.25,-6.71914732726873,-0.23169473542306,4.17145833333333,3,2,5,1,66.6666666666667,31,90,1,22.5,17,4.25
"227","J.Robinson",2023,"GB",1,1,2,0,2,2,-0.481721363612451,-0.481721363612451,NA,1,1,-2,0,100,2,0,0,0,1,1
"228","J.Taylor",2022,"IND",11,192,861,4,4.484375,78.2727272727273,-28.6548071599877,-0.149243787291603,3.53971038501031,40,28,143,0,70,220,1004,4,91.2727272727273,146.4,13.3090909090909
"229","J.Taylor",2022,"NE",1,10,9,0,0.9,9,-5.49107612241642,-0.549107612241642,12.8155555555556,1,1,8,0,100,11,17,0,17,2.7,2.7
"230","J.Taylor",2023,"IND",10,169,741,7,4.38461538461539,74.1,-10.159002013305,-0.0601124379485502,3.60799256211231,23,19,153,1,82.6086956521739,188,894,8,89.4,156.4,15.64
"231","J.Taylor",2024,"HOU",3,10,44,0,4.4,14.6666666666667,-0.0250057432567701,-0.00250057432567701,NA,3,2,0,0,66.6666666666667,12,44,0,14.6666666666667,6.4,2.13333333333333
"232","J.Taylor",2024,"IND",14,303,1431,11,4.72277227722772,102.214285714286,-21.015317083567,-0.0693574821239836,3.66241023277839,31,18,136,1,58.0645161290323,321,1567,12,111.928571428571,246.7,17.6214285714286
"233","J.Ward",2022,"TEN",2,5,25,0,5,12.5,-0.873255413025618,-0.174651082605124,NA,3,2,7,0,66.6666666666667,7,32,0,16,5.2,2.6
"234","J.Ward",2023,"TEN",1,3,11,0,3.66666666666667,11,-1.81841936230194,-0.60613978743398,NA,0,0,0,0,NA,3,11,0,11,1.1,1.1
"235","J.Ward",2024,"PIT",2,5,22,0,4.4,11,0.204633340588771,0.0409266681177542,NA,0,0,0,0,NA,5,22,0,11,2.2,1.1
"236","J.Warren",2022,"PIT",16,77,379,1,4.92207792207792,23.6875,8.39019118724006,0.108963521912209,4.23638157894737,33,28,214,0,84.8484848484848,105,593,1,37.0625,93.3,5.83125
"237","J.Warren",2023,"PIT",18,157,822,4,5.23566878980892,45.6666666666667,-4.36250913621306,-0.0277866823962615,3.69166439666416,76,63,386,0,82.8947368421053,220,1208,4,67.1111111111111,203.8,11.3222222222222
"238","J.Warren",2024,"PIT",16,122,517,1,4.23770491803279,32.3125,-14.1292548368015,-0.115813564236078,3.70919163821312,52,42,329,0,80.7692307692308,164,846,1,52.875,130.6,8.1625
"239","J.Wilkins",2022,"IND",4,13,58,0,4.46153846153846,14.5,-1.31315452896524,-0.10101188684348,NA,8,6,29,0,75,19,87,0,21.75,14.7,3.675
"240","J.Williams",2022,"DEN",4,47,204,0,4.34042553191489,51,-6.31136679562042,-0.134284399906817,4.39728795840175,22,16,76,0,72.7272727272727,63,280,0,70,42,10.5
"241","J.Williams",2022,"DET",17,262,1066,17,4.06870229007634,62.7058823529412,-26.0265208153877,-0.0993378657075868,3.75636923222107,16,12,73,0,75,274,1139,17,67,225.9,13.2882352941176
"242","J.Williams",2022,"WAS",7,37,152,0,4.10810810810811,21.7142857142857,-7.74118973047007,-0.209221344066759,6.3628125,10,7,40,0,70,44,192,0,27.4285714285714,26.2,3.74285714285714
"243","J.Williams",2023,"DEN",16,217,774,3,3.5668202764977,48.375,-37.9041038689783,-0.174673289718794,4.65529435878217,58,47,228,2,81.0344827586207,264,1002,5,62.625,179.2,11.2
"244","J.Williams",2023,"NO",13,106,306,1,2.88679245283019,23.5384615384615,-26.2487587626612,-0.247629799647748,4.84809918505267,20,18,62,0,90,124,368,1,28.3076923076923,60.8,4.67692307692308
"245","J.Williams",2023,"WAS",1,1,-2,0,-2,-2,-0.994746600277722,-0.994746600277722,NA,1,0,0,0,0,1,-2,0,-2,-0.2,-0.2
"246","J.Williams",2024,"DEN",18,146,542,4,3.71232876712329,30.1111111111111,-24.8372960578792,-0.170118466149857,4.54250201247911,72,54,360,0,75,200,902,4,50.1111111111111,164.2,9.12222222222223
"247","J.Williams",2024,"NO",13,48,164,1,3.41666666666667,12.6153846153846,-9.67190718204231,-0.201498066292548,4.41157894736842,11,9,57,0,81.8181818181818,57,221,1,17,37.1,2.85384615384615
"248","J.Wilson",2022,"MIA",9,94,415,4,4.41489361702128,46.1111111111111,8.47127258200447,0.090119921085154,4.86944658119658,28,13,107,1,46.4285714285714,107,522,5,58,95.2,10.5777777777778
"249","J.Wilson",2022,"SF",8,92,468,2,5.08695652173913,58.5,-3.80092950290418,-0.0413144511185237,3.3069059041184,13,10,91,0,76.9230769230769,102,559,2,69.875,73.9,9.2375
"250","J.Wilson",2023,"MIA",10,41,188,0,4.58536585365854,18.8,-0.923272557498422,-0.0225188428658152,3.59571428571429,19,15,91,0,78.9473684210526,56,279,0,27.9,42.9,4.29
"251","J.Wilson",2024,"MIA",7,16,57,0,3.5625,8.14285714285714,-4.62643494537559,-0.289152184085975,NA,3,3,19,0,100,19,76,0,10.8571428571429,10.6,1.51428571428571
"252","J.Wright",2024,"MIA",13,68,249,0,3.66176470588235,19.1538461538462,-20.3124552579829,-0.298712577323279,3.48302325581395,6,3,8,0,50,71,257,0,19.7692307692308,26.7,2.05384615384615
"253","K.Drake",2022,"BAL",12,109,482,4,4.42201834862385,40.1666666666667,-12.4995593839561,-0.114674856733542,9.22860378943536,26,17,89,1,65.3846153846154,126,571,5,47.5833333333333,104.1,8.675
"254","K.Drake",2023,"BAL",1,1,0,0,0,0,-0.520651209750213,-0.520651209750213,NA,3,2,31,0,66.6666666666667,3,31,0,31,3.1,3.1
"255","K.Drake",2023,"GB",1,1,0,0,0,0,-0.38270552479662,-0.38270552479662,NA,0,0,0,0,NA,1,0,0,0,0,0
"256","K.Gainwell",2022,"PHI",20,86,421,5,4.8953488372093,21.05,21.3851745778083,0.248664820672189,3.12208333333333,38,30,224,0,78.9473684210526,116,645,5,32.25,124.5,6.225
"257","K.Gainwell",2023,"PHI",17,88,367,2,4.17045454545455,21.5882352941176,-15.1692800327801,-0.172378182190683,3.64009259259259,39,32,193,0,82.051282051282,120,560,2,32.9411764705882,100.68,5.92235294117647
"258","K.Gainwell",2024,"PHI",20,88,332,1,3.77272727272727,16.6,-13.6306470808123,-0.154893716827412,7.91598214285714,25,19,142,0,76,107,474,1,23.7,72.4,3.62
"259","K.Harris",2022,"NE",5,18,52,1,2.88888888888889,10.4,-1.94094609777676,-0.107830338765376,NA,0,0,0,0,NA,18,52,1,10.4,11.2,2.24
"260","K.Harris",2023,"NE",4,16,65,1,4.0625,16.25,-2.28036905411864,-0.142523065882415,NA,3,3,58,0,100,19,123,1,30.75,21.3,5.325
"261","K.Herbert",2022,"CHI",13,129,731,4,5.66666666666667,56.2307692307692,1.17196801237346,0.00908502335173223,3.44283279038115,12,9,57,1,75,138,788,5,60.6153846153846,117.8,9.06153846153846
"262","K.Herbert",2023,"CHI",12,132,611,2,4.62878787878788,50.9166666666667,-2.62244654025513,-0.019867019244357,3.96883842622136,31,20,134,1,64.5161290322581,152,745,3,62.0833333333333,112.5,9.375
"263","K.Herbert",2024,"CHI",3,8,16,1,2,5.33333333333333,3.46308733976912,0.43288591747114,NA,2,2,4,0,100,10,20,1,6.66666666666667,10,3.33333333333333
"264","K.Herbert",2024,"CIN",5,28,114,0,4.07142857142857,22.8,-1.40933737298851,-0.0503334776067324,3.43101449275362,9,8,21,0,88.8888888888889,36,135,0,27,21.5,4.3
"265","K.Hill",2022,"GB",1,1,7,0,7,7,0.546071149292402,0.546071149292402,NA,0,0,0,0,NA,1,7,0,7,0.7,0.7
"266","K.Hunt",2022,"CLE",17,123,468,3,3.80487804878049,27.5294117647059,-11.557620754056,-0.0939643963744392,3.92257720647565,44,35,210,1,79.5454545454545,158,678,4,39.8823529411765,126.8,7.45882352941177
"267","K.Hunt",2023,"CLE",16,143,437,10,3.05594405594406,27.3125,-5.76359297252063,-0.0403048459616827,4.361754955195,27,20,93,1,74.0740740740741,163,530,11,33.125,139,8.6875
"268","K.Hunt",2024,"KC",16,228,845,9,3.70614035087719,52.8125,2.75300599353561,0.0120745876909456,3.80434005748003,35,26,189,0,74.2857142857143,254,1034,9,64.625,183.4,11.4625
"269","K.Ingram",2022,"ARI",10,27,60,1,2.22222222222222,6,-9.23134566671797,-0.341901691359925,NA,5,4,21,0,80,31,81,1,8.1,18.1,1.81
"270","K.Ingram",2023,"ARI",7,35,74,0,2.11428571428571,10.5714285714286,-11.3167110374243,-0.323334601069265,4.25925,4,4,26,0,100,39,100,0,14.2857142857143,14,2
"271","K.McIntosh",2024,"SEA",7,31,172,0,5.54838709677419,24.5714285714286,1.48807978018885,0.0480025735544792,NA,4,3,22,0,75,34,194,0,27.7142857142857,22.4,3.2
"272","K.Miller",2023,"NO",7,41,156,1,3.80487804878049,22.2857142857143,-3.09782426408492,-0.0755566893679249,4.57088670862643,11,10,117,0,90.9090909090909,51,273,1,39,43.3,6.18571428571429
"273","K.Miller",2024,"NO",6,39,148,1,3.7948717948718,24.6666666666667,-5.37066567892907,-0.137709376382797,7.24125,8,5,33,0,62.5,44,181,1,30.1666666666667,29.1,4.85
"274","K.Mitchell",2023,"BAL",7,47,396,2,8.42553191489362,56.5714285714286,17.4030145683791,0.370276905710195,NA,11,9,93,0,81.8181818181818,56,489,2,69.8571428571429,69.9,9.98571428571429
"275","K.Mitchell",2024,"BAL",2,15,30,0,2,15,-5.21328950952739,-0.347552633968492,7.1515,1,1,28,0,100,16,58,0,29,6.8,3.4
"276","K.Nwangwu",2022,"MIN",3,9,14,0,1.55555555555556,4.66666666666667,-4.24055263578984,-0.47117251508776,NA,2,2,21,0,100,11,35,0,11.6666666666667,11.5,3.83333333333333
"277","K.Nwangwu",2023,"MIN",3,5,13,0,2.6,4.33333333333333,-0.822951464913785,-0.164590292982757,NA,0,0,0,0,NA,5,13,0,4.33333333333333,1.3,0.433333333333333
"278","K.Nwangwu",2024,"NYJ",1,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,6,6
"279","K.Vaughn",2022,"TB",5,17,53,0,3.11764705882353,10.6,-2.99027192313224,-0.175898348419544,NA,4,3,19,0,75,20,72,0,14.4,10.2,2.04
"280","K.Vaughn",2023,"TB",5,24,42,0,1.75,8.4,-11.1368328029639,-0.464034700123496,NA,5,2,2,0,40,26,44,0,8.8,6.4,1.28
"281","K.Vaughn",2024,"SF",1,2,4,0,2,4,-0.63253441057168,-0.31626720528584,NA,0,0,0,0,NA,2,4,0,4,0.4,0.4
"282","K.Vidal",2024,"LAC",9,43,155,0,3.6046511627907,17.2222222222222,-8.4080203021891,-0.195535355864863,NA,9,5,62,1,55.5555555555556,48,217,1,24.1111111111111,32.7,3.63333333333333
"283","K.Walker",2022,"SEA",16,243,1113,10,4.58024691358025,69.5625,-13.0574996133708,-0.0537345663101681,5.26276767772428,36,28,168,0,77.7777777777778,271,1281,10,80.0625,216.1,13.50625
"284","K.Walker",2023,"SEA",15,219,905,8,4.1324200913242,60.3333333333333,-9.32750174283865,-0.0425913321590806,4.71530839793922,37,29,259,1,78.3783783783784,248,1164,9,77.6,199.4,13.2933333333333
