"playerId","name","position","team","season","age","experience","jersey_number","height","weight","college","status","contract_status","contractYearsRemaining","marketValue","overallRating","annualSalary","positionImportance","ageTier","isRookie","isVeteran","isActive","hasInjuryConcerns","durabilityScore","entry_year","rookie_year"
"Josh_Myers_GB_2024","Josh Myers","OL","GB",2024,26,3,71,"77",312,"Ohio State","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Creed_Humphrey_KC_2024","Creed Humphrey","OL","KC",2024,25,3,52,"76",316,"Oklahoma","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Benjamin_St-Juste_WAS_2024","Benjamin St-Juste","DB","WAS",2024,27,3,25,"75",205,"Minnesota","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Dyami_Brown_WAS_2024","Dyami Brown","WR","WAS",2024,25,3,2,"72",185,"North Carolina","ACT","rookie",2,17,86,1.4,0.75,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"John_Bates_WAS_2024","John Bates","TE","WAS",2024,27,3,87,"78",256,"Boise State","ACT","rookie",2,10.2,86,0.8,0.55,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Camryn_Bynum_MIN_2024","Camryn Bynum","DB","MIN",2024,26,3,24,"72",195,"California","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Tylan_Wallace_BAL_2024","Tylan Wallace","WR","BAL",2024,25,3,16,"71",190,"Oklahoma State","ACT","rookie",2,17,86,1.4,0.75,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Ihmir_Smith-Marsette_NYG_2024","Ihmir Smith-Marsette","WR","NYG",2024,25,3,87,"73",179,"Iowa","ACT","rookie",2,17,86,1.4,0.75,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Brenden_Jaimes_LAC_2024","Brenden Jaimes","OL","LAC",2024,25,3,64,"77",300,"Nebraska","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Noah_Gray_KC_2024","Noah Gray","TE","KC",2024,25,3,83,"75",240,"Duke","ACT","rookie",2,10.2,86,0.8,0.55,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Darrick_Forrest_WAS_2024","Darrick Forrest","DB","WAS",2024,25,3,22,"71",200,"Cincinnati","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Tedarrell_Slaton_GB_2024","Tedarrell Slaton","DL","GB",2024,27,3,93,"76",340,"Florida","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"K.J._Britt_TB_2024","K.J. Britt","LB","TB",2024,25,3,52,"72",228,"Auburn","ACT","rookie",2,10.2,86,0.8,0.6,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Shemar_Jean-Charles_NO_2024","Shemar Jean-Charles","DB","NO",2024,26,3,27,"70",190,"Appalachian State","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Simi_Fehoko_LAC_2024","Simi Fehoko","WR","LAC",2024,27,3,87,"76",227,"Stanford","ACT","rookie",2,17,86,1.4,0.75,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Nick_Niemann_LAC_2024","Nick Niemann","LB","LAC",2024,27,3,31,"75",235,"Iowa","ACT","rookie",2,10.2,86,0.8,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Stone_Forsythe_SEA_2024","Stone Forsythe","OL","SEA",2024,27,3,78,"80",332,"Florida","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Cole_Van_Lanen_JAX_2024","Cole Van Lanen","OL","JAX",2024,26,3,70,"76",312,"Wisconsin","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Isaiah_McDuffie_GB_2024","Isaiah McDuffie","LB","GB",2024,25,3,58,"73",224,"Boston College","ACT","rookie",2,10.2,86,0.8,0.6,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Trey_Smith_KC_2024","Trey Smith","OL","KC",2024,25,3,65,"78",325,"Tennessee","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Israel_Mukuamu_DAL_2024","Israel Mukuamu","DB","DAL",2024,25,3,24,"76",205,"South Carolina","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Grant_Stuard_IND_2024","Grant Stuard","LB","IND",2024,26,3,41,"71",225,"Houston","ACT","rookie",2,10.2,86,0.8,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Josh_Pederson_JAX_2024","Josh Pederson","TE","JAX",2024,27,3,87,"77",235,"Louisiana-Monroe","ACT","rookie",2,10.2,86,0.8,0.55,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Devon_Key_DEN_2024","Devon Key","DB","DEN",2024,27,3,26,"72",210,"Western Kentucky","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Naquan_Jones_ARI_2024","Naquan Jones","DL","ARI",2024,26,3,96,"75",340,"Michigan State","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Caleb_Johnson_JAX_2024","Caleb Johnson","LB","JAX",2024,26,3,57,"74",220,"Houston Baptist","ACT","rookie",2,10.2,86,0.8,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Sam_Kamara_CLE_2024","Sam Kamara","LB","CLE",2024,27,3,92,"72",275,"Stony Brook","ACT","rookie",2,10.2,86,0.8,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Charles_Snowden_LV_2024","Charles Snowden","DL","LV",2024,26,3,49,"79",235,"Virginia","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Amen_Ogbongbemiga_CHI_2024","Amen Ogbongbemiga","LB","CHI",2024,26,3,45,"72",235,"Oklahoma State","ACT","rookie",2,10.2,86,0.8,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Adam_Prentice_NO_2024","Adam Prentice","RB","NO",2024,27,3,46,"72",245,"South Carolina","ACT","rookie",2,12.8,86,1,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Kayode_Awosika_DET_2024","Kayode Awosika","OL","DET",2024,26,3,74,"75",315,"Buffalo","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Jack_Stoll_MIA_2024","Jack Stoll","TE","MIA",2024,26,3,80,"76",260,"Nebraska","ACT","rookie",2,10.2,86,0.8,0.55,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Brock_Wright_DET_2024","Brock Wright","TE","DET",2024,26,3,89,"77",255,"Notre Dame","ACT","rookie",2,10.2,86,0.8,0.55,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Ryan_McCollum_PIT_2024","Ryan McCollum","OL","PIT",2024,26,3,62,"77",300,"Texas A&amp;M","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Jake_Curhan_CHI_2024","Jake Curhan","OL","CHI",2024,26,3,73,"78",330,"California","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Jon_Rhattigan_CAR_2024","Jon Rhattigan","LB","CAR",2024,25,3,49,"72",245,"Army","ACT","rookie",2,10.2,86,0.8,0.6,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Christian_Elliss_NE_2024","Christian Elliss","LB","NE",2024,25,3,53,"74",233,"Idaho","ACT","rookie",2,10.2,86,0.8,0.6,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Riley_Patterson_ATL_2024","Riley Patterson","K","ATL",2024,25,3,37,"72",190,"Memphis","ACT","rookie",2,3.4,86,0.3,0.2,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Feleipe_Franks_CAR_2024","Feleipe Franks","TE","CAR",2024,27,3,84,"78",245,"Arkansas","ACT","rookie",2,10.2,86,0.8,0.55,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Ryan_Neuzil_ATL_2024","Ryan Neuzil","OL","ATL",2024,27,3,64,"75",290,"Appalachian State","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Isaiahh_Loudermilk_PIT_2024","Isaiahh Loudermilk","DL","PIT",2024,27,3,92,"79",293,"Wisconsin","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Tutu_Atwell_LA_2024","Tutu Atwell","WR","LA",2024,25,3,5,"69",153,"Louisville","ACT","rookie",2,17,86,1.4,0.75,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Ben_Skowronek_PIT_2024","Ben Skowronek","WR","PIT",2024,27,3,15,"75",220,"Notre Dame","ACT","rookie",2,17,86,1.4,0.75,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Jackson_Carman_MIA_2024","Jackson Carman","OL","MIA",2024,24,3,76,"77",345,"Clemson","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Dan_Moore_Jr._PIT_2024","Dan Moore Jr.","OL","PIT",2024,26,3,65,"77",315,"Texas A&amp;M","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Buddy_Johnson_DAL_2024","Buddy Johnson","LB","DAL",2024,25,3,57,"74",240,"Texas A&amp;M","ACT","rookie",2,10.2,86,0.8,0.6,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Pat_Surtain_II_DEN_2024","Pat Surtain II","DB","DEN",2024,24,3,2,"74",203,"Alabama","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Rhamondre_Stevenson_NE_2024","Rhamondre Stevenson","RB","NE",2024,26,3,38,"72",246,"Oklahoma","ACT","rookie",2,12.8,86,1,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Kylen_Granson_IND_2024","Kylen Granson","TE","IND",2024,26,3,83,"75",235,"Southern Methodist","ACT","rookie",2,10.2,86,0.8,0.55,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Jaelon_Darden_SEA_2024","Jaelon Darden","WR","SEA",2024,25,3,1,"68",174,"North Texas","ACT","rookie",2,17,86,1.4,0.75,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Sam_Ehlinger_IND_2024","Sam Ehlinger","QB","IND",2024,26,3,4,"74",235,"Texas","ACT","rookie",2,29.8,89,2.4,1,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Penei_Sewell_DET_2024","Penei Sewell","OL","DET",2024,24,3,58,"77",325,"Oregon","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Jay_Tufele_CIN_2024","Jay Tufele","DL","CIN",2024,25,3,97,"75",305,"Southern California","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Tommy_Togiai_HOU_2024","Tommy Togiai","DL","HOU",2024,25,3,72,"74",300,"Ohio State","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Marco_Wilson_CIN_2024","Marco Wilson","DB","CIN",2024,25,3,42,"72",191,"Florida","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Tre_Brown_SEA_2024","Tre Brown","DB","SEA",2024,27,3,22,"70",186,"Oklahoma","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Josh_Ball_NO_2024","Josh Ball","OL","NO",2024,26,3,79,"80",309,"Marshall","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Luke_Farrell_JAX_2024","Luke Farrell","TE","JAX",2024,27,3,89,"77",258,"Ohio State","ACT","rookie",2,10.2,86,0.8,0.55,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Damar_Hamlin_BUF_2024","Damar Hamlin","DB","BUF",2024,26,3,3,"72",195,"Pittsburgh","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Najee_Harris_PIT_2024","Najee Harris","RB","PIT",2024,26,3,22,"73",230,"Alabama","ACT","rookie",2,12.8,86,1,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Pat_Freiermuth_PIT_2024","Pat Freiermuth","TE","PIT",2024,26,3,88,"77",258,"Penn State","ACT","rookie",2,10.2,86,0.8,0.55,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Davis_Mills_HOU_2024","Davis Mills","QB","HOU",2024,26,3,10,"76",225,"Stanford","ACT","rookie",2,29.8,89,2.4,1,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Ja'Marr_Chase_CIN_2024","Ja'Marr Chase","WR","CIN",2024,24,3,1,"72",200,"Louisiana State","ACT","rookie",2,17,86,1.4,0.75,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Eric_Stokes_GB_2024","Eric Stokes","DB","GB",2024,25,3,21,"72",190,"Georgia","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Joseph_Ossai_CIN_2024","Joseph Ossai","DL","CIN",2024,24,3,58,"76",253,"Texas","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Bobby_Brown_III_LA_2024","Bobby Brown III","DL","LA",2024,24,3,95,"76",325,"Texas A&amp;M","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Robert_Rochell_GB_2024","Robert Rochell","DB","GB",2024,26,3,22,"72",195,"Central Arkansas","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Larry_Borom_CHI_2024","Larry Borom","OL","CHI",2024,25,3,75,"77",332,"Missouri","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Khalil_Herbert_CIN_2024","Khalil Herbert","RB","CIN",2024,26,3,34,"69",212,"Virginia Tech","ACT","rookie",2,12.8,86,1,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Khyiris_Tonga_ARI_2024","Khyiris Tonga","DL","ARI",2024,28,3,95,"76",340,"Brigham Young","ACT","rookie",2,7.7,86,0.6,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"DeVonta_Smith_PHI_2024","DeVonta Smith","WR","PHI",2024,26,3,6,"72",165,"Alabama","ACT","rookie",2,17,86,1.4,0.75,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Greg_Rousseau_BUF_2024","Greg Rousseau","DL","BUF",2024,24,3,50,"78",253,"Miami","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Milton_Williams_PHI_2024","Milton Williams","DL","PHI",2024,25,3,93,"75",278,"Louisiana Tech","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Kenneth_Gainwell_PHI_2024","Kenneth Gainwell","RB","PHI",2024,25,3,14,"69",191,"Memphis","ACT","rookie",2,12.8,86,1,0.5,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Michael_Carter_ARI_2024","Michael Carter","RB","ARI",2024,25,3,22,"68",200,"North Carolina","ACT","rookie",2,12.8,86,1,0.5,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Payton_Turner_NO_2024","Payton Turner","DL","NO",2024,25,3,98,"78",270,"Houston","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Kyle_Trask_TB_2024","Kyle Trask","QB","TB",2024,26,3,2,"77",240,"Florida","ACT","rookie",2,29.8,89,2.4,1,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Landon_Young_NO_2024","Landon Young","OL","NO",2024,27,3,67,"79",305,"Kentucky","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Micah_Parsons_DAL_2024","Micah Parsons","DL","DAL",2024,25,3,11,"75",245,"Penn State","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Zaven_Collins_ARI_2024","Zaven Collins","LB","ARI",2024,25,3,25,"76",260,"Tulsa","ACT","rookie",2,10.2,86,0.8,0.6,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Odafe_Oweh_BAL_2024","Odafe Oweh","LB","BAL",2024,26,3,99,"77",252,"Penn State","ACT","rookie",2,10.2,86,0.8,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Andre_Cisco_JAX_2024","Andre Cisco","DB","JAX",2024,24,3,5,"72",203,"Syracuse","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Osa_Odighizuwa_DAL_2024","Osa Odighizuwa","DL","DAL",2024,26,3,97,"74",280,"UCLA","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Mitchell_Fraboni_DEN_2024","Mitchell Fraboni","LS","DEN",2024,28,3,48,"74",223,"Arizona State","ACT","rookie",2,7.7,86,0.6,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Justin_Fields_PIT_2024","Justin Fields","QB","PIT",2024,25,3,2,"75",223,"Ohio State","ACT","rookie",2,29.8,89,2.4,1,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Avery_Williams_ATL_2024","Avery Williams","RB","ATL",2024,26,3,26,"69",195,"Boise State","ACT","rookie",2,12.8,86,1,0.5,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Jonathon_Cooper_DEN_2024","Jonathon Cooper","LB","DEN",2024,26,3,0,"76",257,"Ohio State","ACT","rookie",2,10.2,86,0.8,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Levi_Onwuzurike_DET_2024","Levi Onwuzurike","DL","DET",2024,26,3,91,"75",293,"Washington","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Terrace_Marshall_Jr._LV_2024","Terrace Marshall Jr.","WR","LV",2024,24,3,80,"74",200,"Louisiana State","ACT","rookie",2,17,86,1.4,0.75,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Drew_Dalman_ATL_2024","Drew Dalman","OL","ATL",2024,26,3,67,"75",300,"Stanford","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Richie_Grant_ATL_2024","Richie Grant","DB","ATL",2024,27,3,27,"72",194,"Central Florida","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Tre'von_Moehrig_LV_2024","Tre'von Moehrig","DB","LV",2024,25,3,7,"74",202,"Texas Christian","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Amon-Ra_St._Brown_DET_2024","Amon-Ra St. Brown","WR","DET",2024,25,3,14,"72",195,"Southern California","ACT","rookie",2,17,86,1.4,0.75,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Joe_Tryon-Shoyinka_TB_2024","Joe Tryon-Shoyinka","LB","TB",2024,25,3,9,"77",262,"Washington","ACT","rookie",2,10.2,86,0.8,0.6,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Brady_Christensen_CAR_2024","Brady Christensen","OL","CAR",2024,28,3,70,"78",297,"Brigham Young","ACT","rookie",2,7.7,86,0.6,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Kyle_Pitts_ATL_2024","Kyle Pitts","TE","ATL",2024,24,3,8,"78",250,"Florida","ACT","rookie",2,10.2,86,0.8,0.55,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Mac_Jones_JAX_2024","Mac Jones","QB","JAX",2024,26,3,10,"75",214,"Alabama","ACT","rookie",2,29.8,89,2.4,1,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Travis_Etienne_JAX_2024","Travis Etienne","RB","JAX",2024,25,3,1,"70",200,"Clemson","ACT","rookie",2,12.8,86,1,0.5,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Tyson_Campbell_JAX_2024","Tyson Campbell","DB","JAX",2024,24,3,3,"73",185,"Georgia","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Spencer_Brown_BUF_2024","Spencer Brown","OL","BUF",2024,26,3,79,"80",321,"Northern Iowa","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Ben_Cleveland_BAL_2024","Ben Cleveland","OL","BAL",2024,26,3,66,"78",344,"Georgia","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Alijah_Vera-Tucker_NYJ_2024","Alijah Vera-Tucker","OL","NYJ",2024,25,3,75,"77",310,"Southern California","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Elijah_Moore_CLE_2024","Elijah Moore","WR","CLE",2024,24,3,8,"70",184,"Mississippi","ACT","rookie",2,17,86,1.4,0.75,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Chauncey_Golston_DAL_2024","Chauncey Golston","DL","DAL",2024,26,3,99,"77",270,"Iowa","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Trey_Sermon_IND_2024","Trey Sermon","RB","IND",2024,25,3,27,"72",215,"Ohio State","ACT","rookie",2,12.8,86,1,0.5,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Robert_Hainsey_TB_2024","Robert Hainsey","OL","TB",2024,26,3,70,"76",295,"Notre Dame","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Brandon_Stephens_BAL_2024","Brandon Stephens","DB","BAL",2024,27,3,21,"73",206,"Southern Methodist","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Divine_Deablo_LV_2024","Divine Deablo","LB","LV",2024,26,3,5,"75",223,"Virginia Tech","ACT","rookie",2,10.2,86,0.8,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Ifeatu_Melifonwu_DET_2024","Ifeatu Melifonwu","DB","DET",2024,25,3,6,"75",213,"Syracuse","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Ernest_Jones_SEA_2024","Ernest Jones","LB","SEA",2024,25,3,13,"74",230,"South Carolina","ACT","rookie",2,10.2,86,0.8,0.6,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Baron_Browning_ARI_2024","Baron Browning","LB","ARI",2024,25,3,53,"75",240,"Ohio State","ACT","rookie",2,10.2,86,0.8,0.6,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Javonte_Williams_DEN_2024","Javonte Williams","RB","DEN",2024,24,3,33,"70",220,"North Carolina","ACT","rookie",2,12.8,86,1,0.5,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Jevon_Holland_MIA_2024","Jevon Holland","DB","MIA",2024,24,3,8,"73",196,"Oregon","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Monty_Rice_NE_2024","Monty Rice","LB","NE",2024,25,3,45,"72",233,"Georgia","ACT","rookie",2,10.2,86,0.8,0.6,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Quinn_Meinerz_DEN_2024","Quinn Meinerz","OL","DEN",2024,26,3,77,"75",320,"Wisconsin-Whitewater","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Landon_Dickerson_PHI_2024","Landon Dickerson","OL","PHI",2024,26,3,69,"78",325,"Alabama","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Chazz_Surratt_NYJ_2024","Chazz Surratt","LB","NYJ",2024,27,3,55,"74",228,"North Carolina","ACT","rookie",2,10.2,86,0.8,0.6,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Hunter_Long_LA_2024","Hunter Long","TE","LA",2024,26,3,84,"77",253,"Boston College","ACT","rookie",2,10.2,86,0.8,0.55,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Tommy_Tremble_CAR_2024","Tommy Tremble","TE","CAR",2024,24,3,82,"76",248,"Notre Dame","ACT","rookie",2,10.2,86,0.8,0.55,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Rashawn_Slater_LAC_2024","Rashawn Slater","OL","LAC",2024,25,3,70,"76",305,"Northwestern","ACT","rookie",2,8.5,86,0.7,0.4,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Liam_Eichenberg_MIA_2024","Liam Eichenberg","OL","MIA",2024,26,3,74,"78",308,"Notre Dame","ACT","rookie",2,8.5,86,0.7,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Trey_Lance_DAL_2024","Trey Lance","QB","DAL",2024,24,3,19,"76",226,"North Dakota State","ACT","rookie",2,29.8,89,2.4,1,"young",FALSE,TRUE,TRUE,FALSE,85,2021,2021
"Dee_Alford_ATL_2024","Dee Alford","DB","ATL",2024,27,4,20,"71",170,"Tusculum","ACT","extension",2,9,88,1.1,0.4,"prime",FALSE,TRUE,TRUE,FALSE,85,2020,2022
"Elijah_Garcia_NYG_2024","Elijah Garcia","DL","NYG",2024,26,2,90,"77",302,"Rice","ACT","rookie",2,8,84,0.6,0.4,"prime",FALSE,FALSE,TRUE,FALSE,85,2022,2022
"Keir_Thomas_LA_2024","Keir Thomas","LB","LA",2024,26,2,96,"74",275,"Florida State","ACT","rookie",2,9.6,84,0.8,0.6,"prime",FALSE,FALSE,TRUE,FALSE,85,2022,2022
"Jordan_Davis_PHI_2024","Jordan Davis","DL","PHI",2024,24,2,90,"78",340,"Georgia","ACT","rookie",2,8,84,0.6,0.4,"young",FALSE,FALSE,TRUE,FALSE,85,2022,2022
"Quay_Walker_GB_2024","Quay Walker","LB","GB",2024,24,2,7,"76",240,"Georgia","ACT","rookie",2,9.6,84,0.8,0.6,"young",FALSE,FALSE,TRUE,FALSE,85,2022,2022
