player_id,player_name,position,team,height,weight,years_exp,rookie_year,birth_date,college
00-0035292,David Long,LB,MIA,71,224,4,2019,1996-10-12,West Virginia
00-0035294,Blessuan Austin,DB,ATL,73,198,4,2019,1996-07-19,Rutgers
00-0035295,Isaiah Prince,OL,ATL,79,305,4,2019,1997-07-29,Ohio State
00-0035298,Scott Miller,WR,ATL,69,174,4,2019,1997-07-31,Bowling Green
00-0035300,Dennis Daley,OL,ARI,78,324,4,2019,1996-08-07,South Carolina
00-0035301,Donovan Wilson,DB,DAL,72,204,4,2019,1995-02-21,Texas A&amp;M
00-0035307,Jimmy Moreland,DB,NYJ,71,182,4,2019,1995-08-26,James Madison
00-0035308,Tommy Sweeney,TE,NYG,77,251,4,2019,1995-07-01,Boston College
00-0035309,Alize Mack,TE,TEN,77,247,4,2019,1997-03-29,Notre Dame
00-0035311,Myles Gaskin,RB,MIN,70,200,4,2019,1997-02-15,Washington
00-0035315,Cortez Broughton,DL,BUF,74,293,4,2019,1996-09-02,Cincinnati
00-0035316,Kaden Elliss,LB,ATL,75,240,4,2019,1995-06-10,Idaho
00-0035317,Joshua Miles,OL,NYG,77,314,4,2019,1996-01-04,Morgan State
00-0035328,Matt Nelson,OL,DET,79,299,4,2019,1995-12-19,Iowa
00-0035329,Donald Parham,TE,LAC,80,237,4,2019,1997-08-16,Stetson University
00-0035330,Anthony Pittman,LB,DET,75,240,4,2019,1996-11-24,"Wayne State, Mich."
00-0035334,Kevin Strong,DL,ARI,76,285,4,2019,1996-08-05,Texas-San Antonio
00-0035341,Trenton Irwin,WR,CIN,74,207,4,2019,1995-12-10,Stanford
00-0035342,Patrick Laird,RB,TB,72,205,4,2019,1995-08-17,California
00-0035343,Jonathan Ledbetter,DL,ARI,76,280,4,2019,1997-09-12,Georgia
00-0035344,Aaron Monteiro,OL,WAS,78,315,4,2019,1997-03-25,Boston College
00-0035345,Chris Myarick,TE,NYG,77,255,4,2019,1995-10-06,Temple
00-0035346,Nik Needham,DB,MIA,73,193,4,2019,1996-11-04,Texas-El Paso
00-0035352,Tyrel Dodson,LB,BUF,72,237,4,2019,1998-06-25,Texas A&amp;M
00-0035355,Blake Hance,OL,JAX,78,310,4,2019,1996-01-11,Northwestern
00-0035356,Tyree Jackson,TE,NYG,79,249,4,2019,1997-11-07,Buffalo
00-0035357,Cam Lewis,DB,BUF,69,185,4,2019,1997-04-13,Buffalo
00-0035358,Chase McLaughlin,K,TB,72,187,4,2019,1996-04-09,Illinois
00-0035359,David Sills,WR,DEN,75,210,4,2019,1996-05-29,West Virginia
00-0035363,Joe Giles-Harris,LB,NE,74,234,4,2019,1997-04-01,Duke
00-0035365,Tae Hayes,DB,NYJ,69,188,4,2019,1997-08-19,Appalachian State
00-0035378,Andrew Wingard,DB,JAX,72,209,4,2019,1996-12-05,Wyoming
00-0035382,Ryan Bates,OL,BUF,76,300,4,2019,1997-02-14,Penn State
00-0035383,Nate Herbig,OL,PIT,76,334,4,2019,1998-07-10,Stanford
00-0035384,Iosua Opeta,OL,PHI,76,305,4,2019,1996-08-15,Weber State
00-0035386,T.J. Edwards,LB,CHI,73,240,4,2019,1996-08-12,Wisconsin
00-0035393,Anthony Chesley,DB,TB,72,190,4,2019,1995-05-31,Coastal Carolina
00-0035399,Stanley Morgan,WR,CIN,72,205,4,2019,1996-09-07,Nebraska
00-0035400,Keaton Sutherland,OL,JAX,77,315,4,2019,1997-02-12,Texas A&amp;M
00-0035402,Carl Granderson,DL,NO,77,261,4,2019,1996-12-18,Wyoming
00-0035403,Ethan Greenidge,OL,ATL,76,335,4,2019,1997-09-10,Villanova
00-0035406,Lil'Jordan Humphrey,WR,DEN,76,225,4,2019,1998-04-19,Texas
00-0035407,Derrick Kelly,OL,CLE,77,320,4,2019,1995-08-23,Florida State
00-0035408,Nick Moore,LS,BAL,74,250,4,2019,1992-12-09,Georgia
00-0035409,Shy Tuttle,DL,CAR,75,300,4,2019,1995-10-20,Tennessee
00-0035412,Andrew Dowell,LB,NO,73,225,4,2019,1996-11-16,Michigan State
00-0035413,Luke Gifford,LB,TEN,75,245,4,2019,1995-08-28,Nebraska
00-0035414,Jalen Guyton,WR,LAC,73,212,4,2019,1997-06-07,North Texas
00-0035423,Daniel Wise,DL,KC,75,279,4,2019,1996-01-16,Kansas
00-0035428,Daniel Helm,TE,DET,76,248,4,2019,1995-04-20,Duke
00-0035435,Rodney Randle,DB,NE,70,170,4,2019,1997-02-27,Lamar
00-0035436,Matt Sokol,TE,NE,77,260,4,2019,1995-11-09,Michigan State
00-0035437,Roderic Teamer,DB,LV,72,205,4,2019,1997-05-12,Tulane
00-0035444,Jordan Kunaszyk,LB,CLE,75,235,4,2019,1996-10-15,California
00-0035455,Albert Huggins,DL,ATL,75,305,4,2019,1997-06-27,Clemson
00-0035457,Tyron Johnson,WR,DAL,73,193,4,2019,1996-01-08,Oklahoma State
00-0035468,Zack Bailey,OL,LAC,77,299,4,2019,1995-11-08,South Carolina
00-0035470,Lukas Denis,DB,ATL,71,190,4,2019,1997-04-13,Boston College
00-0035480,Malik Taylor,WR,NYJ,73,216,4,2019,1995-12-21,Ferris State
00-0035485,Nate Brooks,DB,SF,72,192,4,2019,1996-09-05,North Texas
00-0035499,Kyron Brown,DB,BUF,73,195,4,2019,1996-05-26,Akron
00-0035500,Greg Dortch,WR,ARI,67,173,4,2019,1998-05-29,Wake Forest
00-0035507,Kyle Phillips,DL,NO,76,277,4,2019,1997-05-05,Tennessee
00-0035510,Jeff Smith,WR,ARI,73,195,4,2019,1997-04-21,Boston College
00-0035519,Isaiah Mack,DL,WAS,73,299,4,2019,1996-03-19,Chattanooga
00-0035525,Devin Bush,LB,SEA,71,233,4,2019,1998-07-18,Michigan
00-0035526,Elgton Jenkins,OL,GB,77,310,4,2019,1995-12-26,Mississippi State
00-0035527,Andy Isabella,WR,BUF,69,190,4,2019,1996-11-18,Massachusetts
00-0035529,Hakeem Butler,TE,PIT,77,227,4,2019,1996-05-16,Iowa State
00-0035531,Austin Bryant,DL,SF,77,261,4,2019,1996-11-12,Clemson
00-0035533,Ryan Connelly,LB,NO,74,242,4,2019,1995-10-23,Wisconsin
00-0035534,Marvell Tell,DB,CIN,74,198,4,2019,1996-08-02,Southern California
00-0035535,Darius Slayton,WR,NYG,73,190,4,2019,1997-01-12,Auburn
00-0035537,Ty Johnson,RB,BUF,70,210,4,2019,1997-09-17,Maryland
00-0035541,Michael Dogbe,DL,MIN,75,284,4,2019,1996-05-05,Temple
00-0035542,Kemon Hall,DB,SF,71,190,4,2019,1997-06-02,North Texas
00-0035544,Tom Kennedy,WR,DET,70,194,4,2019,1996-07-29,Bryant
00-0035547,Jody Fortson,TE,KC,76,230,4,2019,1995-12-07,Valdosta State
00-0035558,Garrett McGhin,OL,BUF,78,302,4,2019,1994-10-13,East Carolina
00-0035562,Jesper Horsted,TE,LV,75,237,4,2019,1997-02-27,Princeton
00-0035567,Craig Reynolds,RB,DET,71,215,4,2019,1996-06-15,Kutztown
00-0035572,Parker Hesse,TE,ATL,75,261,4,2019,1995-05-26,Iowa
00-0035588,Garrett Bradbury,OL,MIN,75,305,4,2019,1995-06-20,North Carolina State
00-0035589,Gary Jennings,WR,CAR,73,215,4,2019,1997-03-07,West Virginia
00-0035591,Justin Hollins,LB,LAC,77,248,4,2019,1996-01-15,Oregon
00-0035593,Juwann Winfree,WR,IND,73,215,4,2019,1996-09-04,Colorado
00-0035594,Travis Homer,RB,CHI,70,202,4,2019,1998-08-07,Miami
00-0035602,Alex Bachman,WR,HOU,72,190,4,2019,1996-05-29,Wake Forest
00-0035603,Kendall Blanton,TE,KC,78,260,4,2019,1995-11-10,Missouri
00-0035607,Marquise Copeland,DL,LA,74,285,4,2019,1997-05-09,Cincinnati
00-0035609,Jake Gervase,LB,MIN,73,212,4,2019,1995-09-18,Iowa
00-0035613,Matt Kaskey,OL,LAC,79,325,4,2019,1997-03-17,Dartmouth
00-0035617,Troy Reeder,LB,LA,75,245,4,2019,1994-09-13,Delaware
00-0035621,Nsimba Webster,WR,CHI,70,180,4,2019,1996-01-27,Eastern Washington
00-0035623,Chandler Brewer,OL,JAX,78,319,4,2019,1997-06-21,Middle Tennessee
00-0035624,N'Keal Harry,WR,MIN,76,225,4,2019,1997-12-17,Arizona State
00-0035625,Juan Thornhill,DB,CLE,72,205,4,2019,1995-10-19,Virginia
00-0035628,D'Ernest Johnson,RB,JAX,70,208,4,2019,1996-02-27,South Florida
00-0035629,Jonah Williams,OL,CIN,77,305,4,2019,1997-11-17,Alabama
00-0035630,Chris Lindstrom,OL,ATL,75,307,4,2019,1997-02-08,Boston College
00-0035631,Drew Sample,TE,CIN,77,259,4,2019,1996-04-16,Washington
00-0035632,Amani Hooker,DB,TEN,71,210,4,2019,1998-06-14,Iowa
00-0035633,Corey Ballentine,DB,GB,71,196,4,2019,1996-04-13,Washburn
00-0035636,L.J. Collier,DL,ARI,75,291,4,2019,1995-09-12,Texas Christian
00-0035637,Rock Ya-Sin,DB,BAL,71,190,4,2019,1996-05-23,Temple
00-0035639,Parris Campbell,WR,NYG,72,205,4,2019,1997-07-16,Ohio State
00-0035640,DK Metcalf,WR,SEA,76,230,4,2019,1997-12-14,Mississippi
00-0035642,Josh Allen,LB,JAX,77,262,4,2019,1997-07-13,Kentucky
00-0035643,Jeffery Simmons,DL,TEN,76,300,4,2019,1997-07-28,Mississippi State
00-0035644,Noah Fant,TE,SEA,76,249,4,2019,1997-11-20,Iowa
00-0035645,Gunner Olszewski,WR,NYG,72,190,4,2019,1996-11-26,Bemidji State
00-0035646,Sione Takitaki,LB,CLE,73,238,4,2019,1995-06-08,Brigham Young
00-0035647,Montez Sweat,DL,CHI,78,262,4,2019,1996-09-04,Mississippi State
00-0035649,Nate Davis,OL,CHI,75,316,4,2019,1996-09-23,North Carolina-Charlotte
00-0035654,Chase Winovich,DL,MIA,75,251,4,2019,1995-04-19,Michigan
00-0035655,Will Harris,DB,DET,73,207,4,2019,1995-12-19,Boston College
00-0035656,Khalen Saunders,DL,NO,72,324,4,2019,1996-08-09,Western Illinois
00-0035657,Damien Harris,RB,BUF,71,215,4,2019,1997-02-11,Alabama
00-0035659,Terry McLaurin,WR,WAS,72,210,4,2019,1995-09-15,Ohio State
00-0035662,Marquise Brown,WR,ARI,69,170,4,2019,1997-06-04,Oklahoma
00-0035663,Taylor Rapp,DB,BUF,72,208,4,2019,1997-12-22,Washington
00-0035664,Darrell Henderson,RB,LA,68,200,4,2019,1997-08-19,Memphis
00-0035665,David Long,DB,GB,71,196,4,2019,1998-02-06,Michigan
00-0035666,Bobby Evans,OL,JAX,76,312,4,2019,1997-03-24,Oklahoma
00-0035667,Greg Gaines,DL,TB,73,312,4,2019,1996-05-06,Washington
00-0035668,David Edwards,OL,BUF,78,308,4,2019,1997-03-20,Wisconsin
00-0035669,Nick Scott,DB,CIN,71,200,4,2019,1995-05-17,Penn State
00-0035671,Jace Sternberger,TE,BUF,76,250,4,2019,1996-06-26,Texas A&amp;M
00-0035672,Cody Barton,LB,WAS,74,237,4,2019,1996-11-13,Utah
00-0035674,Jerry Tillery,DL,LV,78,295,4,2019,1996-10-08,Notre Dame
00-0035676,A.J. Brown,WR,PHI,73,226,4,2019,1997-06-30,Mississippi
00-0035678,Dre'Mont Jones,DL,SEA,75,281,4,2019,1997-01-05,Ohio State
00-0035679,Connor McGovern,OL,BUF,77,308,4,2019,1997-11-03,Penn State
00-0035680,Quincy Williams,LB,NYJ,71,226,4,2019,1996-08-28,Murray State
00-0035681,Mike Edwards,DB,KC,70,200,4,2019,1996-05-18,Kentucky
00-0035683,Dexter Lawrence,DL,NYG,76,342,4,2019,1997-11-12,Clemson
00-0035685,David Montgomery,RB,DET,71,222,4,2019,1997-06-07,Iowa State
00-0035686,Michael Deiter,OL,HOU,78,310,4,2019,1996-09-03,Wisconsin
00-0035687,Bobby Okereke,LB,NYG,73,234,4,2019,1996-07-29,Stanford
00-0035688,Trey Pipkins,OL,LAC,78,307,4,2019,1996-09-05,Sioux Falls
00-0035689,Dawson Knox,TE,BUF,76,254,4,2019,1996-11-14,Mississippi
00-0035692,Clelin Ferrell,DL,SF,76,265,4,2019,1997-05-17,Clemson
00-0035693,Johnathan Abram,DB,NO,72,205,4,2019,1996-10-25,Mississippi State
00-0035695,Trayvon Mullen,DB,BAL,74,200,4,2019,1997-09-20,Clemson
00-0035696,Duke Shelley,DB,LA,69,183,4,2019,1996-10-08,Kansas State
00-0035697,Germaine Pratt,LB,CIN,75,245,4,2019,1996-05-21,North Carolina State
00-0035698,Chuma Edoga,OL,DAL,76,308,4,2019,1997-05-25,Southern California
00-0035699,Jamel Dean,DB,TB,73,206,4,2019,1996-10-15,Auburn
00-0035700,Josh Jacobs,RB,LV,70,220,4,2019,1998-02-11,Alabama
00-0035702,Dalton Risner,OL,MIN,77,312,4,2019,1995-07-13,Kansas State
00-0035703,Miles Boykin,WR,PIT,76,220,4,2019,1996-10-12,Notre Dame
00-0035704,Drew Lock,QB,SEA,76,228,4,2019,1996-11-10,Missouri
00-0035705,Jalen Thompson,DB,ARI,71,190,4,2019,1998-07-18,Washington State
00-0035707,Devin White,LB,TB,72,237,4,2019,1998-02-17,Louisiana State
00-0035708,Oshane Ximines,LB,NYG,76,250,4,2019,1996-12-07,Old Dominion
00-0035710,Daniel Jones,QB,NYG,77,220,4,2019,1997-05-27,Duke
00-0035713,Brian Burns,LB,CAR,77,250,4,2019,1998-04-23,Florida State
00-0035715,Derrick Gore,RB,WAS,69,212,4,2019,1994-12-13,Louisiana-Monroe
00-0035717,Nick Bosa,DL,SF,76,266,4,2019,1997-10-23,Ohio State
00-0035718,Quinnen Williams,DL,NYJ,75,303,4,2019,1997-12-21,Alabama
00-0035719,Deebo Samuel,WR,SF,72,214,4,2019,1996-01-15,South Carolina
00-0035720,Olive Sagapolu,DL,PHI,74,331,4,2019,1997-02-16,Wisconsin
00-0035726,Jakob Johnson,RB,LV,75,255,4,2019,1994-12-15,Tennessee
00-0035735,Jordan Ta'amu,QB,MIN,75,221,4,2019,1997-12-10,Mississippi
00-0035743,Brett Toth,OL,PHI,78,291,4,2019,1996-09-01,Army
00-0035757,Jacob Bobenmoyer,LS,LV,74,235,3,2020,1997-05-28,Northern Colorado
00-0035760,Jacques Patrick,RB,NYJ,74,234,3,2020,1997-01-07,Florida State
00-0035763,Malcolm Roach,DL,NO,75,290,3,2020,1998-06-09,Texas
00-0035764,Calvin Throckmorton,OL,TEN,77,318,3,2020,1996-08-16,Oregon
00-0035769,Scotty Washington,TE,BAL,77,225,3,2020,1997-07-26,Wake Forest
00-0035771,Mitchell Wilcox,TE,CIN,76,245,3,2020,1996-11-07,South Florida
00-0035782,Juwan Green,WR,KC,72,187,3,2020,1998-07-01,"Albany, N.Y."
00-0035783,Tyler Hall,DB,LV,70,190,3,2020,1998-10-31,Wyoming
00-0035787,Jared Pinkney,TE,CHI,76,255,3,2020,1997-08-21,Vanderbilt
00-0035790,Ray Wilborn,LB,NYG,76,224,3,2020,1997-04-01,Ball State
00-0035795,James Pierre,DB,PIT,74,185,3,2020,1996-09-16,Florida Atlantic
00-0035804,Jonas Griffith,LB,DEN,76,250,3,2020,1997-01-27,Indiana State
00-0035806,Jamycal Hasty,RB,NE,68,205,3,2020,1996-09-12,Baylor
00-0035808,Jared Mayden,DB,BUF,72,205,3,2020,1998-06-24,Alabama
00-0035816,Niko Lalos,DL,NO,77,270,3,2020,1997-06-25,Dartmouth
00-0035821,Corliss Waitman,P,NE,74,210,3,2020,1995-07-21,South Alabama
00-0035822,Doug Costin,DL,LV,74,295,3,2020,1997-10-05,"Miami, O."
00-0035823,Ben Ellefson,TE,MIN,75,250,3,2020,1996-09-01,North Dakota State
00-0035826,Josh Hammond,WR,DEN,72,194,3,2020,1998-07-24,Florida
00-0035827,Ross Matiscik,LS,JAX,72,235,3,2020,1996-09-13,Baylor
00-0035829,Austen Pleasants,OL,LAC,79,312,3,2020,1997-08-22,Ohio
00-0035831,James Robinson,RB,NO,69,220,3,2020,1998-08-09,Illinois State
00-0035833,Brandon Wright,P,LA,70,182,3,2020,1997-02-08,Georgia State
00-0035841,Benito Jones,DL,DET,73,329,3,2020,1997-11-27,Mississippi
00-0035844,Kirk Merritt,WR,NO,73,210,3,2020,1997-01-05,Arkansas State
00-0035850,Kameron Cline,DL,BUF,76,270,3,2020,1998-02-19,South Dakota
00-0035853,Carter O'Donnell,OL,ARI,77,315,3,2020,1998-12-23,"Alberta, Can."
00-0035857,Chris Williams,DL,CLE,74,305,3,2020,1998-06-16,Wagner
00-0035858,Tino Ellis,DB,MIA,73,195,3,2020,NA,Maryland
00-0035859,Blake Gillikin,P,ARI,74,196,3,2020,1998-01-21,Penn State
00-0035860,Tony Jones,RB,ARI,71,225,3,2020,1997-11-24,Notre Dame
00-0035862,Essang Bassey,DB,LAC,70,190,3,2020,1998-09-12,Wake Forest
00-0035864,Kendall Hinton,WR,DEN,72,195,3,2020,1997-02-19,Wake Forest
00-0035876,Andre Baccellia,WR,ARI,70,175,3,2020,1997-01-07,Washington
00-0035885,Lavert Hill,DB,PIT,71,181,3,2020,1998-10-03,Michigan
00-0035889,Tommy Townsend,P,KC,73,176,3,2020,1996-11-12,Florida
00-0035890,Tershawn Wharton,DL,KC,73,255,3,2020,1998-06-25,Missouri S&amp;T
00-0035891,Cody White,WR,SEA,75,210,3,2020,1998-11-28,Michigan State
00-0035892,Darryl Williams,OL,JAX,74,305,3,2020,1997-06-10,Mississippi State
00-0035895,Joe Bachie,LB,CIN,74,235,3,2020,1998-02-26,Michigan State
00-0035900,Cole Christiansen,LB,KC,73,225,3,2020,1997-07-30,Army
00-0035903,Joe Gaziano,DL,ATL,76,275,3,2020,1996-09-27,Northwestern
00-0035904,Nathan Gilliam,OL,CIN,77,300,3,2020,1997-07-06,Wake Forest
00-0035910,T.J. Smith,DL,MIN,75,290,3,2020,1997-04-19,Arkansas
00-0035916,T.J. Carter,DL,LA,76,289,3,2020,NA,Kentucky
00-0035924,Jonathan Ward,RB,TEN,72,202,3,2020,1997-09-30,Central Michigan
00-0035927,Breiden Fehoko,DL,PIT,75,295,3,2020,1996-10-15,Louisiana State
00-0035928,Eric Banks,DL,ARI,77,270,3,2020,1998-01-30,Texas-San Antonio
00-0035930,Cohl Cabral,OL,ARI,77,295,3,2020,1998-02-11,Arizona State
00-0035933,Michael Hoecht,LB,LA,76,310,3,2020,1997-10-05,Brown
00-0035934,Trishton Jackson,WR,MIN,73,191,3,2020,1998-03-09,Syracuse
00-0035935,J.J. Koski,WR,DEN,73,195,3,2020,1996-12-27,Cal Poly
00-0035942,Christian Rozeboom,LB,LA,74,230,3,2020,1997-01-30,South Dakota State
00-0035944,Jonah Williams,DL,LA,77,275,3,2020,1995-08-17,Weber State
00-0035946,Myles Adams,DL,SEA,74,285,3,2020,1998-03-09,Rice
00-0035950,Myles Hartsfield,DB,SF,71,211,3,2020,1997-08-05,Mississippi
00-0035956,Giovanni Ricci,TE,CAR,75,240,3,2020,1996-10-16,Western Michigan
00-0035958,Sam Tecklenburg,OL,CAR,76,310,3,2020,1997-01-31,Baylor
00-0035961,Krys Barnes,LB,ARI,74,235,3,2020,1998-04-02,UCLA
00-0035962,Henry Black,DB,IND,72,204,3,2020,1997-01-03,Baylor
00-0035969,Willington Previlon,DL,DAL,77,295,3,2020,1997-05-19,Rutgers
00-0035971,Delontae Scott,DL,ATL,77,250,3,2020,1997-01-21,Southern Methodist
00-0035973,Patrick Taylor,RB,GB,73,223,3,2020,1998-04-29,Memphis
00-0035975,Jake Bargas,RB,NO,74,250,3,2020,1996-11-28,North Carolina
00-0035976,Dan Chisena,WR,BAL,75,202,3,2020,1997-02-25,Penn State
00-0035977,Nevelle Clarke,DB,PIT,73,190,3,2020,1996-11-16,Central Florida
00-0035979,Myles Dorn,DB,MIA,74,210,3,2020,1998-06-25,North Carolina
00-0035984,Blake Lynch,LB,LAC,75,225,3,2020,1997-02-14,Baylor
00-0035985,David Moa,DL,TEN,75,296,3,2020,1996-06-14,Boise State
00-0035992,Trystan Colon,OL,ARI,75,315,3,2020,1998-03-23,Missouri
00-0035993,Tyler Huntley,QB,BAL,73,205,3,2020,1998-02-03,Utah
00-0035995,Grayland Arnold,DB,HOU,70,190,3,2020,1997-09-04,Baylor
00-0035997,Julian Good-Jones,OL,WAS,77,308,3,2020,1997-03-02,Iowa State
00-0035998,Michael Jacquet,DB,LAC,74,201,3,2020,1997-01-29,Louisiana-Lafayette
00-0036002,Elijah Riley,DB,PIT,72,205,3,2020,1998-06-12,Army
00-0036005,Noah Togiai,TE,PHI,76,246,3,2020,1997-07-06,Oregon State
00-0036007,Raequan Williams,DL,CAR,76,303,3,2020,1997-02-14,Michigan State
00-0036010,Jalen Elliott,DB,PIT,72,210,3,2020,1998-07-07,Notre Dame
00-0036011,Bobby Price,DB,ARI,75,205,3,2020,1998-04-25,Norfolk State
00-0036013,Arryn Siposs,P,PHI,74,212,3,2020,1992-11-25,Auburn
00-0036015,Zack Johnson,OL,TEN,78,315,3,2020,NA,North Dakota State
00-0036020,Salvon Ahmed,RB,MIA,71,196,3,2020,1998-12-29,Washington
00-0036024,Darrin Paulo,OL,DET,77,315,3,2020,NA,Utah
00-0036030,Ladarius Hamilton,LB,SF,75,260,3,2020,1998-01-18,North Texas
00-0036032,Sean McKeon,TE,DAL,77,246,3,2020,1997-12-28,Michigan
00-0036036,Terence Steele,OL,DAL,78,310,3,2020,1997-06-04,Texas Tech
00-0036037,Sam Franklin,DB,CAR,75,210,3,2020,1996-02-02,Temple
00-0036040,Juwan Johnson,TE,NO,76,231,3,2020,1996-09-13,Oregon
00-0036043,Jace Whittaker,DB,WAS,71,185,3,2020,1995-07-16,Arizona
00-0036045,Cam Gill,LB,TB,75,240,3,2020,1997-12-14,Wagner
00-0036048,John Molchon,OL,TB,77,318,3,2020,1997-02-02,Boise State
00-0036050,Benning Potoa'e,DL,WAS,75,290,3,2020,1996-09-17,Washington
00-0036052,Reid Sinnett,QB,CIN,76,225,3,2020,1997-02-05,San Diego
00-0036056,Gavin Heslop,DB,CLE,73,200,3,2020,1997-11-13,Stony Brook
00-0036059,Tyler Mabry,TE,SEA,75,248,3,2020,1996-11-21,Maryland
00-0036077,Juju Hughes,DB,ARI,71,188,3,2020,1998-07-19,Fresno State
00-0036080,Easop Winston,WR,SEA,71,190,3,2020,1996-12-17,Washington State
00-0036081,Broderick Washington,DL,BAL,74,305,3,2020,1996-12-04,Texas Tech
00-0036082,Liam McCullough,LS,ATL,74,237,3,2020,1997-06-05,Ohio State
00-0036083,Nick Bowers,TE,MIA,76,260,3,2020,1996-05-26,Penn State
00-0036084,Madre Harper,DB,PIT,74,190,3,2020,1997-10-13,Southern Illinois
00-0036087,Myles Bryant,DB,NE,69,180,3,2020,1998-01-02,Washington
00-0036090,De'Jon Harris,LB,WAS,72,244,3,2020,1997-11-01,Arkansas
00-0036093,Bill Murray,OL,CHI,76,280,3,2020,1997-07-03,William &amp; Mary
00-0036096,J.J. Taylor,RB,HOU,66,185,3,2020,1998-01-04,Arizona
00-0036097,Kyahva Tezino,LB,SF,72,230,3,2020,NA,San Diego State
00-0036100,Isaiah Zuber,WR,LV,72,190,3,2020,1997-04-15,Mississippi State
00-0036101,Luq Barcoo,DB,PIT,73,175,3,2020,1998-07-27,San Diego State
00-0036105,Nick Leverett,OL,TB,76,310,3,2020,1997-01-11,Rice
00-0036114,A.J. Green,DB,CLE,74,185,3,2020,1998-06-09,Oklahoma State
00-0036116,Jameson Houston,DB,MIN,71,200,3,2020,NA,Baylor
00-0036118,Jovante Moffatt,DB,ARI,71,210,3,2020,1996-12-25,Middle Tennessee
00-0036120,Alex Taylor,OL,DAL,80,294,3,2020,1997-04-21,South Carolina State
00-0036123,Brandon Walton,OL,TB,77,300,3,2020,1998-03-18,Florida Atlantic
00-0036124,Khalil Dorsey,DB,DET,68,170,3,2020,1998-03-31,Northern Arizona
00-0036125,Jaylon Moore,WR,JAX,71,190,3,2020,1997-07-01,Tennessee-Martin
00-0036130,Justin Madubuike,DL,BAL,75,300,3,2020,1997-11-17,Texas A&amp;M
00-0036132,Ben Bredeson,OL,NYG,77,325,3,2020,1998-02-20,Michigan
00-0036133,James Proche,WR,CLE,71,193,3,2020,1996-09-20,Southern Methodist
00-0036139,Rico Dowdle,RB,DAL,72,215,3,2020,1998-06-14,South Carolina
00-0036145,Lawrence Cager,TE,NYG,77,220,3,2020,1997-08-20,Georgia
00-0036147,Shyheim Carter,DB,TEN,70,191,3,2020,1997-12-15,Alabama
00-0036148,Domenique Davis,DL,CIN,74,315,3,2020,1996-02-28,North Carolina at Pembroke
00-0036149,Javelin Guidry,DB,NYJ,69,190,3,2020,1998-08-06,Utah
00-0036151,Bryce Huff,DL,NYJ,75,255,3,2020,1998-04-17,Memphis
00-0036152,Lamar Jackson,DB,CAR,74,215,3,2020,1998-04-13,Nebraska
00-0036157,Kristian Welch,LB,GB,75,239,3,2020,1998-05-24,Iowa
00-0036158,J.K. Dobbins,RB,BAL,70,214,3,2020,1998-12-17,Ohio State
00-0036159,Josh Uche,LB,NE,75,250,3,2020,1998-09-18,Michigan
00-0036162,Tyler Bass,K,BUF,70,185,3,2020,1997-02-14,Georgia Southern
00-0036163,Justin Herron,OL,LV,77,290,3,2020,1995-11-27,Wake Forest
00-0036165,Isaiah Hodgins,WR,NYG,75,209,3,2020,1998-10-21,Oregon State
00-0036166,Dane Jackson,DB,BUF,71,185,3,2020,1996-11-29,Pittsburgh
00-0036167,Tae Crowder,LB,TEN,73,235,3,2020,1997-03-12,Georgia
00-0036171,Aaron Brewer,OL,TEN,73,270,3,2020,1997-10-28,Texas State
00-0036173,Tommy Hudson,TE,NO,75,255,3,2020,1997-02-22,Arizona State
00-0036176,Mason Kinsey,WR,TEN,71,195,3,2020,1998-08-29,Berry
00-0036180,Kobe Smith,DL,NYG,74,300,3,2020,1998-06-23,South Carolina
00-0036181,Teair Tart,DL,HOU,74,290,3,2020,1997-02-28,Florida International
00-0036182,Nick Westbrook-Ikhine,WR,TEN,74,215,3,2020,1997-03-21,Indiana
00-0036183,Kristian Wilkerson,WR,LV,73,214,3,2020,1997-01-10,Southeast Missouri
00-0036186,Isiah Brown,DB,LV,73,185,3,2020,1998-04-25,Florida International
00-0036187,Reggie Gilliam,RB,BUF,72,255,3,2020,1997-08-20,Toledo
00-0036189,Josh Thomas,DB,CAR,72,205,3,2020,1996-11-19,Appalachian State
00-0036192,A.J. Epenesa,DL,BUF,78,280,3,2020,1998-09-15,Iowa
00-0036193,Anfernee Jennings,LB,NE,75,259,3,2020,1997-09-01,Alabama
00-0036194,Devin Asiasi,TE,TEN,75,260,3,2020,1997-08-14,UCLA
00-0036195,Charlie Heck,OL,HOU,80,315,3,2020,1996-11-20,North Carolina
00-0036196,Gabe Davis,WR,BUF,74,213,3,2020,1999-03-01,Central Florida
00-0036197,Jake Fromm,QB,WAS,74,222,3,2020,1998-07-30,Georgia
00-0036198,Michael Onwenu,OL,NE,75,350,3,2020,1997-12-10,Michigan
00-0036199,Geno Stone,DB,BAL,71,210,3,2020,1999-04-19,Iowa
00-0036202,Dieter Eiselen,OL,HOU,76,300,3,2020,1996-06-10,Yale
00-0036203,Keandre Jones,LB,CIN,75,220,3,2020,NA,Maryland
00-0036204,Lacale London,DL,ATL,75,280,3,2020,1997-08-05,Western Illinois
00-0036210,Badara Traore,OL,CAR,79,320,3,2020,1997-03-12,Louisiana State
00-0036212,Tua Tagovailoa,QB,MIA,73,218,3,2020,1998-03-02,Alabama
00-0036213,Raekwon Davis,DL,MIA,79,310,3,2020,1997-06-10,Alabama
